pmid	curator	curatable	curator_comment	prot_pairs	ccline_uniprot	noncur_prot	contains_ints_man_check	contains_ints_man_check_comment	imex_publ	imex_pair	GO_IPI_publ	GO_IPI_pair	BioGRID_publ	BioGRID_pair	tm_epmc_publ	tm_epmc_pair	EVEX_publ	EVEX_pair	STRING_textmining_pair	reactome_publ	reactome_pair	OmniPath_interactions_publ	OmniPath_interactions_pair	OmniPath_ptm_publ	OmniPath_ptm_pair	STRING_pi_pair	iid_pred	prot_ac
21695015				A0A024R2W4_Q96PD7|Q14118_Q96PD7	no (Q96PD7)	part			no	no	no	no	no	no	no	no	yes	yes	no	no	no	no	no	no	no	no	no	Q96PD7
11481335				O75907_Q96PD7	no (Q96PD7)	no			no	no	no	no	no	no	no	no	yes	yes	no	no	no	no	no	no	no	no	no	Q96PD7
20017978				A0A090N7W4_A0A0A0MTL7|A0A090N7W4_A0A0D9SGH8|A0A090N7W4_C6ZRJ7|A0A090N7W4_C6ZRK1|A0A090N7W4_C6ZRK2|A0A090N7W4_C6ZRK5|A0A090N7W4_D2KUA6|A0A090N7W4_E2GH13|A0A090N7W4_E2GH16|A0A090N7W4_E2GH18|A0A090N7W4_E2GH26|A0A090N7W4_E9PFX5|A0A090N7W4_G3XAG3|A0A090N7W4_K7PML8|A0A090N7W4_P37231|A0A090N7W4_P42771|A0A090N7W4_Q4W448|A0A090N7W4_Q5VVR7|A0A090N7W4_Q6FHW4|A0A090N7W4_Q8N726|A0A090N7W4_Q9NQB0|A0A090N7W4_Q9NQC3|A0A0A0MTL7_A0A0S2Z355|A0A0A0MTL7_A0A193H6U5|A0A0A0MTL7_B3FTN5|A0A0A0MTL7_B4DKT5|A0A0A0MTL7_D2KUA6|A0A0A0MTL7_E9PFX5|A0A0A0MTL7_F8W930|A0A0A0MTL7_G3XAG3|A0A0A0MTL7_K7PML8|A0A0A0MTL7_O15320|A0A0A0MTL7_P37231|A0A0A0MTL7_P42771|A0A0A0MTL7_Q00535|A0A0A0MTL7_Q4G155|A0A0A0MTL7_Q4W448|A0A0A0MTL7_Q59FD2|A0A0A0MTL7_Q5VV42|A0A0A0MTL7_Q8N726|A0A0A0MTL7_Q96PC5|A0A0A0MTL7_Q9NQC3|A0A0A0MTL7_Q9Y6M1|A0A0D9SGH8_A0A0S2Z355|A0A0D9SGH8_A0A193H6U5|A0A0D9SGH8_B3FTN5|A0A0D9SGH8_B4DKT5|A0A0D9SGH8_D2KUA6|A0A0D9SGH8_E9PFX5|A0A0D9SGH8_F8W930|A0A0D9SGH8_G3XAG3|A0A0D9SGH8_K7PML8|A0A0D9SGH8_O15320|A0A0D9SGH8_P37231|A0A0D9SGH8_P42771|A0A0D9SGH8_Q00535|A0A0D9SGH8_Q4G155|A0A0D9SGH8_Q4W448|A0A0D9SGH8_Q59FD2|A0A0D9SGH8_Q5VV42|A0A0D9SGH8_Q8N726|A0A0D9SGH8_Q96PC5|A0A0D9SGH8_Q9NQC3|A0A0D9SGH8_Q9Y6M1|A0A0S2Z355_C6ZRJ7|A0A0S2Z355_C6ZRK1|A0A0S2Z355_C6ZRK2|A0A0S2Z355_C6ZRK5|A0A0S2Z355_D2KUA6|A0A0S2Z355_E2GH13|A0A0S2Z355_E2GH16|A0A0S2Z355_E2GH18|A0A0S2Z355_E2GH26|A0A0S2Z355_E9PFX5|A0A0S2Z355_G3XAG3|A0A0S2Z355_K7PML8|A0A0S2Z355_P37231|A0A0S2Z355_P42771|A0A0S2Z355_Q4W448|A0A0S2Z355_Q5VVR7|A0A0S2Z355_Q6FHW4|A0A0S2Z355_Q8N726|A0A0S2Z355_Q9NQB0|A0A0S2Z355_Q9NQC3|A0A193H6U5_B3FTN5|A0A193H6U5_B4DKT5|A0A193H6U5_C6ZRJ7|A0A193H6U5_C6ZRK1|A0A193H6U5_C6ZRK2|A0A193H6U5_C6ZRK5|A0A193H6U5_D2KUA6|A0A193H6U5_E2GH13|A0A193H6U5_E2GH16|A0A193H6U5_E2GH18|A0A193H6U5_E2GH26|A0A193H6U5_E9PFX5|A0A193H6U5_F8W930|A0A193H6U5_G3XAG3|A0A193H6U5_K7PML8|A0A193H6U5_P37231|A0A193H6U5_P42771|A0A193H6U5_Q4W448|A0A193H6U5_Q5VVR7|A0A193H6U5_Q6FHW4|A0A193H6U5_Q8N726|A0A193H6U5_Q9NQB0|A0A193H6U5_Q9NQC3|A0A193H6U5_Q9Y6M1|B3FTN5_C6ZRJ7|B3FTN5_C6ZRK1|B3FTN5_C6ZRK2|B3FTN5_C6ZRK5|B3FTN5_D2KUA6|B3FTN5_E2GH13|B3FTN5_E2GH16|B3FTN5_E2GH18|B3FTN5_E2GH26|B3FTN5_E9PFX5|B3FTN5_G3XAG3|B3FTN5_K7PML8|B3FTN5_O15320|B3FTN5_P37231|B3FTN5_P42771|B3FTN5_Q4G155|B3FTN5_Q4W448|B3FTN5_Q59FD2|B3FTN5_Q5VV42|B3FTN5_Q5VVR7|B3FTN5_Q6FHW4|B3FTN5_Q8N726|B3FTN5_Q96PC5|B3FTN5_Q9NQB0|B3FTN5_Q9NQC3|B4DKT5_C6ZRJ7|B4DKT5_C6ZRK1|B4DKT5_C6ZRK2|B4DKT5_C6ZRK5|B4DKT5_D2KUA6|B4DKT5_E2GH13|B4DKT5_E2GH16|B4DKT5_E2GH18|B4DKT5_E2GH26|B4DKT5_E9PFX5|B4DKT5_G3XAG3|B4DKT5_K7PML8|B4DKT5_O15320|B4DKT5_P37231|B4DKT5_P42771|B4DKT5_Q4G155|B4DKT5_Q4W448|B4DKT5_Q59FD2|B4DKT5_Q5VV42|B4DKT5_Q5VVR7|B4DKT5_Q6FHW4|B4DKT5_Q8N726|B4DKT5_Q96PC5|B4DKT5_Q9NQB0|B4DKT5_Q9NQC3|C6ZRJ7_D2KUA6|C6ZRJ7_E9PFX5|C6ZRJ7_F8W930|C6ZRJ7_G3XAG3|C6ZRJ7_K7PML8|C6ZRJ7_O15320|C6ZRJ7_P37231|C6ZRJ7_P42771|C6ZRJ7_Q00535|C6ZRJ7_Q4G155|C6ZRJ7_Q4W448|C6ZRJ7_Q59FD2|C6ZRJ7_Q5VV42|C6ZRJ7_Q8N726|C6ZRJ7_Q96PC5|C6ZRJ7_Q9NQC3|C6ZRJ7_Q9Y6M1|C6ZRK1_D2KUA6|C6ZRK1_E9PFX5|C6ZRK1_F8W930|C6ZRK1_G3XAG3|C6ZRK1_K7PML8|C6ZRK1_O15320|C6ZRK1_P37231|C6ZRK1_P42771|C6ZRK1_Q00535|C6ZRK1_Q4G155|C6ZRK1_Q4W448|C6ZRK1_Q59FD2|C6ZRK1_Q5VV42|C6ZRK1_Q8N726|C6ZRK1_Q96PC5|C6ZRK1_Q9NQC3|C6ZRK1_Q9Y6M1|C6ZRK2_D2KUA6|C6ZRK2_E9PFX5|C6ZRK2_F8W930|C6ZRK2_G3XAG3|C6ZRK2_K7PML8|C6ZRK2_O15320|C6ZRK2_P37231|C6ZRK2_P42771|C6ZRK2_Q00535|C6ZRK2_Q4G155|C6ZRK2_Q4W448|C6ZRK2_Q59FD2|C6ZRK2_Q5VV42|C6ZRK2_Q8N726|C6ZRK2_Q96PC5|C6ZRK2_Q9NQC3|C6ZRK2_Q9Y6M1|C6ZRK5_D2KUA6|C6ZRK5_E9PFX5|C6ZRK5_F8W930|C6ZRK5_G3XAG3|C6ZRK5_K7PML8|C6ZRK5_O15320|C6ZRK5_P37231|C6ZRK5_P42771|C6ZRK5_Q00535|C6ZRK5_Q4G155|C6ZRK5_Q4W448|C6ZRK5_Q59FD2|C6ZRK5_Q5VV42|C6ZRK5_Q8N726|C6ZRK5_Q96PC5|C6ZRK5_Q9NQC3|C6ZRK5_Q9Y6M1|D2KUA6_E2GH13|D2KUA6_E2GH16|D2KUA6_E2GH18|D2KUA6_E2GH26|D2KUA6_F8W930|D2KUA6_G3XAG3|D2KUA6_K7PML8|D2KUA6_O15320|D2KUA6_P42771|D2KUA6_Q00535|D2KUA6_Q4G155|D2KUA6_Q59FD2|D2KUA6_Q5VV42|D2KUA6_Q5VVR7|D2KUA6_Q6FHW4|D2KUA6_Q8N726|D2KUA6_Q96PC5|D2KUA6_Q9NQB0|D2KUA6_Q9NQC3|D2KUA6_Q9Y6M1|E2GH13_E9PFX5|E2GH13_F8W930|E2GH13_G3XAG3|E2GH13_K7PML8|E2GH13_O15320|E2GH13_P37231|E2GH13_P42771|E2GH13_Q00535|E2GH13_Q4G155|E2GH13_Q4W448|E2GH13_Q59FD2|E2GH13_Q5VV42|E2GH13_Q8N726|E2GH13_Q96PC5|E2GH13_Q9NQC3|E2GH13_Q9Y6M1|E2GH16_E9PFX5|E2GH16_F8W930|E2GH16_G3XAG3|E2GH16_K7PML8|E2GH16_O15320|E2GH16_P37231|E2GH16_P42771|E2GH16_Q00535|E2GH16_Q4G155|E2GH16_Q4W448|E2GH16_Q59FD2|E2GH16_Q5VV42|E2GH16_Q8N726|E2GH16_Q96PC5|E2GH16_Q9NQC3|E2GH16_Q9Y6M1|E2GH18_E9PFX5|E2GH18_F8W930|E2GH18_G3XAG3|E2GH18_K7PML8|E2GH18_O15320|E2GH18_P37231|E2GH18_P42771|E2GH18_Q00535|E2GH18_Q4G155|E2GH18_Q4W448|E2GH18_Q59FD2|E2GH18_Q5VV42|E2GH18_Q8N726|E2GH18_Q96PC5|E2GH18_Q9NQC3|E2GH18_Q9Y6M1|E2GH26_E9PFX5|E2GH26_F8W930|E2GH26_G3XAG3|E2GH26_K7PML8|E2GH26_O15320|E2GH26_P37231|E2GH26_P42771|E2GH26_Q00535|E2GH26_Q4G155|E2GH26_Q4W448|E2GH26_Q59FD2|E2GH26_Q5VV42|E2GH26_Q8N726|E2GH26_Q96PC5|E2GH26_Q9NQC3|E2GH26_Q9Y6M1|E9PFX5_F8W930|E9PFX5_G3XAG3|E9PFX5_K7PML8|E9PFX5_O15320|E9PFX5_P42771|E9PFX5_Q00535|E9PFX5_Q4G155|E9PFX5_Q59FD2|E9PFX5_Q5VV42|E9PFX5_Q5VVR7|E9PFX5_Q6FHW4|E9PFX5_Q8N726|E9PFX5_Q96PC5|E9PFX5_Q9NQB0|E9PFX5_Q9NQC3|E9PFX5_Q9Y6M1|F8W930_G3XAG3|F8W930_K7PML8|F8W930_O15320|F8W930_P37231|F8W930_P42771|F8W930_Q4G155|F8W930_Q4W448|F8W930_Q59FD2|F8W930_Q5VV42|F8W930_Q5VVR7|F8W930_Q6FHW4|F8W930_Q8N726|F8W930_Q96PC5|F8W930_Q9NQB0|F8W930_Q9NQC3|G3XAG3_O15320|G3XAG3_P37231|G3XAG3_Q00535|G3XAG3_Q4G155|G3XAG3_Q4W448|G3XAG3_Q59FD2|G3XAG3_Q5VV42|G3XAG3_Q5VVR7|G3XAG3_Q6FHW4|G3XAG3_Q96PC5|G3XAG3_Q9NQB0|G3XAG3_Q9NQC3|G3XAG3_Q9Y6M1|K7PML8_O15320|K7PML8_P37231|K7PML8_Q00535|K7PML8_Q4G155|K7PML8_Q4W448|K7PML8_Q59FD2|K7PML8_Q5VV42|K7PML8_Q5VVR7|K7PML8_Q6FHW4|K7PML8_Q96PC5|K7PML8_Q9NQB0|K7PML8_Q9NQC3|K7PML8_Q9Y6M1|O15320_P37231|O15320_P42771|O15320_Q4W448|O15320_Q5VVR7|O15320_Q6FHW4|O15320_Q8N726|O15320_Q9NQB0|O15320_Q9NQC3|O15320_Q9Y6M1|P37231_P42771|P37231_Q00535|P37231_Q4G155|P37231_Q59FD2|P37231_Q5VV42|P37231_Q5VVR7|P37231_Q6FHW4|P37231_Q8N726|P37231_Q96PC5|P37231_Q9NQB0|P37231_Q9NQC3|P37231_Q9Y6M1|P42771_Q00535|P42771_Q4G155|P42771_Q4W448|P42771_Q59FD2|P42771_Q5VV42|P42771_Q5VVR7|P42771_Q6FHW4|P42771_Q96PC5|P42771_Q9NQB0|P42771_Q9NQC3|P42771_Q9Y6M1|Q00535_Q4W448|Q00535_Q5VVR7|Q00535_Q6FHW4|Q00535_Q8N726|Q00535_Q9NQB0|Q00535_Q9NQC3|Q4G155_Q4W448|Q4G155_Q5VVR7|Q4G155_Q6FHW4|Q4G155_Q8N726|Q4G155_Q9NQB0|Q4G155_Q9NQC3|Q4G155_Q9Y6M1|Q4W448_Q59FD2|Q4W448_Q5VV42|Q4W448_Q5VVR7|Q4W448_Q6FHW4|Q4W448_Q8N726|Q4W448_Q96PC5|Q4W448_Q9NQB0|Q4W448_Q9NQC3|Q4W448_Q9Y6M1|Q59FD2_Q5VVR7|Q59FD2_Q6FHW4|Q59FD2_Q8N726|Q59FD2_Q9NQB0|Q59FD2_Q9NQC3|Q59FD2_Q9Y6M1|Q5VV42_Q5VVR7|Q5VV42_Q6FHW4|Q5VV42_Q8N726|Q5VV42_Q9NQB0|Q5VV42_Q9NQC3|Q5VV42_Q9Y6M1|Q5VVR7_Q8N726|Q5VVR7_Q96PC5|Q5VVR7_Q9NQC3|Q5VVR7_Q9Y6M1|Q6FHW4_Q8N726|Q6FHW4_Q96PC5|Q6FHW4_Q9NQC3|Q6FHW4_Q9Y6M1|Q8N726_Q96PC5|Q8N726_Q9NQB0|Q8N726_Q9NQC3|Q8N726_Q9Y6M1|Q96PC5_Q9NQB0|Q96PC5_Q9NQC3|Q96PC5_Q9Y6M1|Q9NQB0_Q9NQC3|Q9NQB0_Q9Y6M1|Q9NQC3_Q9Y6M1	no (Q96PC5)	part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	no	part	P37231
18211678				A0A024R3W6_Q96ND0|A0A024R412_Q96ND0|B7Z325_B7ZLE5|B7Z325_P02751|B7Z325_Q6MZF4|B7Z325_Q6MZM7|B7Z325_Q6N084|B7Z325_Q96ND0|B7Z325_Q9UQS6|B7ZLE5_E9PR89|B7ZLE5_O00141|E9PR89_P02751|E9PR89_Q6MZF4|E9PR89_Q6MZM7|E9PR89_Q6N084|E9PR89_Q96ND0|E9PR89_Q9UQS6|O00141_P02751|O00141_Q6MZF4|O00141_Q6MZM7|O00141_Q6N084|O00141_Q96ND0|O00141_Q9UQS6|O60462_Q96ND0|Q7LBX6_Q96ND0|Q7Z3T9_Q96ND0|Q96ND0_X5D2Q8	no (Q96ND0)	part			no	no	no	no	no	no	no	no	yes	yes	no	no	no	no	no	no	no	no	no	P02751
18426980				A0A024R324_B7Z880|A0A024R324_Q6ZSP3|A0A024R324_Q6ZU25|A0A024R324_Q92562|A0A024R324_Q9NTI2|A0A024RAE4_B7Z880|A0A024RAE4_Q6ZSP3|A0A024RAE4_Q6ZU25|A0A024RAE4_Q9NTI2|A0A024RAE6_B7Z880|A0A024RAE6_Q6ZSP3|A0A024RAE6_Q6ZU25|A0A024RAE6_Q9NTI2|A0A0S2Z3K9_Q96N67|A0A0S2Z3Q4_Q96N67|A4D1X5_Q96N67|B2RUU3_P84095|B2RUU3_Q6ICQ8|B4DKN9_B7Z880|B4DKN9_Q6ZSP3|B4DKN9_Q6ZU25|B4DKN9_Q92562|B4DKN9_Q9NTI2|B7Z880_C9JRM1|B7Z880_C9JX21|B7Z880_O75616|B7Z880_P60953|B7Z880_P61586|B7Z880_Q9BVT0|C9JRM1_Q6ZSP3|C9JRM1_Q6ZU25|C9JRM1_Q92562|C9JRM1_Q9NTI2|C9JX21_Q6ZSP3|C9JX21_Q6ZU25|C9JX21_Q92562|C9JX21_Q9NTI2|F5H1T4_Q96N67|J3QLU9_Q96N67|L7RT18_Q96N67|O75616_Q6ZSP3|O75616_Q6ZU25|O75616_Q9NTI2|P04626_Q96N67|P46108_Q96N67|P60953_Q6ZSP3|P60953_Q6ZU25|P60953_Q9NTI2|P61586_Q6ZSP3|P61586_Q6ZU25|P61586_Q92562|P61586_Q9NTI2|P84095_Q14185|Q02297_Q99523|Q02297_Q9NR83|Q14185_Q6ICQ8|Q15485_Q96RQ9|Q6ZSP3_Q9BVT0|Q6ZU25_Q9BVT0|Q92556_Q96N67|Q92562_Q9BVT0|Q96N67_Q9HD26|Q96N67_X5DNK3|Q9BVT0_Q9NTI2	no (Q96N67,Q96RQ9,Q9NR83,Q9NTI2)	part			no	no	no	no	no	no	yes	part	yes	part	part	no	no	no	no	no	no	part	part	Q99523
18291711				A0A024QZX0_B3KWH7|A0A024QZX0_H3BMQ0|A0A024QZX0_P49815|A0A024QZX0_Q5HYF7|A0A024QZX0_X5D2U8|A0A024QZX0_X5D7Q2|A0A024R011_B3KWH7|A0A024R011_H3BMQ0|A0A024R011_P49815|A0A024R011_Q5HYF7|A0A024R011_X5D2U8|A0A024R011_X5D7Q2|A0A024R1D9_B3KWH7|A0A024R1D9_H3BMQ0|A0A024R1D9_P49815|A0A024R1D9_Q32NF0|A0A024R1D9_Q5HYF7|A0A024R1D9_Q86WV8|A0A024R1D9_Q92574|A0A024R1D9_X5D2U8|A0A024R1D9_X5D7Q2|A0A024R1D9_X5D9D2|A0A024R1F6_B3KWH7|A0A024R1F6_H3BMQ0|A0A024R1F6_P49815|A0A024R1F6_Q32NF0|A0A024R1F6_Q5HYF7|A0A024R1F6_Q86WV8|A0A024R1F6_Q92574|A0A024R1F6_X5D2U8|A0A024R1F6_X5D7Q2|A0A024R1F6_X5D9D2|A0A024R1I0_B3KWH7|A0A024R1I0_H3BMQ0|A0A024R1I0_P49815|A0A024R1I0_Q32NF0|A0A024R1I0_Q5HYF7|A0A024R1I0_Q86WV8|A0A024R1I0_Q92574|A0A024R1I0_X5D2U8|A0A024R1I0_X5D7Q2|A0A024R1I0_X5D9D2|A0A024R1J8_B3KWH7|A0A024R1J8_H3BMQ0|A0A024R1J8_P49815|A0A024R1J8_Q32NF0|A0A024R1J8_Q5HYF7|A0A024R1J8_Q86WV8|A0A024R1J8_Q92574|A0A024R1J8_X5D2U8|A0A024R1J8_X5D7Q2|A0A024R1J8_X5D9D2|A0A024R1J9_B3KWH7|A0A024R1J9_H3BMQ0|A0A024R1J9_P49815|A0A024R1J9_Q32NF0|A0A024R1J9_Q5HYF7|A0A024R1J9_Q86WV8|A0A024R1J9_Q92574|A0A024R1J9_X5D2U8|A0A024R1J9_X5D7Q2|A0A024R1J9_X5D9D2|B0LPE5_Q32NF0|B0LPE5_Q86WV8|B0LPE5_Q92574|B0LPE5_X5D9D2|B3KUN1_Q32NF0|B3KUN1_Q86WV8|B3KUN1_Q92574|B3KUN1_X5D9D2|B3KVH4_Q32NF0|B3KVH4_Q86WV8|B3KVH4_Q92574|B3KVH4_X5D9D2|B3KWH7_O14920|B3KWH7_O75807|B3KWH7_P07196|B3KWH7_P08138|B3KWH7_P15311|B3KWH7_P35240|B3KWH7_Q00994|B3KWH7_Q15418|B3KWH7_Q5JPB9|B3KWH7_Q8TDY2|B3KWH7_Q96N67|B3KWH7_Q9P0N9|B3KWH7_U3KPY5|H3BMQ0_O14920|H3BMQ0_O75807|H3BMQ0_P07196|H3BMQ0_P08138|H3BMQ0_P15311|H3BMQ0_P35240|H3BMQ0_Q00994|H3BMQ0_Q15418|H3BMQ0_Q5JPB9|H3BMQ0_Q8TDY2|H3BMQ0_Q96N67|H3BMQ0_Q9P0N9|H3BMQ0_U3KPY5|O14920_P49815|O14920_Q32NF0|O14920_Q5HYF7|O14920_Q86WV8|O14920_Q92574|O14920_X5D2U8|O14920_X5D7Q2|O14920_X5D9D2|O75807_P49815|O75807_Q32NF0|O75807_Q5HYF7|O75807_Q86WV8|O75807_Q92574|O75807_X5D2U8|O75807_X5D7Q2|O75807_X5D9D2|P07196_P49815|P07196_Q32NF0|P07196_Q5HYF7|P07196_Q86WV8|P07196_Q92574|P07196_X5D2U8|P07196_X5D7Q2|P07196_X5D9D2|P08138_P49815|P08138_Q32NF0|P08138_Q5HYF7|P08138_Q86WV8|P08138_Q92574|P08138_X5D2U8|P08138_X5D7Q2|P08138_X5D9D2|P15311_P49815|P15311_Q32NF0|P15311_Q5HYF7|P15311_Q86WV8|P15311_Q92574|P15311_X5D2U8|P15311_X5D7Q2|P15311_X5D9D2|P31749_Q32NF0|P31749_Q86WV8|P31749_Q92574|P31749_X5D9D2|P35240_P49815|P35240_Q32NF0|P35240_Q5HYF7|P35240_Q86WV8|P35240_Q92574|P35240_X5D2U8|P35240_X5D7Q2|P35240_X5D9D2|P46527_Q32NF0|P46527_Q86WV8|P46527_Q92574|P46527_X5D9D2|P49815_Q00994|P49815_Q15418|P49815_Q5JPB9|P49815_Q8TDY2|P49815_Q96N67|P49815_Q9P0N9|P49815_U3KPY5|P67775_Q32NF0|P67775_Q86WV8|P67775_Q92574|P67775_X5D9D2|Q00994_Q32NF0|Q00994_Q5HYF7|Q00994_Q86WV8|Q00994_Q92574|Q00994_X5D2U8|Q00994_X5D7Q2|Q00994_X5D9D2|Q12778_Q32NF0|Q12778_Q86WV8|Q12778_Q92574|Q12778_X5D9D2|Q15418_Q32NF0|Q15418_Q5HYF7|Q15418_Q86WV8|Q15418_Q92574|Q15418_X5D2U8|Q15418_X5D7Q2|Q15418_X5D9D2|Q32NF0_Q6I9V6|Q32NF0_Q8TDY2|Q32NF0_Q96N67|Q5HYF7_Q5JPB9|Q5HYF7_Q8TDY2|Q5HYF7_Q96N67|Q5HYF7_Q9P0N9|Q5HYF7_U3KPY5|Q5JPB9_X5D2U8|Q5JPB9_X5D7Q2|Q6I9V6_Q86WV8|Q6I9V6_Q92574|Q6I9V6_X5D9D2|Q86WV8_Q8TDY2|Q86WV8_Q96N67|Q8TDY2_Q92574|Q8TDY2_X5D2U8|Q8TDY2_X5D7Q2|Q8TDY2_X5D9D2|Q92574_Q96N67|Q96N67_X5D2U8|Q96N67_X5D7Q2|Q96N67_X5D9D2|Q9P0N9_X5D2U8|Q9P0N9_X5D7Q2|U3KPY5_X5D2U8|U3KPY5_X5D7Q2	no (Q96N67)	part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	part	part	P31749
27810925				P11274_P21854|P11274_Q15466|P11274_Q96LT9|P21854_Q15466|P21854_Q96LT9|P21854_Q9NYK1|Q15466_Q96LT9|Q96LT9_Q9NYK1	no (Q96LT9,Q9NYK1)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	no	no	Q15466
22053180				A0A024RAV5_A0A0S2Z4L5|A0A024RAV5_A8K8D3|A0A024RAV5_B4E0X2|A0A024RAV5_L7RRS6|A0A024RAV5_P04049|A0A024RAV5_Q96LD8|A0A024RAV5_Q9Y6Y0|A0A0S2Z4L5_A8K8D3|A0A0S2Z4L5_I1SRC5|A0A0S2Z4L5_L7RSL8|A0A0S2Z4L5_P01116|A0A0S2Z4L5_Q96LD8|A0A0S2Z4L5_Q9Y6Y0|A8K8D3_B4E0X2|A8K8D3_I1SRC5|A8K8D3_L7RRS6|A8K8D3_L7RSL8|A8K8D3_P01116|A8K8D3_P04049|B4E0X2_I1SRC5|B4E0X2_L7RSL8|B4E0X2_P01116|B4E0X2_Q96LD8|B4E0X2_Q9Y6Y0|I1SRC5_L7RRS6|I1SRC5_P04049|I1SRC5_Q96LD8|I1SRC5_Q9Y6Y0|L7RRS6_L7RSL8|L7RRS6_P01116|L7RRS6_Q96LD8|L7RRS6_Q9Y6Y0|L7RSL8_P04049|L7RSL8_Q96LD8|L7RSL8_Q9Y6Y0|P01116_P04049|P01116_Q96LD8|P01116_Q9Y6Y0|P04049_Q96LD8|P04049_Q9Y6Y0	no (Q96LD8,Q9Y6Y0)	part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	part	part	P04049
19237446				B3KQ68_P04114|B3KQ68_P52630|B3KQ68_Q59HB3|B3KQ68_Q7Z7Q0|B3KQ68_Q96LD4|B3KQ68_Q9H2A9|B3KQ68_R9QE65|P04114_Q8TC24|P04114_Q9H9S3|P52630_Q8TC24|P52630_Q9H9S3|Q59HB3_Q8TC24|Q59HB3_Q9H9S3|Q7Z7Q0_Q8TC24|Q7Z7Q0_Q9H9S3|Q8TC24_Q96LD4|Q8TC24_Q9H2A9|Q8TC24_R9QE65|Q96LD4_Q9H2A9|Q96LD4_Q9H9S3|Q9H2A9_Q9H9S3|Q9H9S3_R9QE65	no (Q96LD4,Q9H2A9,Q9H9S3)	part			no	no	no	no	no	no	no	no	yes	yes	no	no	no	no	no	no	no	no	no	P04114
17961224				A0A024R056_O75197|A0A0S2Z4R0_P56704|A0A0S2Z4S3_P56704|B3KUN1_Q96LB0|B3KVK2_O75197|K7ENA6_Q96LB0|O14641_Q9UP38|O15169_P56704|O75197_P49841|O75197_P62873|P32121_Q96LB0|P49841_Q9UP38|P67775_Q96LB0|Q59EM5_Q96LB0|Q68DZ5_Q96LB0	no (Q96LB0,Q9UP38)	part			no	no	no	no	no	no	yes	part	yes	part	part	no	no	no	no	no	no	part	no	P49841
21352552				A0A024R1A7_A0N0N7|A0A024R1A7_P78423|A0A024R6U8_A0A087WXV4|A0A024R6U8_B9VVT8|A0A024R6U8_F1D8S2|A0A024R6U8_F1D8T0|A0A024R6U8_F1D8T1|A0A024R6U8_P41235|A0A024R997_A0N0N7|A0A024R997_P78423|A0A024R9C2_A0N0N7|A0A024R9C2_P78423|A0A087WXV4_P18428|A0A087WXV4_P51511|A0A087WXV4_Q8TCF0|A0N0N7_P19419|A0N0N7_P28324|A0N0N7_Q86SR6|A0N0N7_Q8IXL1|B9VVT8_P18428|B9VVT8_P51511|B9VVT8_Q8TCF0|F1D8S2_P18428|F1D8S2_P51511|F1D8S2_Q8TCF0|F1D8T0_P18428|F1D8T0_P51511|F1D8T0_Q8TCF0|F1D8T1_P18428|F1D8T1_P51511|F1D8T1_Q8TCF0|O95486_P19419|O95486_Q96L42|O95486_Q9UQ05|P02462_P19419|P02462_Q96L42|P02462_Q9UQ05|P18428_P41235|P19419_P41235|P19419_P51511|P19419_P78423|P19419_Q06546|P19419_Q9Y473|P28324_P78423|P28324_Q06546|P41235_P51511|P41235_Q8TCF0|P41235_Q96L42|P41235_Q9UQ05|P51511_Q96L42|P51511_Q9UQ05|P78423_Q86SR6|P78423_Q8IXL1|Q06546_Q96L42|Q06546_Q9UQ05|Q96L42_Q9Y473|Q9UQ05_Q9Y473	no (Q96L42,Q9UQ05)	part			no	no	no	no	no	no	yes	part	yes	part	part	no	no	no	no	no	no	no	part	P41235
24717932				O15245_P19419|O15245_P28482|O15245_P29323|O15245_Q68CQ4|O15245_Q96L42|O15245_Q9UQ05|O15245_Q9Y296|P14859_P19419|P14859_P28482|P14859_P29323|P14859_Q68CQ4|P14859_Q96L42|P14859_Q9UQ05|P14859_Q9Y296|P19419_P29323|P19419_Q68CQ4|P19419_Q9Y296|P20823_P29323|P20823_Q9Y296|P28482_P29323|P28482_Q9Y296|P29323_Q02750|P29323_Q96L42|P29323_Q9UQ05|P29323_Q9Y296|Q02750_Q9Y296|Q68CQ4_Q96L42|Q68CQ4_Q9UQ05|Q68CQ4_Q9Y296|Q96L42_Q9Y296|Q9UQ05_Q9Y296	no (Q96L42,Q9UQ05)	part			no	no	no	no	no	no	yes	yes	no	no	no	no	no	no	no	no	no	no	part	P20823
9950223				A0A0S2Z3D5_B4DR62|A0A0S2Z3D5_Q96KR4|B4DR62_P02649|P02649_Q96KR4	no (Q96KR4)	yes			no	no	no	no	no	no	no	no	yes	yes	no	no	no	no	no	no	no	no	no	P02649
20684763				A0A024RD33_Q96KP4|A0A024RD37_Q96KP4|A0A087WTP4_Q96KP4|A0A087WUD8_Q96KP4|A0A087X0B2_Q96KP4|A0A087X1L1_Q96KP4|A0A0Y0IMM4_Q96KP4|A2A2V4_Q96KP4|P15692_Q96KP4	no (Q96KP4)	part			no	no	no	no	no	no	no	no	yes	yes	no	no	no	no	no	no	no	no	no	P15692
