pair_id_clean	pubid	EBI_GOA_nonIntAct
Q8TBP0_Q9H492	22354992	1
Q8TBZ2_Q99417	12151104	1
O60238_Q8TC71	21264221	1
Q8TCG5_Q8WXF7	25751282	1
O14965_Q8TCI5	20643351	1
P20340_Q8TCI5	20643351	1
P61006_Q8TCI5	20643351	1
Q8TCI5_Q9Y496	20643351	1
P56279_Q8TCS8	16934922	1
Q8TCT7_Q9Y287	17965014	1
Q8TCT8_Q9Y287	17965014	1
Q8TCT9_Q8WU17	19720873	1
P17861_Q8TCT9	25239945	1
Q8TCT9_Q8WU17	25239945	1
Q8TCT9_Q9BUN8	25239945	1
Q66K74_Q8TCU5	17658481	1
Q8TCU5_Q8TCU5	17997397	1
P32245_Q8TCY5	19329486	1
P33032_Q8TCY5	19329486	1
P41968_Q8TCY5	19329486	1
P26718_Q8TD07	15240696	1
P20340_Q8TD16	23664119	1
Q8TD16_Q9UI46	23664119	1
P55160_Q8TD16	16417406	1
Q8TD19_Q9HC98	19001501	1
Q8TD23_Q9Y4K3	11751921	1
O75112_Q8TDC0	10427098	1
O15273_Q8TDC0	11842093	1
Q8TDH9_Q9UL45	12191018	1
Q8TDH9_Q9UL45	12019270	1
P13688_Q8TDQ0	25363763	1
Q8TDX9_Q9P0L9	24336289	1
O75143_Q8TDY2	19211835	1
O75385_Q8TDY2	19211835	1
P08670_Q8TDZ2	11827972	1
O94766_Q8TE99	24425863	1
Q658P3_Q8TEB9	22624035	1
Q8TED0_Q969X6	24219289	1
P42224_Q8TEK3	22002246	1
P01106_Q8TEL6	20551172	1
O14893_Q8TEQ6	11714716	1
P14678_Q8TEQ6	11714716	1
P57678_Q8TEQ6	11714716	1
P62304_Q8TEQ6	11714716	1
P62314_Q8TEQ6	11714716	1
P62316_Q8TEQ6	11714716	1
P62318_Q8TEQ6	11714716	1
Q8TEQ6_Q9UHI6	11714716	1
Q8TES7_Q8TEW0	18838552	1
Q8TEW0_Q9H8V3	15254234	1
O43303_Q8TEY7	23486064	1
P32121_Q8TEY7	19363159	1
P49407_Q8TEY7	19363159	1
P07550_Q8TEY7	19424180	1
P11233_Q8TEY7	24056301	1
P11234_Q8TEY7	24056301	1
P40337_Q8TEY7	11739384	1
P54619_Q8TF40	17028174	1
Q8TF40_Q9Y478	17028174	1
Q8TF46_Q9NPD3	20531386	1
P83369_Q8WTR7	16714279	1
P04637_Q8WTS6	17108971	1
P02647_Q8WTV0	10764676	1
P02652_Q8WTV0	10764676	1
P02647_Q8WTV0	12651854	1
O15294_Q8WTV1	20200153	1
O15530_Q8WTW4	18616680	1
Q8WTX7_Q96EE3	26972053	1
Q8WTX7_Q96S15	26972053	1
Q8WTX7_Q9NXC5	26972053	1
P17861_Q8WU17	25239945	1
O95487_Q8WU17	19706601	1
P40337_Q8WU17	12032852	1
P11362_Q8WU20	9660748	1
P04629_Q8WU20	15488758	1
P42575_Q8WU39	11350957	1
P55211_Q8WU39	11350957	1
Q8WU90_Q9Y295	19819225	1
P27348_Q8WUA7	23572552	1
P31946_Q8WUA7	23572552	1
P61981_Q8WUA7	23572552	1
P62258_Q8WUA7	23572552	1
P63104_Q8WUA7	23572552	1
Q8WUA7_Q9H3P7	23572552	1
Q8WUA7_Q9Y6D6	23572552	1
P36894_Q8WUH2	11278302	1
P36896_Q8WUH2	11278302	1
P36897_Q8WUH2	11278302	1
P37023_Q8WUH2	11278302	1
P37173_Q8WUH2	11278302	1
P29590_Q8WUI4	22155184	1
Q8WUI4_Q9BZS1	17360565	1
P27448_Q8WUI4	16980613	1
Q7KZI7_Q8WUI4	16980613	1
P28482_Q8WUJ0	23847209	1
P11021_Q8WUJ3	23990668	1
P52948_Q8WUM0	15146057	1
P55735_Q8WUM0	15146057	1
P57740_Q8WUM0	15146057	1
Q8WUM0_Q9BW27	15146057	1
P57740_Q8WUM0	26411495	1
P49454_Q8WUM0	17363900	1
P57740_Q8WUM0	17363900	1
O00560_Q8WUM4	22660413	1
P34741_Q8WUM4	22660413	1
O75340_Q8WUM4	23924735	1
P25116_Q8WUM4	22547407	1
Q8WUM4_Q9H444	12860994	1
Q8WUM4_Q8WUM4	14505570	1
Q8WUM4_Q96CF2	14505570	1
Q8WUM4_Q99816	14505570	1
Q8WUM4_Q9BY43	14505570	1
Q8WUM4_Q9H444	14505570	1
Q8WUM4_Q99816	19520058	1
P17931_Q8WUM4	19706535	1
Q8WUM4_Q9H553	11883939	1
Q8WUM4_Q8WUM4	14519844	1
Q8WUM4_Q96CF2	14519844	1
Q8WUM4_Q9BY43	14519844	1
Q8WUM4_Q9H444	14519844	1
O75340_Q8WUM4	18256029	1
P21333_Q8WUP2	21524097	1
P21333_Q8WUP2	19828450	1
Q8WUQ7_Q9UBC1	20829348	1
Q6UWF3_Q8WV28	21930792	1
O43633_Q8WV92	23045692	1
P53990_Q8WV92	23045692	1
Q7LBR1_Q8WV92	23045692	1
Q8WV92_Q9HD42	23045692	1
O60216_Q8WVB6	12930902	1
P13010_Q8WVD3	26502055	1
Q8WVD3_Q9UBE8	16714285	1
Q8WVE7_Q9NQC3	26906412	1
Q8WVK7_Q96BD8	19289083	1
Q8WVK7_Q96BD8	17093495	1
Q8WVM7_Q9UQE7	16682347	1
P14866_Q8WVV9	18669861	1
Q8WW12_Q96PU4	12176013	1
P0DMV8_Q8WW22	21231916	1
P0DMV9_Q8WW22	21231916	1
P17066_Q8WW22	21231916	1
P23771_Q8WW38	19723756	1
P23769_Q8WW38	20705609	1
P43694_Q8WW38	21220346	1
P49768_Q8WW43	12297508	1
P49810_Q8WW43	12297508	1
P11233_Q8WWB5	24056301	1
P27824_Q8WWF5	21205830	1
P51787_Q8WWG9	20533308	1
P56696_Q8WWG9	19687231	1
P51787_Q8WWG9	19687231	1
P35568_Q8WWQ0	11018022	1
P55769_Q8WWY3	17412961	1
Q8WWY3_Q8WYA6	21385873	1
P15311_Q8WX93	11598191	1
P0DMV8_Q8WXB1	23921388	1
P0DMV9_Q8WXB1	23921388	1
P11021_Q8WXB1	23921388	1
P11142_Q8WXB1	23921388	1
P17066_Q8WXB1	23921388	1
P35232_Q8WXB1	23921388	1
P54652_Q8WXB1	23921388	1
P59998_Q8WXB1	23921388	1
Q8WXC3_Q9ULZ3	12656673	1
Q8WXD5_Q9H840	12065586	1
P14678_Q8WXD5	11748230	1
P62304_Q8WXD5	11748230	1
P62316_Q8WXD5	11748230	1
P62318_Q8WXD5	11748230	1
P43246_Q8WXE1	14657349	1
O14656_Q8WXE9	21102408	1
Q8WXE9_Q9BT78	21102408	1
Q8WXF7_Q9UBP0	16815977	1
Q8WXF7_Q9H902	20200447	1
Q8WXF7_Q9NQC3	19665976	1
Q5T4F4_Q8WXF7	23969831	1
O15519_Q8WXF8	11741985	1
Q8WXG1_Q9P0L0	21957124	1
P55084_Q8WXG1	21527675	1
P19438_Q8WXG6	9115275	1
Q8WXG9_Q9H5P4	20440071	1
O94901_Q8WXH0	18396275	1
Q8WXH0_Q9UH99	18396275	1
Q8WXH0_Q9UH99	19933576	1
P02545_Q8WXH0	15671068	1
P50402_Q8WXH0	15671068	1
Q8WXU2_Q9UNE7	19423554	1
P03372_Q8WXU2	19423554	1
Q8WXU2_Q9NVR5	23872636	1
P34931_Q8WXX5	17182002	1
P11142_Q8WXX5	17182002	1
P0DMV9_Q8WXX5	17182002	1
P0DMV8_Q8WXX5	17182002	1
Q8WY21_Q9BQ90	12482870	1
Q8WY41_Q9UHI6	21800163	1
O60716_Q8WY41	17047063	1
P35222_Q8WY41	17047063	1
A5YKK6_Q8WY41	24736845	1
O75175_Q8WY41	24736845	1
O95295_Q8WY41	19168546	1
P54646_Q8WY54	20801214	1
Q8WY64_Q9Y2B0	12826659	1
Q8WYA6_Q99459	18722174	1
Q8WYA6_Q9GZX7	18722174	1
Q8WYA6_Q9P013	20176811	1
P52292_Q8WYA6	21385873	1
P52294_Q8WYA6	21385873	1
P04637_Q8WYH8	12750254	1
P22626_Q8WYQ5	26321680	1
O15273_Q8WZ42	11846417	1
P35609_Q8WZ42	11846417	1
P20807_Q8WZ42	18310072	1
O15273_Q8WZ42	15582318	1
P62158_Q8WZ42	7607248	1
P35609_Q8WZ42	9501083	1
Q86SG2_Q8WZ42	14583192	1
Q5VST9_Q8WZ42	11717165	1
P20807_Q8WZ42	9642272	1
P04637_Q8WZ73	18382127	1
P04637_Q8WZ73	17121812	1
Q8WZ73_Q92851	15069192	1
Q6MZQ0_Q8WZ73	22609986	1
Q86UR5_Q8WZA2	11438518	1
Q92481_Q92481	7555706	1
Q92481_Q99967	11694877	1
Q719H9_Q92481	19115315	1
Q92481_Q92481	11505339	1
P63279_Q92481	12072434	1
Q92481_Q99967	12586840	1
O60477_Q92484	12442002	1
P61978_Q92499	12183465	1
Q92499_Q9NR56	18335541	1
P33240_Q92499	11598190	1
O95786_Q92503	23843640	1
Q92530_Q9Y3I1	18495667	1
P84077_Q92538	17956946	1
P18085_Q92538	17956946	1
Q92540_Q92900	14636577	1
Q92540_Q9H1J1	14636577	1
Q92540_Q9UPR3	14636577	1
Q86US8_Q92540	20930030	1
P49768_Q92542	12297508	1
P49810_Q92542	12297508	1
Q92542_Q96BI3	12297508	1
Q92544_Q9UI12	25659576	1
P20340_Q92546	23091056	1
Q4ADV7_Q92546	23091056	1
P29590_Q92547	12773567	1
Q92547_Q9BSD3	21659603	1
Q7Z2Z1_Q92547	20080954	1
O60242_Q92556	24567399	1
P08631_Q92556	12029088	1
P51610_Q92560	19188440	1
P38398_Q92560	19117993	1
Q92560_Q99728	19117993	1
P51610_Q92560	19815555	1
Q92562_Q9Y2I7	17556371	1
O14807_Q92565	10934204	1
P31749_Q92567	23251525	1
P80297_Q92567	23251525	1
P06746_Q92567	25260657	1
P12956_Q92570	25852083	1
P13010_Q92570	25852083	1
P78527_Q92570	25852083	1
O95343_Q92570	12543801	1
P14679_Q92572	16162817	1
P07196_Q92574	12226091	1
P49815_Q92574	9580671	1
P58004_Q92574	18692468	1
Q92574_Q9P0N9	17658474	1
Q92574_Q969U6	18381890	1
P15311_Q92574	10806479	1
P49815_Q92574	10585443	1
P55072_Q92575	19822669	1
Q92575_Q9UMX0	19822669	1
P49336_Q92585	15546612	1
P46531_Q92585	11390662	1
P46531_Q92585	11101851	1
Q92585_Q99466	11101851	1
Q92585_Q9UM47	11101851	1
P04637_Q92585	17317671	1
P46531_Q92585	16510869	1
P46531_Q92585	16530044	1
P02647_Q92597	17786215	1
P02652_Q92597	17786215	1
Q92597_Q9UI14	17786215	1
Q92600_Q9H4Z2	18180299	1
A5YKK6_Q92600	24768540	1
Q92600_Q9HCJ0	24768540	1
Q92609_Q96QK1	27385586	1
Q92609_Q9H492	22354992	1
Q92609_Q9H0R8	22354992	1
Q92609_Q9GZQ8	22354992	1
Q92609_Q9BXW4	22354992	1
P60520_Q92609	22354992	1
O95166_Q92609	22354992	1
Q92609_Q96CW1	24603492	1
Q7Z3C6_Q92609	24603492	1
O75385_Q92609	24603492	1
Q92609_Q9UBQ0	20923837	1
Q92611_Q9UBV2	19524542	1
P08100_Q92611	19934218	1
Q92611_Q96Q80	16449189	1
Q92611_Q9GZP9	16449189	1
P52948_Q92621	9348540	1
Q92622_Q99570	19270696	1
Q92622_Q9P2Y5	19270696	1
P11233_Q92633	19306925	1
P25098_Q92633	19306925	1
O43292_Q92643	11483512	1
Q92643_Q969N2	11483512	1
Q92643_Q96S52	11483512	1
O43292_Q92643	10793132	1
Q92665_Q99698	11984006	1
P13861_Q92667	17911601	1
Q6Q788_Q92673	17326667	1
P02649_Q92673	17326667	1
Q92673_Q9UJY5	17855360	1
Q6VY07_Q92673	17855360	1
P56817_Q92673	16407538	1
P05067_Q92673	16407538	1
Q6VY07_Q92673	24001769	1
P05067_Q92673	16174740	1
P78317_Q92674	20212317	1
Q92674_Q9GZR1	20212317	1
Q92692_Q92692	9845526	1
Q495A1_Q92692	19011627	1
O00203_Q92729	17622474	1
O60493_Q92729	17622474	1
P35222_Q92729	16574648	1
O43157_Q92730	19843518	1
P55345_Q92731	12039952	1
Q92731_Q96T76	11279242	1
Q6P9F0_Q92731	19126643	1
Q92733_Q9UI95	11717438	1
P68106_Q92736	10830164	1
Q92736_Q92736	10830164	1
P68106_Q92736	17921453	1
P62158_Q92736	23040497	1
Q86YS6_Q92738	17562788	1
Q92754_Q99967	11694877	1
Q719H9_Q92754	19115315	1
P63279_Q92754	12072434	1
Q92754_Q99967	12586840	1
P19447_Q92759	17466626	1
Q92769_Q96EP1	19182791	1
P11388_Q92769	11062478	1
Q5T5X7_Q92769	21914818	1
Q92769_Q96BF6	22926524	1
Q63HK5_Q92769	19343227	1
Q92769_Q9NWT6	11641274	1
P40337_Q92769	11641274	1
P29590_Q92769	11259576	1
P17542_Q92769	19497860	1
P51610_Q92769	12670868	1
Q92769_Q9H4L7	21549307	1
P08047_Q92769	17827154	1
O00482_Q92786	15205472	1
P24468_Q92786	19210544	1
P41235_Q92786	16488887	1
O00482_Q92786	15143342	1
O00482_Q92786	19264593	1
P20823_Q92786	19264593	1
P24468_Q92786	18815287	1
P12004_Q92793	24939902	1
P17096_Q92793	10428834	1
P78545_Q92793	15075319	1
P01106_Q92793	15674325	1
Q92793_Q99966	10722728	1
P04637_Q92793	9194565	1
O15516_Q92793	14645221	1
Q92793_Q99743	14645221	1
O43474_Q92793	21539536	1
P15923_Q92793	12435739	1
O96004_Q92793	16043483	1
P35680_Q92793	15509593	1
P04637_Q92793	19234109	1
Q92793_Q99967	9887100	1
Q86UE4_Q92793	18316612	1
P04637_Q92794	23431171	1
P29590_Q92794	23431171	1
P60893_Q92796	25780553	1
Q92797_Q9P2I0	18688255	1
Q92797_Q9UKF6	18688255	1
P08246_Q92802	19506020	1
Q92802_Q99684	19506020	1
Q92804_Q99873	19124016	1
P14416_Q92806	12297500	1
P21917_Q92806	12297500	1
P48051_Q92806	12297500	1
P48544_Q92806	12297500	1
P48549_Q92806	12297500	1
O60337_Q92813	19651899	1
Q92823_Q99972	23897819	1
O00482_Q92830	17664281	1
O00327_Q92831	14645221	1
O15516_Q92831	14645221	1
Q92831_Q99743	14645221	1
Q92831_Q9H6U6	17505058	1
P15923_Q92831	12435739	1
Q09472_Q92831	8684459	1
Q92793_Q92831	8684459	1
P35680_Q92831	15509593	1
P53396_Q92831	23932781	1
Q6UW56_Q92832	21723284	1
Q68CZ1_Q92834	19430481	1
O43924_Q92834	9990021	1
Q92835_Q9UGN4	16339535	1
Q92838_Q9HAV5	27144394	1
Q92838_Q9UNE0	27144394	1
Q92838_Q9HAV5	11039935	1
Q92838_Q9UNE0	11039935	1
Q92841_Q9NPI6	21876179	1
O94972_Q92844	11279055	1
Q5D1E8_Q92844	25861989	1
Q92844_Q9Y4K3	25861989	1
Q92844_Q9Y6K9	25861989	1
P26651_Q92844	21784977	1
Q92845_Q9UQE7	9506951	1
O15066_Q92845	16298999	1
Q92845_Q9Y496	16298999	1
P50453_Q92851	17479112	1
O43157_Q92854	20877282	1
O43157_Q92854	15218527	1
Q6ZVN8_Q92859	18335997	1
P01008_Q92876	12878203	1
P01009_Q92876	12878203	1
P08697_Q92876	12878203	1
P01011_Q92876	12709365	1
Q6NUQ1_Q92878	11096100	1
Q92878_Q99708	18716619	1
P31943_Q92879	16946708	1
P15311_Q92887	17825285	1
P35241_Q92887	17825285	1
P07992_Q92889	7559382	1
P07992_Q92889	9722633	1
O15360_Q92889	12571280	1
P43351_Q92889	14734547	1
Q92889_Q9NYB0	14690602	1
P07992_Q92889	17055345	1
Q92890_Q9UKV5	17681147	1
P54098_Q92900	16488880	1
Q92900_Q9HAU5	16488880	1
P55265_Q92900	18362360	1
P13639_Q92900	19417104	1
P62753_Q92900	19417104	1
P62913_Q92900	19417104	1
Q92900_Q9NPJ4	19150429	1
O14746_Q92900	21829167	1
O14773_Q92900	21829167	1
Q92900_Q9UPR3	14636577	1
Q92900_Q9UKV8	17932509	1
Q92900_Q9UL18	17932509	1
Q86US8_Q92900	20930030	1
Q92900_Q96Q15	11544179	1
Q92900_Q9HAU5	17468741	1
P15170_Q92900	9620853	1
P62495_Q92900	9620853	1
Q92902_Q9NQG7	12663659	1
O14879_Q92905	17050680	1
O75460_Q92905	15234121	1
P08047_Q92908	14988427	1
P49841_Q92908	20864106	1
Q92915_Q9UQD0	26900580	1
Q92922_Q96GM5	12917342	1
P24864_Q92922	9891079	1
Q92922_Q96ST3	11238380	1
Q92930_Q96CV9	17646400	1
P50542_Q92930	18346465	1
P63104_Q92934	21081150	1
Q86V86_Q92934	17270021	1
P63104_Q92934	19667065	1
O60238_Q92934	9973195	1
Q92934_Q9NQS1	10949025	1
P26651_Q92945	16126846	1
P40855_Q92968	10704444	1
O75381_Q92968	9653144	1
P50542_Q92968	8858165	1
P55265_Q92973	19124606	1
Q92974_Q9Y239	19043560	1
O43353_Q92974	21887730	1
Q92974_Q9Y572	21887730	1
P21580_Q92985	20392859	1
P08581_Q92990	11571281	1
P62942_Q92990	12604780	1
Q92993_Q9BZS1	17360565	1
Q6AZZ1_Q92993	18451177	1
Q6ZSB9_Q92993	25245946	1
P15336_Q92993	18397884	1
O43255_Q92995	21659512	1
P46379_Q92995	24424410	1
Q92995_Q9UKV5	24424410	1
O75030_Q92995	21811243	1
Q92997_Q96MT3	17030191	1
Q92997_Q9GZV5	20412773	1
P98082_Q92997	12805222	1
O75084_Q92997	19388021	1
Q92997_Q9NPG1	19388021	1
Q92997_Q9ULV1	19388021	1
Q92997_Q9UP38	19388021	1
Q92997_Q9UHG0	25557784	1
Q92997_Q9H2H0	11113207	1
Q6PEY1_Q92997	26359454	1
O14640_Q92997	10330181	1
Q92997_Q9NZC7	19465938	1
P35813_Q92997	10644691	1
Q92997_Q9NQC7	20227366	1
P63000_Q92997	23109420	1
O15392_Q93008	16322459	1
O43602_Q93008	24607389	1
Q93009_Q96AP0	25172512	1
P60484_Q93009	16845383	1
Q93009_Q9UER7	16845383	1
Q5VTB9_Q93009	25266658	1
P54253_Q93009	12093161	1
O00463_Q93009	11279055	1
Q93009_Q9BUZ4	11279055	1
Q93009_Q9Y4K3	11279055	1
P04637_Q93009	11923872	1
P98177_Q93009	16964248	1
P26358_Q93009	21745816	1
Q93009_Q96T88	21745816	1
Q93034_Q96GG9	18826954	1
Q86VP6_Q93034	12504025	1
Q86X83_Q93034	21778237	1
Q93034_Q9H0A8	21778237	1
Q93034_Q9NX08	21778237	1
Q93034_Q9UBI1	21778237	1
Q93045_Q9NQX7	18452648	1
Q93045_Q99828	21215777	1
O75348_Q93050	17360703	1
Q93050_Q96LB4	17360703	1
Q93062_Q93062	26347403	1
P84022_Q93062	17099224	1
P36897_Q93062	17099224	1
P52848_Q93063	18337501	1
P10071_Q93074	17000779	1
Q93074_Q99698	11984006	1
Q969F1_Q9UKN8	17409385	1
Q969F1_Q9Y5Q8	17409385	1
O14640_Q969F2	20177058	1
P01135_Q969F2	15064403	1
P01135_Q969F2	18757723	1
P03372_Q969G3	17363140	1
Q969G3_Q9UKL0	12192000	1
P01106_Q969H0	17873522	1
P01106_Q969H0	15103331	1
Q969H0_Q9H4H8	24344117	1
A1L167_Q969H0	24000165	1
P24864_Q969H0	17434132	1
O60260_Q969H0	12628165	1
Q969H0_Q96RU2	17558397	1
Q969J3_Q9NVJ2	25898167	1
P04637_Q969K3	17121812	1
P04637_Q969K3	18382127	1
Q969K3_Q9UBK2	22064484	1
O43399_Q969L2	12963375	1
P55327_Q969L2	12963375	1
P83369_Q969L4	12975319	1
P54105_Q969L4	16087681	1
_Q969L4	18082603	1
Q969M7_Q9UBF6	19250909	1
O43292_Q969N2	15713669	1
Q969N2_Q96S52	11483512	1
P21926_Q969P0	11504738	1
P60033_Q969P0	11504738	1
Q969Q5_Q9H1K0	16034420	1
P06400_Q969R5	17540172	1
P16615_Q969S6	25996873	1
O15379_Q969S8	11861901	1
O43809_Q969S8	17172643	1
P49815_Q969U6	18381890	1
O00444_Q969U6	21725316	1
Q6UVJ0_Q969U6	21725316	1
O14818_Q969U7	16251969	1
O95456_Q969U7	16251969	1
P28066_Q969U7	16251969	1
Q5JPE7_Q969V3	17261586	1
Q5JPE7_Q969V3	20538592	1
Q969V3_Q9BVK8	20538592	1
O43318_Q969V5	18591963	1
Q969V5_Q969V5	18591963	1
Q7Z434_Q969V5	23399697	1
O00429_Q969V5	19407830	1
P63279_Q969V5	19407830	1
Q969V6_Q9ULH7	14565952	1
P11831_Q969V6	19350017	1
O15269_Q969W0	19416851	1
P46934_Q969W9	12907594	1
O15165_Q969W9	24627487	1
O95330_Q969X5	15308636	1
Q969X6_Q9H8H0	22916032	1
P15822_Q969X6	19732766	1
Q96A04_Q9BXA6	20829357	1
P67870_Q96A54	19233263	1
O95166_Q96A56	22421968	1
P60520_Q96A56	22421968	1
O95166_Q96A56	22470510	1
P60520_Q96A56	22470510	1
Q96A56_Q9BXW4	22470510	1
Q96A56_Q9GZQ8	22470510	1
Q96A56_Q9H0R8	22470510	1
Q96A56_Q9H492	22470510	1
P11233_Q96A65	24056301	1
O95190_Q96A70	17900240	1
P54368_Q96A70	17900240	1
Q96A70_Q9UMX2	17900240	1
P42771_Q96AB3	17658461	1
Q7Z7H3_Q96AE7	24475127	1
Q86Y82_Q96AJ9	24095276	1
Q96AP0_Q9BSI4	15380063	1
Q96AP0_Q9H668	19648609	1
O14746_Q96AP0	25172512	1
Q96AP0_Q9BSI4	25172512	1
Q96AP0_Q9NUX5	25172512	1
EBI-8801830_Q96AP0	25172512	1
O14746_Q96AP0	17237767	1
Q96AP0_Q9BSI4	15181449	1
Q96AP0_Q9NUX5	15181449	1
Q96AP0_Q9H668	22763445	1
Q96AQ8_Q9H4I9	27184846	1
Q96AT9_Q96AT9	20923965	1
Q96AX1_Q9H9C1	19109425	1
Q86YC2_Q96B01	20871616	1
Q96B02_Q9NW38	19111657	1
Q30201_Q96B86	22728873	1
Q96B86_Q9UP52	22728873	1
P26651_Q96B97	20221403	1
Q96B97_Q9Y6R4	20221403	1
Q96BF3_Q9UM44	23784006	1
O94776_Q96BF6	22926524	1
Q96BF6_Q9BTC8	22926524	1
Q96BI1_Q9H6Y7	16314844	1
P49768_Q96BI3	12297508	1
P49810_Q96BI3	12297508	1
O60242_Q96BJ8	24567399	1
Q96BK5_Q96EZ8	15044100	1
P54274_Q96BK5	17389648	1
Q96BK5_Q9UBB9	17389648	1
O14746_Q96BK5	11701125	1
P54274_Q96BK5	11701125	1
P19338_Q96BK5	19393617	1
P54274_Q96BK5	24415760	1
O14746_Q96BK5	15381700	1
P54274_Q96BK5	19265708	1
O14746_Q96BK5	21119197	1
P54274_Q96BK5	21119197	1
Q969J3_Q96BM9	25898167	1
O14641_Q96BN8	23708998	1
Q96BN8_Q96EP0	23708998	1
P19634_Q96BS2	12809501	1
P19634_Q96BS2	11696366	1
Q5EE01_Q96BT3	19533040	1
Q5EE01_Q96BT3	19070575	1
Q96BT7_Q9UI30	20308323	1
P25815_Q96BU1	15632002	1
P10415_Q96BY2	11060313	1
Q96BY2_Q9HCM9	19100260	1
P61019_Q96BZ9	17684057	1
P62820_Q96BZ9	17684057	1
O00429_Q96C03	23283981	1
O00429_Q96C03	21508961	1
O95786_Q96C10	17190814	1
O75969_Q96C74	18421703	1
Q96C86_Q9UHB4	16140270	1
Q96C92_Q9Y2X7	23108400	1
Q96C92_Q96QK1	25278552	1
Q96CA5_Q9NR28	16729033	1
P24928_Q96CB8	16239144	1
Q7Z6M4_Q96CB9	21531335	1
Q96CF2_Q96CF2	14505570	1
Q96CF2_Q9BY43	14505570	1
Q96CF2_Q9H444	14505570	1
Q96CF2_Q9UN37	14505570	1
Q96CF2_Q96CF2	14519844	1
Q96CF2_Q96FZ7	14519844	1
Q96CF2_Q9BY43	14519844	1
Q96CF2_Q9H444	14519844	1
Q96CM3_Q9BQA5	17577209	1
Q96CN4_Q9ULC3	17646400	1
Q96CS3_Q9UHD9	24215460	1
Q5VVQ6_Q96CS3	19818707	1
P61006_Q96CV9	15837803	1
Q96CV9_Q9UM54	15837803	1
P61006_Q96CV9	17646400	1
Q96CV9_Q9UHD2	20174559	1
O95166_Q96CV9	21617041	1
P60520_Q96CV9	21617041	1
Q96CV9_Q9GZQ8	21617041	1
Q96CV9_Q9H0R8	21617041	1
Q96CV9_Q9H492	21617041	1
Q96CV9_Q9UHD2	25803835	1
P51787_Q96CW1	23529131	1
Q5VV43_Q96CW1	19419997	1
Q96CW1_Q9UI12	12032142	1
Q96CW5_Q96SN8	17959831	1
P23258_Q96CW5	9566969	1
P16520_Q96D21	19255495	1
P62873_Q96D21	19255495	1
P62879_Q96D21	19255495	1
Q96D31_Q9P246	17905723	1
Q96D31_Q9BSW2	20418871	1
Q96D31_Q9UMX0	23307288	1
P49418_Q96D71	20946875	1
Q96DA2_Q9Y4I1	24006491	1
Q96DA6_Q9Y3D7	19564938	1
Q96DA6_Q9Y3D7	20053669	1
O14796_Q96DU3	16920955	1
O60880_Q96DU3	16920955	1
Q96DX7_Q9Y577	19358823	1
Q96DX7_Q9BQA5	17577209	1
Q96DX8_Q9NYV7	16720576	1
Q96DZ1_Q9UBV2	18502753	1
Q86TM6_Q96DZ1	18502753	1
P11021_Q96DZ1	18502753	1
P11021_Q96DZ1	18264092	1
Q86TM6_Q96DZ1	18264092	1
Q96DZ1_Q9UBV2	18264092	1
Q96E17_Q9Y4I1	24006491	1
O43264_Q96EA4	19468067	1
P50748_Q96EA4	19468067	1
Q96EA4_Q96EB6	23382074	1
Q96EB1_Q9BQA5	17577209	1
Q96EB6_Q9UBP5	12535671	1
P10412_Q96EB6	15469825	1
Q96EB6_Q96EB6	15469825	1
P01106_Q96EB6	21807113	1
P27695_Q96EB6	19934257	1
P16401_Q96EB6	22956909	1
P45983_Q96EB6	20027304	1
O75386_Q96EB6	23382074	1
P05412_Q96EB6	23382074	1
P09874_Q96EB6	23382074	1
P16220_Q96EB6	23382074	1
P17535_Q96EB6	23382074	1
P17544_Q96EB6	23382074	1
P32121_Q96EB6	23382074	1
P43699_Q96EB6	23382074	1
P48594_Q96EB6	23382074	1
P78316_Q96EB6	23382074	1
Q53H80_Q96EB6	23382074	1
Q5XKE5_Q96EB6	23382074	1
Q6NSJ2_Q96EB6	23382074	1
Q86U70_Q96EB6	23382074	1
Q86WX3_Q96EB6	23382074	1
Q96EB6_Q96PZ0	23382074	1
Q96EB6_Q9BWG6	23382074	1
Q96EB6_Q9H0U9	23382074	1
Q96EB6_Q9NW82	23382074	1
Q96EB6_Q9NWK9	23382074	1
Q96EB6_Q9UL40	23382074	1
Q96EB6_Q9UPT9	23382074	1
O43809_Q96EB6	17172643	1
P04637_Q96EB6	11672523	1
P29590_Q96EB6	12006491	1
Q7Z7A1_Q96ED9	17140400	1
Q6PJT7_Q96ED9	19273536	1
Q86VS8_Q96ED9	18799622	1
Q96ED9_Q96ED9	18799622	1
Q96ED9_Q9H8T0	18799622	1
Q96ED9_Q9UJC3	18799622	1
P63208_Q96EF6	18203720	1
O60333_Q96EK5	16225668	1
O60260_Q96EP0	23453807	1
Q96EP0_Q9H0F6	21455181	1
Q96EP0_Q9H0F6	21455173	1
Q96EP0_Q9H0F6	21455180	1
P09874_Q96EP1	18172500	1
P29590_Q96EP1	15467728	1
O14980_Q96EV8	20921223	1
P51692_Q96EY1	21106534	1
O14920_Q96EY1	15601829	1
O15111_Q96EY1	15601829	1
P25963_Q96EY1	15601829	1
Q96EY1_Q9Y6K9	15601829	1
P11142_Q96EY1	16531398	1
P40763_Q96EY1	16531398	1
P42224_Q96EY1	16531398	1
O60674_Q96EY1	11679576	1
P38646_Q96EY1	10411904	1
P04626_Q96EY1	15520177	1
P38646_Q96EY1	15520177	1
O15169_Q96EY1	17588722	1
