pair_id_clean	pubid	GO_IPI
P51834_P51834	21630458	1
P0A9Q1_P52002	18024521	1
P52003_Q9HXS2	17545281	1
P52003_P52003	20616806	1
P0A6B7_P52197	16310786	1
P52231_P54205	14673118	1
P52231_P55037	14673118	1
P52231_P72586	14673118	1
P52231_P72758	14673118	1
P52231_P72854	14673118	1
P52231_P73314	14673118	1
P52231_P73728	14673118	1
P52231_P74227	14673118	1
P52231_P74643	14673118	1
P52231_P77973	14673118	1
P52231_Q05972	14673118	1
P52231_Q55544	14673118	1
P52231_P72586	16526092	1
P52231_P73314	16526092	1
P52231_P73348	16526092	1
P52231_P73728	16526092	1
P52231_P74227	16526092	1
P52231_P74643	16526092	1
P52231_P77973	16526092	1
P52231_P54205	17922517	1
P52231_P72758	17922517	1
P52231_P72854	17922517	1
P52231_P73314	17922517	1
P52231_P73348	17922517	1
P52231_P74227	17922517	1
P52231_Q05972	17922517	1
P52231_Q55544	17922517	1
P52231_P73348	19820102	1
P52231_P73728	19820102	1
P52232_P73348	16526092	1
P52232_P73728	16526092	1
P52232_P73348	19820102	1
P52232_P73728	19820102	1
P52297_Q7ZZY7	15851029	1
P46777_P52297	9687515	1
P52297_P62081	9687515	1
P52297_P62750	9687515	1
P52301_Q8JGN5	18591255	1
P52370_Q77CE4	16731921	1
P53359_Q4ZHV6	23761911	1
P21675_P53360	9660973	1
P54066_Q58105	19745151	1
P54288_Q09666	22038483	1
P54293_P54293	21949066	1
P54300_P54302	15916958	1
P54300_P54302	16990134	1
P54322_P56968	11188687	1
P54582_P54582	21364531	1
P54582_P54582	21681199	1
P54582_P54582	24141878	1
P54666_Tb927.11.14080	10722661	1
P54666_Tb927.11.16720	12682070	1
P54667_Q12959	24550280	1
P54824_Q1JQ73	17942399	1
P54824_Q91572	17942399	1
P54824_Q91903	17942399	1
P54824_Q1JQ73	19458392	1
P54824_Q91903	19458392	1
P55834_P56036	11196647	1
P55834_P56036	24627523	1
P55861_P55862	8917078	1
P55980_P94842	11196647	1
P55980_P94842	15133060	1
P56006_P56007	11196647	1
P56006_P56007	24627523	1
P56013_P66459	11196647	1
P56013_P66459	24627523	1
P56039_Q48271	11196647	1
P56039_Q48271	24627523	1
P56428_P56428	11196647	1
P56428_P56428	24627523	1
P57761_P57761	15805117	1
P58032_Q97ZH3	19666563	1
P58091_Q9A9T8	20143871	1
P58233_Q7DB77	18673458	1
P58301_Q8U1N9	24493214	1
P58301_P58301	24493214	1
P58502_P58502	22483987	1
P58917_Q02294	10938268	1
P59337_P59337	21635695	1
P59594_Q9BYF1	18343844	1
P60615_Q05941	10627589	1
P61152_Q9K3X9	18976279	1
P62139_Q13224	19453375	1
P62139_Q8TEC5	19945436	1
O60927_P62139	9843442	1
P62155_Q8WN72	18618700	1
P62155_Q62768	20010694	1
P02774_P62740	12119014	1
P62799_P84233	17293877	1
P62972_Q9NPC3	12612082	1
P63282_Q8AXX8	16256735	1
P63544_P63588	19098921	1
P63544_P65946	19098921	1
P63544_Q97NV3	19098921	1
P63544_Q97Q68	19098921	1
P63544_Q97QP2	19098921	1
P63544_Q97S73	19098921	1
P63544_Q97SE5	19098921	1
P63544_Q97SE7	19098921	1
P63544_Q97SR4	19098921	1
P63588_P95830	19098921	1
P63588_Q97NV3	19098921	1
P63588_Q97NX6	19098921	1
P63588_Q97SE5	19098921	1
P63588_Q97SR4	19098921	1
P63640_Q37995	27103053	1
P63786_P63786	21900233	1
P63957_P67266	23267104	1
P65144_Q97NV3	19098921	1
P65144_Q97S73	19098921	1
P65144_Q97SE5	19098921	1
P65144_Q97SR4	19098921	1
P65779_Q97PW7	23267104	1
P65887_P95830	19098921	1
P65887_Q97NV3	19098921	1
P65887_Q97QS2	19098921	1
P65887_Q97S73	19098921	1
P65887_Q97SR4	19098921	1
P65946_P95830	19098921	1
P65946_Q97NV3	19098921	1
P65946_Q97QS2	19098921	1
P65946_Q97SE5	19098921	1
P65946_Q97SR4	19098921	1
P65946_Q9X9S0	19098921	1
P67049_Q97NV3	19098921	1
P67049_Q97SE5	19098921	1
P67318_Q37990	27103053	1
P27348_P67828	19860830	1
P31946_P67828	19860830	1
P61981_P67828	19860830	1
P62260_P67828	19860830	1
P63104_P67828	19860830	1
P67828_Q04917	19860830	1
P68105_Q06124	17936057	1
P68135_P79134	1423665	1
P26932_P68135	16901482	1
P07737_P68135	17914456	1
P68135_Q8K4J6	19008859	1
P68135_Q05193	20935625	1
P68135_Q12386	21499228	1
P07737_P68135	7758455	1
P35080_P68135	7758455	1
P68135_P68135	12917436	1
P68135_P68135	20718862	1
P68135_P68135	21499228	1
E7ENE1_P68220	11023671	1
E9PGR3_P68220	11023671	1
O60595_P68220	11023671	1
P29459_P68220	11023671	1
P68220_Q9TU27	11023671	1
P68220_W5NVX4	11023671	1
P68318_P68613	15518812	1
P68318_P98179	15518812	1
P68337_P68337	10627553	1
P68337_P68337	11900834	1
P68353_P68359	10521526	1
O43521_P68451	17074758	1
O43521_P68451	18551131	1
O00571_P68467	18636090	1
O43187_P68467	18636090	1
P68613_P68613	10781095	1
P68613_P68613	15518812	1
P68617_P68619	12634370	1
P68617_P68619	14963148	1
P68617_P68619	16912323	1
P37285_P68619	14963148	1
O88447_P68619	21915095	1
O88448_P68619	21915095	1
P33176_P68619	21915095	1
P30153_P68835	9847399	1
P06748_P68951	17602943	1
P68978_Q96WV5	23481256	1
P69249_Q38906	10998188	1
O81283_P69249	14765117	1
P69249_Q38906	14765117	1
P69699_Q10589	22072710	1
P69713_Q8IUQ4	21878328	1
P69726_Q9Y4B6	24116224	1
P13051_P69726	9151883	1
P69730_Q8WUM4	17350572	1
P15291_P69893	7744867	1
P69972_Q56975	21357482	1
P70032_Q90Z80	17159919	1
P70032_Q91876	18309293	1
O15169_P70039	18786926	1
O43150_P70039	18786926	1
P70039_Q9ULH1	18786926	1
P70039_Q9YGY0	18786926	1
P12004_P70040	9852084	1
P70041_Q91619	15466485	1
P70041_Q7T2X6	12885561	1
P70041_Q91619	10067895	1
P12004_P70054	9852084	1
P70056_Q13485	9389648	1
P70056_Q15796	9389648	1
P70056_Q13485	12374795	1
P70056_Q91912	12374795	1
P70056_Q91912	8878477	1
P70056_P97471	9288972	1
P70056_Q91912	9288972	1
P70056_Q91912	10691736	1
P70056_Q91912	12050132	1
P70056_Q91912	14729957	1
P20271_P70060	10993673	1
P70060_Q641J8	12874135	1
P70060_P70060	12874135	1
P70062_P70331	11238923	1
P70062_Q98SK0	11238923	1
P70062_Q8JJ48	15329348	1
P70062_Q91989	17541407	1
P70062_P87377	17541407	1
P70062_Q7T103	17541407	1
P20263_P70062	17541407	1
P70096_Q15691	19543227	1
P70096_Q5JR59	19543227	1
P70997_Q01466	17427287	1
P71021_P71021	18296522	1
P71021_P71021	18363795	1
P71021_P71021	20502438	1
P71021_P71021	21630458	1
P71051_P96715	25278935	1
P71051_P96715	25374563	1
P01009_P71213	15271889	1
P71817_P71817	18589008	1
P71875_P71875	19234303	1
P71937_P71937	16263329	1
P71937_P9WGE1	16263329	1
P71937_P9WGE3	16263329	1
P71937_P9WGI3	16263329	1
P71937_P9WGX7	16263329	1
P71937_P9WLZ7	16263329	1
P72742_P74596	12023030	1
P72742_P74596	12966069	1
P72742_P74596	18000013	1
P72757_P72758	17993516	1
P72757_P72758	18000013	1
P72758_Q54735	17993516	1
P72758_Q54735	18000013	1
P72780_P72780	17616590	1
P73081_Q55559	19737354	1
P73117_P73457	19542290	1
P73117_Q55559	19542290	1
P73117_P73457	19737354	1
P73117_Q55559	19737354	1
P73148_Q55247	16109709	1
P73148_Q55247	18000013	1
P73213_P74512	11739376	1
P73213_P74512	14711369	1
P73263_P73348	15509585	1
P73263_P73728	15509585	1
P73263_P73348	16526092	1
P73263_P73728	16526092	1
P73263_P73728	19820102	1
P73348_P73348	15509585	1
P73348_P73348	19820102	1
P73376_Q55559	19737354	1
P73456_Q55559	15130131	1
P73456_P73456	15130131	1
P73457_Q55559	19542290	1
P73457_Q55559	19737354	1
P73492_Q55980	19040637	1
P73728_P73728	15509585	1
P73728_P73728	19820102	1
P74182_P74182	25218435	1
P74294_P74295	16002996	1
P74294_P74295	18000013	1
P74295_P74295	16002996	1
P74295_P74295	18000013	1
P74295_P74295	25980609	1
P74426_Q55432	18000013	1
P74426_Q55432	21642457	1
P74645_P74645	15716274	1
P74853_P74857	24722491	1
P74857_P74860	24722491	1
P74857_P74857	24722491	1
P60953_P74873	21435037	1
P75080_P78014	19965468	1
P75104_P78012	19965468	1
P00747_P75167	26667841	1
P00747_P75358	26667841	1
P00747_P75390	26667841	1
P00747_P75391	26667841	1
P00747_P75392	26667841	1
P00747_P75611	26667841	1
P00747_P78007	26667841	1
P00747_P78031	26667841	1
P78714_Q01371	19427309	1
P79085_P81370	24642375	1
P01258_P79222	8940110	1
P79222_Q91157	8940110	1
P30561_P79832	8940073	1
P30561_P79832	11230806	1
P79920_Q9I8A3	15531363	1
P79920_Q00P32	17008450	1
P79937_Q8QGC4	11960001	1
P80077_P80078	10467146	1
P09884_P81460	2243771	1
P06280_P81460	6313412	1
P02789_P81461	7881176	1
P81508_P81509	8823201	1
P82456_Q9CQ20	15070402	1
P82457_Q9CQ20	15070402	1
P00747_P82612	12622818	1
NP_000292_P82612	12622818	1
P82896_P82896	25447533	1
P84801_Q75760	23454641	1
P60709_P86294	19000816	1
P00747_P87020	19850343	1
P08603_P87020	19850343	1
P20263_P87377	17541407	1
P87377_Q7T103	17541407	1
P87377_Q90ZB6	17541407	1
P87377_Q91989	17541407	1
P20226_P87662	12552007	1
P87662_Q00403	12552007	1
P88904_P90489	16339411	1
P88910_P90489	16339411	1
P88918_P88919	16339411	1
P88918_P90489	16339411	1
P88920_P88947	16339411	1
P88920_P88948	16339411	1
P88920_P88920	16339411	1
P88925_P88939	16339411	1
P88929_P88947	16339411	1
P88939_P88945	16339411	1
P88941_P90489	16339411	1
P88941_P90495	16339411	1
P88944_P88951	16339411	1
P88945_P88952	16339411	1
P88945_P88945	16339411	1
P45481_P88946	10733899	1
P88946_P88954	16339411	1
P88946_Q98141	16339411	1
P88947_P88958	16339411	1
P88947_P88960	16339411	1
P88948_P88951	16339411	1
P88951_P88952	16339411	1
P88951_P90495	16339411	1
P88951_P88951	16339411	1
P88960_P88960	16339411	1
P88961_Q12933	16311516	1
P88983_P88989	22028648	1
P04637_P89055	23576507	1
P89055_Q12933	23890813	1
P89079_Q62696	16511562	1
P89079_Q12959	9192623	1
P89462_Q13546	26559832	1
P89462_Q9Y572	26559832	1
P20591_P89522	15047845	1
P89884_Q14457	22028648	1
P89884_Q14457	24034250	1
P89884_Q14457	24443581	1
FBgn0003117_P91608	18689881	1
FBgn0020863_P91608	18689881	1
P93203_Q9M7N6	10488241	1
P93397_Q9FDX9	11121078	1
P93397_Q9FDX9	11513956	1
P94982_P94982	15500449	1
P95001_P95001	16298142	1
P95004_P9WJ45	19016878	1
P95032_P9WNK5	16844784	1
P95034_P9WNE7	15863094	1
P95034_P9WPP9	15863094	1
P95231_P9WP55	17567578	1
P95276_P95276	18585390	1
P15516_P95493	23499434	1
P95830_Q97NV3	19098921	1
P95830_Q97QS2	19098921	1
P95830_Q97S73	19098921	1
P95830_Q97SE5	19098921	1
P95830_Q97SR4	19098921	1
P96218_P9WJA9	19318624	1
P96291_P9WIN5	15749014	1
P96379_P96379	20529853	1
P96621_P96621	17416361	1
P96715_P96716	25278935	1
P96715_P96716	25374563	1
P96716_Q01464	25374563	1
P96856_P96856	17635188	1
P96886_P9WQH7	16385038	1
P96890_P9WQH7	16385038	1
P96890_P9WQH5	17114269	1
P96896_P96896	15388937	1
P96896_P96896	18042675	1
P96927_P9WFJ9	17804795	1
P96927_P9WFK1	17804795	1
O15503_P97260	12202038	1
P97260_Q9Y5U4	12242332	1
O15503_P97260	15899885	1
P97260_Q9QVY3	15899885	1
P97260_Q12772	9242699	1
P9WF09_P9WF25	19114484	1
P9WF09_P9WF25	24725376	1
P9WF39_P9WF39	17302817	1
P9WF41_P9WGI1	11880648	1
P9WF43_P9WF43	17157031	1
P9WF43_P9WN45	19121228	1
P9WFA5_P9WLU3	19016878	1
P9WFC3_P9WII3	20876537	1
P9WFE3_P9WFE3	17309280	1
P9WFN1_P9WFN1	23907008	1
P9WFP5_P9WFP7	16109955	1
P9WFP5_P9WFP7	16621837	1
P9WFP7_P9WFP7	16109955	1
P9WFP7_P9WFP7	16621837	1
P9WFP7_P9WQ69	16621837	1
P9WG35_P9WG35	16682410	1
P9WG35_P9WG35	16884737	1
P9WG43_P9WG43	16978361	1
P9WG45_P9WG47	11266418	1
P9WG47_P9WPW9	17020913	1
P9WG59_P9WG59	18621388	1
P9WGD3_P9WNN1	15571069	1
P9WGD5_P9WMR3	24387047	1
P9WGE1_P9WGX7	16263329	1
P9WGE3_P9WGX7	16263329	1
P9WGE3_P9WLZ7	16263329	1
P9WGE3_P9WGX7	19130906	1
P9WGE7_P9WGE7	7877174	1
P9WGG7_Q79FQ8	20025669	1
P9WGH5_P9WJ67	16199577	1
P9WGH7_P9WGX5	17064366	1
P9WGH9_P9WJ69	10200974	1
P9WGH9_P9WJ69	16298337	1
P9WGI3_P9WGI3	16263329	1
P9WGI3_P9WGX7	16263329	1
P9WGI3_P9WLZ7	16263329	1
P9WGI3_P9WLZ7	19016841	1
P9WGI3_P9WGX7	19130906	1
P9WGI7_P9WGI7	12913008	1
P9WGI9_P9WGI9	12913008	1
P9WGK7_P9WGK7	16472747	1
P9WGL3_P9WGN1	12581360	1
P9WGL3_P9WK47	12581360	1
P9WGP5_P9WGP5	12606717	1
P9WGT3_P9WGT3	17059223	1
O00206_P9WGU1	16622205	1
O60603_P9WGU1	16622205	1
P10145_P9WGV3	26829648	1
P9WGX7_P9WGX7	16263329	1
P9WGX7_P9WLZ7	16263329	1
P9WGX7_P9WMT1	21352546	1
P9WGY9_P9WJG3	22904282	1
P9WH11_P9WH11	15103135	1
P9WH67_P9WIV1	11170413	1
P9WH69_P9WH69	19321420	1
P9WH71_P9WH75	9335290	1
P9WHG5_P9WJ75	19016878	1
P9WHG7_P9WIJ7	19016878	1
P9WHH1_P9WHH1	16301794	1
P9WHH3_P9WHH3	10512639	1
P9WHH9_P9WHH9	11560483	1
P31146_P9WHH9	17652161	1
P9WHJ3_P9WMQ1	20455546	1
P9WHJ3_P9WQK7	20455546	1
P9WHM5_P9WHM5	19394344	1
P9WHN5_P9WNG5	18832610	1
P9WHN5_P9WQN5	18832610	1
P9WHN5_P9WNU7	19448618	1
P9WHN5_P9WNU9	19448618	1
P9WHN5_P9WQN5	19448618	1
P9WHN5_P9WQN5	19607839	1
P9WHN5_P9WQN5	19761766	1
P9WHN5_P9WQN5	20203624	1
P9WHT9_P9WHU1	16468985	1
P9WHT9_P9WHU1	20461058	1
P9WHV9_P9WHV9	17630969	1
P9WHW9_P9WNK3	15060053	1
P9WHW9_P9WNK5	15060053	1
P9WHW9_P9WNK7	15060053	1
P9WHW9_P9WIG7	24467650	1
P9WI65_P9WI65	22661693	1
P9WI67_P9WI67	20185505	1
P9WI67_P9WI67	20520732	1
P9WI73_P9WJA9	19019160	1
P9WI75_P9WMK1	20925060	1
P9WI75_P9WPE7	20925060	1
P9WI77_P9WI77	16762364	1
P9WI79_P9WI79	17242402	1
P9WI81_P9WJA9	15978616	1
P9WI81_P9WJA9	19019160	1
P9WI81_P9WJA9	19318624	1
P9WI81_P9WJB5	19826007	1
P9WI81_Q79FQ8	20025669	1
P9WI81_P9WI81	19008858	1
P9WI83_P9WJL5	18557704	1
P9WIA1_Q9H267	18474358	1
P9WIA1_P9WPI9	19366344	1
P9WIB9_P9WIB9	15737998	1
P9WIB9_P9WIB9	17146044	1
P9WIC3_P9WIC3	15753077	1
P9WID5_P9WID5	14594827	1
P9WID5_P9WID5	16511094	1
P9WIE3_P9WIE3	15701515	1
P9WIE5_P9WIE5	15231843	1
P9WIE5_P9WIE5	9006925	1
P9WIE5_P9WIE5	9395452	1
O60603_P9WIF5	17095513	1
P02751_P9WIG5	10627046	1
O53451_P9WIH9	20705052	1
P9WII3_P9WJ87	18258191	1
P9WII3_P9WJ87	19016878	1
P9WII3_P9WJ87	20876537	1
P9WIL5_P9WIL5	11669627	1
P9WIL5_P9WIL5	12717031	1
P9WIL9_P9WIM1	17277063	1
P9WIN5_P9WJB5	19826007	1
P01024_P9WIP9	11705926	1
P9WIP9_P9WIP9	18441065	1
P68133_P9WIP9	18835984	1
P9WIP9_P9WIP9	21398546	1
P9WIQ7_P9WLY1	19159459	1
P9WIS1_P9WIS3	16045627	1
P9WIS5_P9WJA9	19019160	1
P9WIS5_P9WJA9	19318624	1
P9WIS7_P9WIS9	16045627	1
P9WIU7_P9WIU7	12637582	1
P9WIV1_P9WIV1	10881194	1
P9WJA5_P9WJA7	19016878	1
P9WJA9_P9WJA9	19114043	1
P9WJA9_P9WJA9	19318624	1
P9WJB5_P9WN95	20066037	1
P9WJB5_P9WNA1	20066037	1
P9WJC1_P9WJD9	17676952	1
P9WJD5_P9WJE9	16135231	1
P9WJD7_P9WPH9	19682254	1
P9WJE1_P9WJE1	20585630	1
P9WJF3_P9WP57	23002219	1
P9WK17_P9WK17	20306314	1
P22897_P9WK61	11222859	1
O60603_P9WK61	12594264	1
P9WKD7_P9WKD7	14687575	1
P9WKE1_P9WKE1	11369858	1
P9WKG9_P9WKG9	18047786	1
P9WKJ1_P9WKJ1	16325768	1
P9WKJ5_P9WKJ5	20864475	1
P9WKK9_P9WKK9	15663922	1
P9WKL1_P9WKL1	16194279	1
P9WLG7_P9WNK5	16844784	1
P9WLL7_P9WLL7	16880544	1
P9WLY1_P9WLY1	19159459	1
P9WMC1_P9WMC1	15236969	1
P9WMF5_P9WMF5	20036253	1
P9WMH1_P9WMH1	17029403	1
P9WMH3_P9WMH3	17702648	1
P9WMI9_P9WMI9	15966722	1
P9WMJ5_P9WMJ5	19154333	1
P01024_P9WMK7	12438350	1
P9WMM9_P9WMM9	18560150	1
P9WMN1_P9WMN1	12511575	1
P10145_P9WMN3	26829648	1
P9WMR3_P9WNW3	19961412	1
P9WMU9_P9WMU9	11839758	1
P9WMW9_P9WMW9	19052364	1
P9WN23_P9WN23	11796724	1
P9WN25_P9WN25	10500158	1
P9WN85_P9WN85	17213192	1
P9WN95_P9WN99	12101218	1
P9WN95_P9WN99	16040206	1
P9WN95_P9WPB9	20625433	1
P9WN95_P9WP57	21531798	1
P9WNA1_P9WNK5	16844784	1
P9WNB1_P9WNK7	11940590	1
P9WNB1_P9WNK5	16844784	1
P9WNB1_P9WNK5	19854905	1
P9WNC9_P9WNC9	18680522	1
P9WNE9_P9WNZ3	17087501	1
P9WNE9_P9WNZ3	19760663	1
P9WNG3_P9WNG3	11278743	1
P9WNG3_P9WQD7	15554959	1
P9WNG3_P9WQD9	15554959	1
P9WNG3_P9WNG5	16213523	1
P9WNG5_P9WPB1	16213523	1
P9WNG5_P9WQD7	16213523	1
P9WNG5_P9WQD9	16213523	1
P9WNG5_Q79FX6	16213523	1
P9WNG5_Q79FX8	16213523	1
P9WNG5_P9WQF1	16487939	1
P9WNH1_P9WNH1	20693690	1
P9WNH5_P9WNH5	18097091	1
P9WNI9_Q6MX18	15336430	1
P9WNK3_Q6MX18	15336430	1
P9WNK5_P9WNK7	15060053	1
P9WNK5_P9WNK7	16844784	1
P9WNK5_P9WPC3	16844784	1
P9WNK5_P9WPC9	16844784	1
P9WNK5_P9WNK7	19854905	1
P9WNK5_P9WNK7	20085764	1
P9WNK7_P9WNK7	16844784	1
P9WNP3_P9WNP3	16963641	1
P10145_P9WNX3	26829648	1
P9WNX5_P9WNX5	18323599	1
P9WNZ5_P9WNZ5	15929999	1
P9WP31_P9WP31	20956591	1
P9WP49_P9WP49	17143269	1
P9WP53_P9WP53	18799456	1
P9WP55_P9WP55	17567578	1
P9WP65_P9WP65	16313172	1
P9WP65_P9WP65	19801656	1
P9WPA7_P9WPA7	16699190	1
P9WPB1_P9WQD7	16213523	1
P9WPB1_P9WQD9	16213523	1
P9WPC9_P9WPC9	16844784	1
P9WPC9_Q79FQ8	20025669	1
P9WPE7_P9WPE7	12198306	1
P9WPF9_P9WPF9	20852636	1
P9WPJ7_P9WPJ7	15753099	1
P9WPJ9_P9WPJ9	15753099	1
P9WPZ3_P9WPZ3	19194014	1
P9WPZ5_P9WPZ5	17292400	1
P9WPZ9_P9WPZ9	17316682	1
P9WQ35_P9WQ35	12804785	1
P9WQ37_P9WQ37	20027301	1
P9WQ75_P9WQ75	19923721	1
P9WQA9_P9WQA9	15683232	1
P9WQB3_P9WQB3	15159544	1
P9WQB5_P9WQB5	10766746	1
P9WQB5_P9WQB7	15178486	1
P9WQD7_P9WQD9	15554959	1
P9WQD7_Q79FX6	16213523	1
P9WQD7_Q79FX8	16213523	1
P9WQD9_Q79FX6	16213523	1
P9WQD9_Q79FX8	16213523	1
P9WQF1_P9WQF3	16487939	1
P02751_P9WQP1	3141278	1
P02751_P9WQP3	3141278	1
ASPL0000041877_Q00648	17470786	1
Q00721_Q9UGR2	15047801	1
Q00P32_Q00P32	17008450	1
Q00P32_Q9I8A3	15531363	1
Q00P32_Q6IRB2	17008450	1
Q00P32_Q91616	17008450	1
Q01220_Q9Y4K3	15998638	1
Q01252_Q56844	18452514	1
Q01253_Q56844	18452514	1
Q01292_Q01292	10739911	1
Q01292_Q01292	9218783	1
Q01463_Q01464	25374563	1
Q01466_Q01467	17427287	1
Q01466_Q07868	17427287	1
Q01466_Q796K8	17427287	1
Q01466_Q01466	17427287	1
Q01495_Q3ZJZ2	17418823	1
Q01962_Q9HG09	11329173	1
P35638_Q01978	16434966	1
Q01978_Q61473	17875931	1
Q01978_Q91399	7619724	1
Q01978_Q91399	7734394	1
Q02322_Q02322	22500516	1
Q02934_Q02934	19302786	1
Q03228_Q45976	18455986	1
Q03228_Q9A5I5	18455986	1
O04663_Q03389	11117257	1
Q03414_Q8QGV6	17785444	1
P19793_Q03463	11915042	1
Q03463_Q9NNX6	12609975	1
O95292_Q03463	16227268	1
Q03463_Q9P0L0	16227268	1
Q03463_Q03463	16971440	1
Q03463_Q99836	17567694	1
Q03463_Q9P035	18160438	1
P12277_Q03463	19264780	1
Q03463_Q03463	19264780	1
O95292_Q03463	19515777	1
Q03463_Q9P0L0	19515777	1
P07237_Q03463	23861867	1
P11498_Q03463	23861867	1
Q03463_Q9H2X3	12609975	1
Q03489_Q40882	11854533	1
Q03489_Q43616	12395189	1
Q03489_Q40882	12589434	1
Q03489_Q40885	12589434	1
Q03489_Q43616	12589434	1
Q03489_Q9ATE3	12589434	1
Q03489_Q9ATE9	12589434	1
Q03489_Q9ATE5	16291798	1
Q03489_Q40882	16925602	1
Q03489_Q40885	16925602	1
Q03489_Q43616	16925602	1
Q03708_Q47112	12441392	1
Q03708_Q47112	15034550	1
P17661_Q04020	11309420	1
Q04020_Q86TC9	11309420	1
Q04360_Q8NDT2	16129689	1
Q04360_Q96T37	16129689	1
Q04360_Q96T58	16129689	1
A0A068CA64_Q04561	24901321	1
A5D9M6_Q04561	24901321	1
A7LCJ3_Q04569	20084110	1
J9S2W1_Q04569	20084110	1
J9T303_Q04569	20084110	1
Q04640_Q6XVW8	19017268	1
P14427_Q04714	14735325	1
Q04714_Q8HWE6	16920948	1
Q05127_Q14164	19153231	1
Q05127_Q9UHD2	19153231	1
Q05127_Q12906	21987769	1
O75569_Q05127	23870315	1
P54283_Q05152	16049174	1
P54287_Q05152	16049174	1
P35922_Q05152	24709664	1
Q05489_Q05490	16518399	1
P20226_Q05906	15207618	1
Q05G10_Q6QAQ1	25344885	1
Q06253_Q06259	20603017	1
Q06635_Q4VW77	19692545	1
Q06904_Q79PF4	10786837	1
Q06904_Q79PF4	12441347	1
F4KCL7_Q07185	17981999	1
O64471_Q07185	17981999	1
P82805_Q07185	17981999	1
Q07340_Q07341	22419154	1
Q07340_Q46389	22419154	1
Q07341_Q46389	22419154	1
Q07412_Q07412	19583769	1
Q07412_Q07412	21447068	1
O15111_Q07857	22776252	1
Q08279_Q3V140	11164898	1
Q08309_Q08310	19304857	1
Q08311_Q08312	19304857	1
Q08385_Q08386	19502397	1
Q08385_Q08385	19502397	1
Q08386_Q08386	19502397	1
Q08B36_Q6DE14	24934224	1
Q08IR9_Q08IS0	17516047	1
Q09064_Q09066	11196647	1
Q09064_Q09066	24627523	1
Q09065_Q09067	11196647	1
Q09065_Q09067	24627523	1
Q0D4T4_Q6EU39	10444103	1
Q0D4T4_Q6EU39	12684538	1
Q0D9V6_Q5W7C1	19244140	1
Q0DEB8_Q6EU39	10444103	1
Q0DEB8_Q6EU39	12684538	1
Q0DJ33_Q40687	15078334	1
Q0DJ33_Q7X7S8	25728666	1
Q0DUR2_Q6AT90	22363621	1
Q0E342_Q2QXZ2	24919709	1
Q0E342_Q2RAQ5	24919709	1
Q0GKA4_Q0GKA9	19800691	1
Q0GKA4_Q5EG08	19800691	1
Q0GKA9_Q5EG08	19800691	1
Q0GXS4_Q6UD73	25351493	1
Q0IHI4_Q9DE46	19893489	1
Q0IMG9_Q75GR5	18586868	1
Q0J466_Q6EU39	10444103	1
Q0J466_Q2QW53	12395189	1
Q0J466_Q10CQ1	12684538	1
Q0J466_Q2QW53	12684538	1
Q0J466_Q6EU39	12684538	1
Q0JCT1_Q6L4L4	22626555	1
Q0JEE2_Q6QHD1	16623886	1
Q0JJ01_Q5ZEF1	15986920	1
Q0JJ01_Q2QXL0	24919709	1
Q0JJ01_Q6IVC2	24919709	1
Q0JL44_Q6EPW7	18156216	1
Q0JL44_Q6EPW7	18257679	1
Q0JM17_Q6Z6S1	21467577	1
Q0JNL3_Q75HA6	24919709	1
Q0JNL3_Q9FDY4	24919709	1
Q0P4V8_Q8AVG7	22713866	1
Q0P8F0_Q0PA11	17615063	1
Q0P926_Q0PC10	17615063	1
Q0P9G0_Q0PBH3	17615063	1
Q0P9X3_Q0PBH3	17615063	1
Q0PAH3_Q0PAK4	17615063	1
Q0PAR8_Q0PBH3	17615063	1
Q0PB65_Q0PBM1	17615063	1
Q0PBH3_Q0PC27	17615063	1
Q0PBM2_Q0PBM3	17615063	1
Q0PF16_Q13501	20357094	1
P35998_Q0PF16	22078707	1
P43686_Q0PF16	22078707	1
P46471_Q0PF16	22078707	1
P51665_Q0PF16	22078707	1
P62195_Q0PF16	22078707	1
Q0PF16_Q0PF16	16254380	1
Q0Q0I7_Q9SUR9	18818696	1
Q0Q0I7_Q9FT78	18833289	1
Q0Q0I7_Q9LSM5	18833289	1
Q0Q0I7_Q9SE33	18833289	1
Q0SE23_Q0SE23	23560779	1
Q0ZKR5_Q0ZKR5	20172994	1
Q10712_Q10712	24914976	1
P28325_Q10991	8083219	1
Q109R6_Q109R6	18154307	1
Q10CE4_Q85439	17174956	1
Q10CQ1_Q6EU39	10444103	1
Q10CQ1_Q10PZ9	11197326	1
Q10CQ1_Q10PZ9	12684538	1
Q10CQ1_Q6EU39	12684538	1
Q10PZ9_Q6EU39	10444103	1
Q10PZ9_Q6Q9I2	11197326	1
Q10PZ9_Q6EU39	12684538	1
Q10PZ9_Q6Q9I2	12684538	1
Q10Q08_Q6K9U2	15978034	1
Q10QA2_Q10SY2	17599908	1
Q10QW3_Q60EH4	23320078	1
Q16K62_Q17NZ6	20797779	1
Q17307_Q17308	11250902	1
Q17307_Q8I8U6	12477393	1
Q181G7_Q182W3	23292781	1
Q183M8_Q183M8	19183279	1
Q1AGV6_Q9PUK8	16604063	1
Q1AGV7_Q9PUK8	16604063	1
Q1AHE4_Q6YKB1	16673933	1
Q1CVV2_Q1CXR8	18442170	1
Q1CWA4_Q1D1K8	18442170	1
Q1CWA4_Q1D948	18442170	1
Q1CWA4_Q1DBP2	18442170	1
