Pubmed	Owner	Status	Admin Users	Admin Groups	
21627856	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18509496	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16415178	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
12885761	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21440638	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15300794	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17634141	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21317301	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20956383	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
8922386	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19897545	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
1597451	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
22102868	PMDaemon	NEW		IMEX CURATORS
27381497	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
28475037	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15618229	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20368797	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21917931	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20634199	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20507645	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
12186638	PMDaemon	NEW		IMEX CURATORS
11889139	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15782423	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19073193	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
10604385	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20410683	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21994750	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16244179	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
8755479	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19240808	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
11124902	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19513288	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
12098360	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
12527902	PMDaemon	NEW	ADMIN	ADMIN,INTACT,IMEX CURATORS
12925705	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16764713	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15194700	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19239702	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21423869	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
27487131	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
9670039	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
11870371	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
12815072	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
27002166	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19895680	PMDaemon	NEW		IMEX CURATORS
16978839	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21639915	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19828069	PMDaemon	NEW		IMEX CURATORS
20017978	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20426868	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
9043083	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
22363690	PMDaemon	NEW		IMEX CURATORS
21689402	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20844740	PMDaemon	NEW		IMEX CURATORS
20021694	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15939934	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21217880	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21858169	PMDaemon	NEW		IMEX CURATORS
18269588	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15760894	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19108028	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20877463	PMDaemon	NEW		IMEX CURATORS
21622955	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16998185	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16569256	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
14982933	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20671939	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19619298	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20140014	PMDaemon	NEW	ADMIN	ADMIN,INTACT,IMEX CURATORS
9730896	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19794881	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21048919	PMDaemon	NEW		IMEX CURATORS
15215520	PMDaemon	DISCARDED	ADMIN	ADMIN,IMEX CURATORS
20102610	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19721810	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18353371	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
25027850	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
26686862	PMDaemon	INPROGRESS	ADMIN,phantom	ADMIN,INTACT CURATORS,UNIPROT,IMEX CURATORS
26762477	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21789195	PMDaemon	NEW		IMEX CURATORS
21743438	PMDaemon	NEW		MINT,IMEX CURATORS
19844581	PMDaemon	NEW		IMEX CURATORS
19277120	PMDaemon	NEW		IMEX CURATORS
12654244	PMDaemon	NEW	ADMIN	ADMIN,INTACT,IMEX CURATORS
14530377	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21197425	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
10645889	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17426818	PMDaemon	NEW		IMEX CURATORS
21297950	PMDaemon	NEW		IMEX CURATORS
19276253	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17297437	PMDaemon	NEW	ADMIN	ADMIN,INTACT,IMEX CURATORS
17049074	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
23991205	PMDaemon	NEW		IMEX CURATORS
16372906	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18316596	PMDaemon	NEW		IMEX CURATORS
21756247	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16141190	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
22649058	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16247032	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
14678989	PMDaemon	NEW		IMEX CURATORS
10190906	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16287709	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21104225	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15615865	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18628958	PMDaemon	NEW		IMEX CURATORS
9334400	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21150032	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
9426307	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
7651404	PMDaemon	NEW		IMEX CURATORS
15566616	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15762980	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21490705	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
8095852	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21523247	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21490767	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16091746	PMDaemon	NEW	ADMIN	ADMIN,INTACT,IMEX CURATORS
21539724	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20052288	PMDaemon	NEW		IMEX CURATORS
10781613	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21447157	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20735414	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16885194	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19506078	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21607065	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19136012	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21576392	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17121828	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
22096374	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
25088526	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20525238	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18533030	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
2050681	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21152443	PMDaemon	NEW		IMEX CURATORS
15377664	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17961830	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18208592	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20223035	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19712453	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19549334	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21347754	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18605998	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
8558067	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20652043	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16903783	PMDaemon	NEW		DIP,IMEX CURATORS
20360857	PMDaemon	NEW		IMEX CURATORS
22096481	PMDaemon	NEW		IMEX CURATORS
19257903	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16824229	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
14718565	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20628762	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
12235287	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
10329730	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15728506	intact	RELEASED	ADMIN,mgt	ADMIN,INTACT,IMEX CURATORS
17761670	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18382692	PMDaemon	NEW		IMEX CURATORS
17088940	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21994758	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
22096368	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15901826	PMDaemon	NEW		IMEX CURATORS
11248749	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21747812	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15806162	PMDaemon	NEW	ADMIN	ADMIN,INTACT,IMEX CURATORS
17663792	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16842630	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20981297	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20585595	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19942621	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19144211	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
12403809	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
12569092	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15596539	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17711849	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15746104	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20483917	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17074974	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19135670	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19584866	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17374753	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20838473	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17437852	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15475002	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16343440	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17097051	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20885916	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20961462	PMDaemon	NEW		IMEX CURATORS
21754932	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18356157	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18296717	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19007432	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21845106	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
23863084	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20673369	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20929554	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
7528242	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16805913	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18292575	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20196864	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20384997	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20307265	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16990343	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18093317	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19339517	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20631005	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
11956083	PMDaemon	NEW		IMEX CURATORS
20858269	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21426588	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19114997	PMDaemon	NEW		IMEX CURATORS
16003950	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19721725	PMDaemon	NEW		IMEX CURATORS
18208559	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
10757802	PMDaemon	NEW		IMEX CURATORS
21931183	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
11999169	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18432406	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
22082142	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19249275	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21437146	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
12810719	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18467332	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21676262	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
11062259	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20948673	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18973695	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21569303	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20012542	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
27994030	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16314921	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20144242	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16338228	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
11716788	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18386043	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16473854	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18029264	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19778628	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19503104	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21559261	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17880399	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17922646	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20862300	PMDaemon	NEW		IMEX CURATORS
21266482	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18559336	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21829377	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
14597406	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
9832564	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21611158	PMDaemon	NEW		IMEX CURATORS
22952853	PMDaemon	NEW		IMEX CURATORS
12193273	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21385879	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
26134128	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
10748088	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
1717267	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
14625312	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16908671	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19584923	PMDaemon	NEW		IMEX CURATORS
21423694	PMDaemon	NEW		IMEX CURATORS
22442730	PMDaemon	NEW		IMEX CURATORS
14607829	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
8622875	PMDaemon	NEW	ADMIN	ADMIN,INTACT,IMEX CURATORS
19562370	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20105279	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18201107	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21283576	PMDaemon	NEW		IMEX CURATORS
17670796	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21687692	PMDaemon	NEW		IMEX CURATORS
16538283	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
11390509	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17478514	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21779361	PMDaemon	NEW		IMEX CURATORS
9490718	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18211889	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
7826885	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
9396760	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21176175	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17130157	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19390624	PMDaemon	NEW		IMEX CURATORS
19794886	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21651512	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15566620	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17227916	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15143163	intact	RELEASED	phantom	INTACT CURATORS,UNIPROT,IMEX CURATORS
16326862	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16287839	PMDaemon	NEW		IMEX CURATORS
20302629	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
14519126	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19015319	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20587419	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
9679155	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19442274	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18625040	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20041127	PMDaemon	NEW		IMEX CURATORS
17547775	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
2580021	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17974029	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19152120	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17923697	PMDaemon	NEW		IMEX CURATORS
21203470	PMDaemon	NEW		IMEX CURATORS
21264220	PMDaemon	NEW		IMEX CURATORS
20592985	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16489251	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19221597	PMDaemon	NEW		IMEX CURATORS
16594997	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21086176	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20939895	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
25616865	PMDaemon	NEW		IMEX CURATORS
24878716	PMDaemon	NEW		IMEX CURATORS
21773009	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19388049	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19371355	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15471548	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15800193	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21901146	PMDaemon	NEW		IMEX CURATORS
8276860	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17205138	PMDaemon	NEW		IMEX CURATORS
9230070	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20302641	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18389064	PMDaemon	NEW		IMEX CURATORS
19435530	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19570025	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17359356	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21352602	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15207008	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18006821	PMDaemon	NEW		IMEX CURATORS
19399246	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20802156	lukasz	NEW	ADMIN,lukasz,Sara	ADMIN,DIP,IMEX CURATORS
17166276	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
8262455	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
3110160	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
11696247	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20808773	PMDaemon	NEW		IMEX CURATORS
17545191	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20977777	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
25297980	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15362101	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16354706	PMDaemon	NEW		IMEX CURATORS
19300635	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15690393	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20333243	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21390307	PMDaemon	NEW		IMEX CURATORS
11007770	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
12393603	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
10864977	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17855402	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
22028671	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19636418	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
11050468	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21255389	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19794910	PMDaemon	NEW		IMEX CURATORS
15287979	PMDaemon	NEW		IMEX CURATORS
15242994	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17717633	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21547253	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17993327	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20011507	PMDaemon	NEW		IMEX CURATORS
19918364	PMDaemon	NEW		IMEX CURATORS
21232811	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18723684	DIPDB	RELEASED	lukasz,Sara,phantom	DIP,INTACT CURATORS,IMEX CURATORS
20838651	lukasz	RESERVED	lukasz	DIP,IMEX CURATORS
19951440	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20495683	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17721610	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17996943	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21791101	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19519952	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
7602097	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16978046	PMDaemon	NEW		IMEX CURATORS
15479743	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18988626	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19742304	PMDaemon	NEW		IMEX CURATORS
19609453	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21779393	PMDaemon	NEW		IMEX CURATORS
17855398	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15868102	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17662272	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15009090	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21776376	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21857817	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21781306	intact	RELEASED	phantom	INTACT CURATORS,MOLECULAR CONNECTIONS,IMEX CURATORS
17179145	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21892295	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21317983	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20040103	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
11390485	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
10519970	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18404483	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19077196	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18312657	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20520848	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19602278	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
10567572	PMDaemon	NEW		IMEX CURATORS
22087843	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21785626	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17875742	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20479115	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
14623361	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20513769	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
