pmid	curator	curatable	curator_comment	prot_pairs	relevance	DS.interest	DS.part_interest	ccline_uniprot	noncur_prot	contains_ints_man_check	contains_ints_man_check_comment	imex_publ	imex_pair	GO_IPI_publ	GO_IPI_pair	BioGRID_publ	BioGRID_pair	tm_epmc_publ	tm_epmc_pair	EVEX_publ	EVEX_pair	STRING_textmining_pair	reactome_publ	reactome_pair	OmniPath_interactions_publ	OmniPath_interactions_pair	OmniPath_ptm_publ	OmniPath_ptm_pair	STRING_pi_pair	iid_pred
21044305				F5H496_P16422|O95471_P16422|P16070_P16422|P16422_P22674	7.69178798043985	1	4	no (P16422,P22674)	part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	no	part
20811617				A0A024R3D5_A0A087WT22|A0A024R3D5_A0A087WXZ1|A0A024R3D5_A0A087X1Q1|A0A024R3D5_H2EHT1|A0A024R3D5_K7PPA8|A0A024R3D5_P04637|A0A024R3D5_Q53GA5|A0A024R3D7_A0A087WT22|A0A024R3D7_A0A087WXZ1|A0A024R3D7_A0A087X1Q1|A0A024R3D7_H2EHT1|A0A024R3D7_K7PPA8|A0A024R3D7_P04637|A0A024R3D7_Q53GA5|A0A024R3E8_A0A087WT22|A0A024R3E8_A0A087WXZ1|A0A024R3E8_A0A087X1Q1|A0A024R3E8_H2EHT1|A0A024R3E8_K7PPA8|A0A024R3E8_P04637|A0A024R3E8_Q53GA5|A0A024R3F9_A0A087WT22|A0A024R3F9_A0A087WXZ1|A0A024R3F9_A0A087X1Q1|A0A024R3F9_H2EHT1|A0A024R3F9_K7PPA8|A0A024R3F9_P04637|A0A024R3F9_Q53GA5|A0A024R3Y3_A0A087WT22|A0A024R3Y3_A0A087WXZ1|A0A024R3Y3_A0A087X1Q1|A0A024R3Y3_H2EHT1|A0A024R3Y3_K7PPA8|A0A024R3Y3_P04637|A0A024R3Y3_Q53GA5|A0A024R3Z7_A0A087WT22|A0A024R3Z7_A0A087WXZ1|A0A024R3Z7_A0A087X1Q1|A0A024R3Z7_H2EHT1|A0A024R3Z7_K7PPA8|A0A024R3Z7_P04637|A0A024R3Z7_Q53GA5|A0A024R4C3_P17252|A0A024R4C3_Q7Z727|A0A087WT22_B4E361|A0A087WT22_B7Z3K2|A0A087WT22_B7Z3Z4|A0A087WT22_E9PAP3|A0A087WT22_O15519|A0A087WT22_P17252|A0A087WT22_P56817|A0A087WT22_Q59F61|A0A087WT22_Q5W9H2|A0A087WT22_Q7Z727|A0A087WXZ1_B4E361|A0A087WXZ1_B7Z3K2|A0A087WXZ1_B7Z3Z4|A0A087WXZ1_E9PAP3|A0A087WXZ1_O15519|A0A087WXZ1_P17252|A0A087WXZ1_P56817|A0A087WXZ1_Q59F61|A0A087WXZ1_Q5W9H2|A0A087WXZ1_Q7Z727|A0A087X1Q1_B4E361|A0A087X1Q1_B7Z3K2|A0A087X1Q1_B7Z3Z4|A0A087X1Q1_E9PAP3|A0A087X1Q1_O15519|A0A087X1Q1_P17252|A0A087X1Q1_P56817|A0A087X1Q1_Q59F61|A0A087X1Q1_Q5W9H2|A0A087X1Q1_Q7Z727|A0A0C4DFW9_P17252|A0A0C4DFW9_Q7Z727|B4E361_H2EHT1|B4E361_K7PPA8|B4E361_P04637|B4E361_Q53GA5|B7Z3K2_H2EHT1|B7Z3K2_K7PPA8|B7Z3K2_P04637|B7Z3K2_Q53GA5|B7Z3Z4_H2EHT1|B7Z3Z4_K7PPA8|B7Z3Z4_P04637|B7Z3Z4_Q53GA5|E9PAP3_H2EHT1|E9PAP3_K7PPA8|E9PAP3_P04637|E9PAP3_Q53GA5|H2EHT1_O15519|H2EHT1_P17252|H2EHT1_P56817|H2EHT1_Q59F61|H2EHT1_Q5W9H2|H2EHT1_Q7Z727|K7PPA8_O15519|K7PPA8_P17252|K7PPA8_P56817|K7PPA8_Q59F61|K7PPA8_Q5W9H2|K7PPA8_Q7Z727|O15350_P17252|O15350_Q7Z727|O15519_P04637|O15519_Q53GA5|P04637_P17252|P04637_P56817|P04637_Q59F61|P04637_Q5W9H2|P04637_Q7Z727|P17252_Q53GA5|P56817_Q53GA5|Q53GA5_Q59F61|Q53GA5_Q5W9H2|Q53GA5_Q7Z727	7.69158245842793	1	25		part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	no	part
15800215				A0A0S2Z471_Q68CJ9|A4D7V5_P18847|A6NEM2_Q68CJ9|A8K383_Q68CJ9|B2RA75_Q68CJ9|G3V4N7_Q68CJ9|O43889_P08047|O43889_Q68CJ9|P05412_P17535|P05412_P18847|P05412_Q68CJ9|P11021_Q68CJ9|P12277_Q68CJ9|P14625_Q68CJ9|P15336_P18847|P17535_P18847|P18850_Q68CJ9|P51610_Q68CJ9|Q68CJ9_Q96BA8|Q68CJ9_Q9UNE7|Q68CJ9_V9HWB4|Q68CJ9_V9HWH2|Q68CJ9_V9HWP2	7.69125977382246	8	23		part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	part	part
18515569				A0A024R3E3_H9ZYJ2|A0A024R3E3_P10599|A0A024R962_H9ZYJ2|A0A024R962_P10599|A0A0D9SG88_H9ZYJ2|A0A0D9SG88_P10599|H9ZYJ2_P02647|H9ZYJ2_P02768|H9ZYJ2_P08603|P02647_P10599|P02768_P10599|P08603_P10599	7.69122924442933	0	0		part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	no	no
10330148				A0A024R4U8_P07333|P07333_P12931|P07333_P29350|P07333_P29353|P07333_Q53XS4|P07333_Q8TCT0	7.69097316558718	3	6		part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	part	part
21897866				A0A024R9W4_A0A024RE19|A0A024R9W4_P21145|A0A024RE19_A0A0A0MS70|A0A024RE19_A0A0A0MSI9|A0A024RE19_A0A0A0MST0|A0A024RE19_Q01638|A0A024RE19_Q99836|A0A024RE19_Q9BXR5|A0A0A0MS70_P21145|A0A0A0MS70_Q01638|A0A0A0MS70_Q05B42|A0A0A0MS70_Q0D2N8|A0A0A0MS70_Q6SZW1|A0A0A0MS70_Q9BRX9|A0A0A0MSI9_P21145|A0A0A0MSI9_Q01638|A0A0A0MSI9_Q05B42|A0A0A0MSI9_Q0D2N8|A0A0A0MSI9_Q6SZW1|A0A0A0MSI9_Q9BRX9|A0A0A0MST0_P21145|A0A0A0MST0_Q01638|A0A0A0MST0_Q05B42|A0A0A0MST0_Q0D2N8|A0A0A0MST0_Q6SZW1|A0A0A0MST0_Q9BRX9|D3YTB5_Q01638|O60603_Q15399|P21145_Q01638|P21145_Q99836|P21145_Q9BXR5|P51617_Q01638|Q01638_Q8IUC6|Q01638_Q99836|Q05B42_Q99836|Q0D2N8_Q99836|Q6SZW1_Q99836|Q99836_Q9BRX9	7.69027456152243	3	16	no (Q15399,Q9BXR5)	part			no	no	no	no	no	no	yes	part	yes	part	part	no	no	no	no	no	no	part	part
18215321				A0A0S2Z4A4_P43034|A0A0S2Z4A4_Q71F23|A0A0S2Z4U8_P43034|A0A0S2Z4U8_Q71F23|A0A140VKD2_P43034|A0A140VKD2_Q71F23|B2RD48_P43034|B2RD48_Q71F23|P43034_P58340|P43034_Q2TLE4|P43034_Q5HYH4|P43034_Q71F23|P53350_Q9NQS7|P58340_Q71F23|Q2TLE4_Q71F23|Q5HYH4_Q71F23|Q6IPU0_Q71F23|Q71F23_Q7L2Z9|Q71F23_Q7Z672|Q71F23_Q9BU64|Q71F23_Q9NQS7	7.68935014251343	8	21	no (Q7L2Z9)	part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	part	part
20156317				A0A024R3K4_A0A087WVR4|A0A024R3K4_P01106|A0A024R3K4_P24385|A0A024R3K4_P43268|A0A024R3K4_Q01844|A0A024R3K4_Q02363|A0A024R3K4_Q12923|A0A024R3K4_Q53T66|A0A024R3K4_Q6FI00|A0A024R3M5_A0A087WVR4|A0A024R3M5_P01106|A0A024R3M5_P24385|A0A024R3M5_P43268|A0A024R3M5_Q01844|A0A024R3M5_Q02363|A0A024R3M5_Q12923|A0A024R3M5_Q53T66|A0A024R3M5_Q6FI00|A0A024R3N6_A0A087WVR4|A0A024R3N6_P01106|A0A024R3N6_P24385|A0A024R3N6_P43268|A0A024R3N6_Q01844|A0A024R3N6_Q02363|A0A024R3N6_Q12923|A0A024R3N6_Q53T66|A0A024R3N6_Q6FI00|A0A087WVR4_P24385|A0A087WVR4_Q01543|A0A087WVR4_Q01844|A0A087WVR4_Q02363|A0A087WVR4_Q12923|A0A087WVR4_Q53T66|A0A087WVR4_Q6FI00|P01106_P24385|P01106_Q01543|P01106_Q01844|P01106_Q02363|P01106_Q12923|P01106_Q53T66|P01106_Q6FI00|P24385_Q01543|P24385_Q01844|P24385_Q02363|P24385_Q12923|P24385_Q53T66|P24385_Q9UNE7|P43268_Q01543|P43268_Q01844|Q01543_Q01844|Q01543_Q02363|Q01543_Q12923|Q01543_Q53T66|Q01543_Q6FI00|Q01844_Q02363|Q01844_Q12923|Q01844_Q53T66|Q01844_Q6FI00|Q02363_Q12923|Q02363_Q6FI00|Q12923_Q53T66|Q12923_Q6FI00|Q53T66_Q6FI00|Q6FI00_Q9UNE7	7.68917039110489	12	45		part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	part	part
15258809				A0A024R395_A0A0C4DG07|A0A024R395_O60934|A0A0C4DG07_F8W7U8|A0A0C4DG07_P29590|A0A0C4DG07_P49959|A0A0C4DG07_Q05D78|F8W7U8_O60934|O60934_P29590|O60934_P49959|O60934_Q05D78	7.68855468779329	0	5		part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	part	part
21072323				Q00613_Q03933|Q00613_Q9BS48	7.68843924786524	1	2		part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	no	part
19804633				A0A0S2Z3D5_A0A125SXW3|A0A0S2Z3D5_A8KAF4|A0A0S2Z3D5_B1ALW7|A0A0S2Z3D5_B4DNQ5|A0A0S2Z3D5_B4DVM1|A0A0S2Z3D5_B5MC21|A0A0S2Z3D5_G4XH65|A0A0S2Z3D5_H0Y4W6|A0A0S2Z3D5_P02741|A0A0S2Z3D5_P03372|A0A0S2Z3D5_P05231|A0A0S2Z3D5_Q14746|A0A0S2Z3D5_Q75MH2|A0A0S2Z3D5_Q9UBT1|A0A125SXW3_A0A1B1RVA9|A0A125SXW3_B1ALW7|A0A125SXW3_B4DNQ5|A0A125SXW3_B4DVM1|A0A125SXW3_B5MC21|A0A125SXW3_P02649|A0A125SXW3_P02741|A0A125SXW3_P05231|A0A125SXW3_P06858|A0A125SXW3_Q14746|A0A125SXW3_Q75MH2|A0A1B1RVA9_A8KAF4|A0A1B1RVA9_B1ALW7|A0A1B1RVA9_B4DNQ5|A0A1B1RVA9_B4DVM1|A0A1B1RVA9_B5MC21|A0A1B1RVA9_G4XH65|A0A1B1RVA9_H0Y4W6|A0A1B1RVA9_P02741|A0A1B1RVA9_P03372|A0A1B1RVA9_P05231|A0A1B1RVA9_Q14746|A0A1B1RVA9_Q75MH2|A0A1B1RVA9_Q9UBT1|A8KAF4_B1ALW7|A8KAF4_B4DNQ5|A8KAF4_B4DVM1|A8KAF4_B5MC21|A8KAF4_P02649|A8KAF4_P02741|A8KAF4_P05231|A8KAF4_P06858|A8KAF4_Q14746|A8KAF4_Q75MH2|B1ALW7_B4DNQ5|B1ALW7_B4DVM1|B1ALW7_B5MC21|B1ALW7_G4XH65|B1ALW7_H0Y4W6|B1ALW7_P02649|B1ALW7_P02741|B1ALW7_P03372|B1ALW7_P05231|B1ALW7_P06858|B1ALW7_Q75MH2|B1ALW7_Q9UBT1|B4DNQ5_G4XH65|B4DNQ5_H0Y4W6|B4DNQ5_P02649|B4DNQ5_P02741|B4DNQ5_P03372|B4DNQ5_P06858|B4DNQ5_Q14746|B4DNQ5_Q9UBT1|B4DVM1_G4XH65|B4DVM1_H0Y4W6|B4DVM1_P02649|B4DVM1_P02741|B4DVM1_P03372|B4DVM1_P06858|B4DVM1_Q14746|B4DVM1_Q9UBT1|B5MC21_G4XH65|B5MC21_H0Y4W6|B5MC21_P02649|B5MC21_P02741|B5MC21_P03372|B5MC21_P06858|B5MC21_Q14746|B5MC21_Q9UBT1|G4XH65_P02649|G4XH65_P02741|G4XH65_P05231|G4XH65_P06858|G4XH65_Q14746|G4XH65_Q75MH2|H0Y4W6_P02649|H0Y4W6_P02741|H0Y4W6_P05231|H0Y4W6_P06858|H0Y4W6_Q14746|H0Y4W6_Q75MH2|P02649_P02741|P02649_P03372|P02649_P05231|P02649_Q14746|P02649_Q75MH2|P02649_Q9UBT1|P02741_P03372|P02741_P05231|P02741_P06858|P02741_Q14746|P02741_Q75MH2|P02741_Q9UBT1|P03372_P05231|P03372_P06858|P03372_Q14746|P03372_Q75MH2|P05231_P06858|P05231_Q14746|P05231_Q9UBT1|P06858_Q14746|P06858_Q75MH2|P06858_Q9UBT1|Q14746_Q75MH2|Q14746_Q9UBT1|Q75MH2_Q9UBT1	7.68710234963273	6	50	no (P06858)	part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	no	part
19615077				A0A024R3M4_O00206|A0A024R3M4_P17535|A0A024R3M4_Q13651|A0A024R3M4_Q9Y2D5|A0A0A0MS70_A0A140VK05|A0A0A0MS70_B4DN86|A0A0A0MS70_O00206|A0A0A0MS70_P17535|A0A0A0MS70_Q05B97|A0A0A0MS70_Q05B98|A0A0A0MS70_Q13651|A0A0A0MS70_Q15746|A0A0A0MS70_Q92667|A0A0A0MS70_Q9Y2D5|A0A0A0MSI9_A0A140VK05|A0A0A0MSI9_B4DN86|A0A0A0MSI9_O00206|A0A0A0MSI9_P17535|A0A0A0MSI9_Q05B97|A0A0A0MSI9_Q05B98|A0A0A0MSI9_Q13651|A0A0A0MSI9_Q15746|A0A0A0MSI9_Q92667|A0A0A0MSI9_Q9Y2D5|A0A0A0MST0_A0A140VK05|A0A0A0MST0_B4DN86|A0A0A0MST0_O00206|A0A0A0MST0_P17535|A0A0A0MST0_Q05B97|A0A0A0MST0_Q05B98|A0A0A0MST0_Q13651|A0A0A0MST0_Q15746|A0A0A0MST0_Q92667|A0A0A0MST0_Q9Y2D5|A0A0S2Z478_O00206|A0A0S2Z478_P01574|A0A0S2Z478_P17535|A0A0S2Z478_Q13651|A0A0S2Z478_Q9Y2D5|A0A140VK05_Q99836|B4DN86_Q99836|B7Z5C6_Q05B97|B7Z5C6_Q05B98|B7Z5C6_Q15746|O00206_P01574|O00206_P06850|O00206_P17535|O00206_P58753|O00206_Q13651|O00206_Q99836|O00206_Q9Y2D5|O43187_P06850|O43187_Q8IUC6|P01574_P06850|P01574_P17535|P01574_Q13651|P01574_Q9Y2D5|P06850_P17535|P06850_Q13651|P06850_Q9Y2D5|P16220_Q05B97|P16220_Q05B98|P16220_Q15746|P17535_P58753|P17535_Q13651|P17535_Q99836|P17535_Q9Y2D5|P24588_Q05B97|P24588_Q05B98|P24588_Q15746|P58753_Q13651|P58753_Q9Y2D5|Q05B97_Q53X93|Q05B97_Q5U0J5|Q05B97_Q6PG46|Q05B97_Q99836|Q05B98_Q53X93|Q05B98_Q5U0J5|Q05B98_Q6PG46|Q05B98_Q99836|Q13651_Q99836|Q13651_Q9Y2D5|Q15746_Q53X93|Q15746_Q5U0J5|Q15746_Q6PG46|Q15746_Q99836|Q92667_Q99836|Q99836_Q9Y2D5	7.68707239965101	10	47	no (P01574,Q9Y2D5)	part			no	no	no	no	no	no	yes	part	yes	part	part	no	no	no	no	no	no	part	part
9815978				A0A125SXW3_P10242|A0A125SXW3_Q708E9|A8KAF4_P10242|A8KAF4_Q708E9|G4XH65_P10242|G4XH65_Q708E9|H0Y4W6_P10242|H0Y4W6_Q708E9|P03372_P10242|P03372_Q708E9|P10242_Q9UBT1|Q708E9_Q9UBT1	7.68377189246981	1	7		part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	no	part
21124998				A0A023T787_D3DQ59|A0A023T787_D9YZU5|A0A023T787_P56537|A0A023T787_P68871|A0A023T787_Q13352|A0A024R3C6_A0A024R6F2|A0A024R3C6_A0A024R8U5|A0A024R3C6_G3V256|A0A024R3C6_G3V411|A0A024R3C6_Q01130|A0A024R3C6_Q53FN0|A0A024R3C6_Q6PJT7|A0A024R3C6_Q6RW13|A0A024R6F2_A0A024R8U5|A0A024R6F2_Q01130|A0A024R6F2_Q05516|A0A024R6F2_Q53FN0|A0A024R7I3_P24928|A0A024R7I3_P68104|A0A024R7I3_Q6IPS9|A0A024R7I7_O14936|A0A024R8U5_G3V256|A0A024R8U5_G3V411|A0A024R8U5_Q05516|A0A024R8U5_Q6PJT7|A0A024R9Y0_A0A0S2Z4R4|A0A024R9Y0_O14964|A0A024R9Y0_P05771|A0A024R9Y0_P17252|A0A024R9Y0_P32856|A0A024R9Y0_P61266|A0A024R9Y0_P68366|A0A024R9Y0_Q7Z727|A0A024R9Y1_A0A0S2Z4R4|A0A024R9Y1_O14964|A0A024R9Y1_P05771|A0A024R9Y1_P17252|A0A024R9Y1_P32856|A0A024R9Y1_P61266|A0A024R9Y1_P68366|A0A024R9Y1_Q7Z727|A0A024RA17_A0A0S2Z4R4|A0A024RA17_O14964|A0A024RA17_P05771|A0A024RA17_P17252|A0A024RA17_P32856|A0A024RA17_P61266|A0A024RA17_P68366|A0A024RA17_Q7Z727|A0A024RA19_A0A0S2Z4R4|A0A024RA19_O14964|A0A024RA19_P05771|A0A024RA19_P17252|A0A024RA19_P32856|A0A024RA19_P61266|A0A024RA19_P68366|A0A024RA19_Q7Z727|A0A024RBV0_A0A0D9SEM5|A0A024RBV0_A0A0D9SEP4|A0A024RBV0_A0A0D9SEQ7|A0A024RBV0_A0A0R4J2G7|A0A024RBV0_A0A1D5RMU6|A0A024RBV0_E7EQN4|A0A024RBV0_E7ERL8|A0A024RBV0_E7ETA5|A0A024RBV0_H0Y568|A0A024RBV0_H7BYC7|A0A024RBV0_P58400|A0A024RBV0_Q9ULB1|A0A024RCF8_Q96RQ9|A0A024RD47_F8VU11|A0A024RD47_Q6NWY9|A0A087WTA1_Q59FY1|A0A087WTA1_Q92796|A0A0D9SEM5_A8K4S1|A0A0D9SEM5_B3KP11|A0A0D9SEM5_O14936|A0A0D9SEM5_Q8N0W4|A0A0D9SEP4_A8K4S1|A0A0D9SEP4_B3KP11|A0A0D9SEP4_O14936|A0A0D9SEP4_Q8N0W4|A0A0D9SEQ7_A8K4S1|A0A0D9SEQ7_B3KP11|A0A0D9SEQ7_O14936|A0A0D9SEQ7_Q8N0W4|A0A0R4J2G7_A8K4S1|A0A0R4J2G7_B3KP11|A0A0R4J2G7_O14936|A0A0R4J2G7_Q8N0W4|A0A0S2Z4L5_B4DJ51|A0A0S2Z4L5_E7ETZ0|A0A0S2Z4L5_P0DP23|A0A0S2Z4L5_P0DP24|A0A0S2Z4L5_P0DP25|A0A0S2Z4L5_Q7Z376|A0A0S2Z4L5_Q99962|A0A0S2Z4R4_B3KTM0|A0A0S2Z4R4_P05771|A0A0S2Z4R4_P10636|A0A0S2Z4R4_P17252|A0A0S2Z4R4_P32856|A0A0S2Z4R4_P61266|A0A0S2Z4R4_P68366|A0A0S2Z4R4_Q7Z727|A0A1D5RMU6_A8K4S1|A0A1D5RMU6_B3KP11|A0A1D5RMU6_O14936|A0A1D5RMU6_Q8N0W4|A0A1U9X8L0_Q96A00|A6NI47_E2J6M5|A6NI47_E2J6M6|A6NI47_Q8NF50|A6NI47_Q9NR83|A8K0H7_P42261|A8K0H7_Q59GL5|A8K4S1_E7EQN4|A8K4S1_E7ERL8|A8K4S1_E7ETA5|A8K4S1_H0Y568|A8K4S1_H7BYC7|A8K4S1_P58400|A8K4S1_Q9ULB1|A8K973_Q96RQ9|A8KAE3_O60880|B2R4P9_Q6RI45|B2R7R4_Q96RQ9|B2RU06_Q9HAU5|B2RU10_Q9HAU5|B3KP11_E7EQN4|B3KP11_E7ERL8|B3KP11_E7ETA5|B3KP11_H0Y568|B3KP11_H7BYC7|B3KP11_P58400|B3KP11_Q9ULB1|B3KTM0_O14964|B3KTM0_P05771|B3KTM0_P17252|B3KTM0_P32856|B3KTM0_P61266|B3KTM0_P68366|B3KTM0_Q7Z727|B3KUE7_D9YZU5|B3KUE7_P68871|B3KUE7_Q9HAU5|B4DER4_B4DKH4|B4DER4_P12821|B4DER4_Q6RW13|B4DJ51_B4E0X2|B4DJ51_L7RRS6|B4DJ51_P04049|B4DJ51_Q7Z376|B4DJ51_Q99962|B4DKH4_B4DZI3|B4DKH4_P42338|B4DSE0_P30613|B4DSI9_Q9HAU5|B4DZI3_P12821|B4DZI3_Q6RW13|B4E0X2_E7ETZ0|B4E0X2_P0DP23|B4E0X2_P0DP24|B4E0X2_P0DP25|B4E0X2_Q7Z376|B4E0X2_Q99962|B7Z392_F8VU11|B7Z392_Q6NWY9|B7Z3C7_Q9NR83|D3DQ59_Q9HAU5|D3DQ59_Q9Y5S9|D9YZU5_Q9H1J1|D9YZU5_Q9HAU5|D9YZU5_Q9Y5S9|E7EQN4_O14936|E7EQN4_Q8N0W4|E7ERL8_O14936|E7ERL8_Q8N0W4|E7ETA5_O14936|E7ETA5_Q8N0W4|E7ETZ0_L7RRS6|E7ETZ0_P04049|E7ETZ0_Q7Z376|E7ETZ0_Q99962|F8VU11_M0QYC5|F8VU11_O75182|F8VU11_O75376|F8VU11_Q6PGR4|F8VU11_Q71DI3|G3V256_Q01130|G3V256_Q05516|G3V256_Q53FN0|G3V411_Q01130|G3V411_Q05516|G3V411_Q53FN0|H0Y568_O14936|H0Y568_Q8N0W4|H7BYC7_O14936|H7BYC7_Q8N0W4|H9ZYJ3_Q9Y3C5|L7RRS6_P0DP23|L7RRS6_P0DP24|L7RRS6_P0DP25|L7RRS6_Q7Z376|L7RRS6_Q99962|M0QYC5_Q6NWY9|O00238_O60880|O14936_P20336|O14936_P58400|O14936_Q9ULB1|O14964_P05771|O14964_P10636|O14964_P17252|O14964_P32856|O14964_P61266|O14964_P68366|O14964_Q7Z727|O60880_P30613|O75182_Q6NWY9|O75376_Q6NWY9|O95065_Q9HAU5|O95327_Q6PK66|O95327_Q9Y462|P04049_P0DP23|P04049_P0DP24|P04049_P0DP25|P04049_Q7Z376|P04049_Q99962|P05771_P10636|P05771_P17252|P05771_P32856|P05771_P61266|P05771_P68366|P05771_Q7Z727|P0DP23_Q7Z376|P0DP23_Q99962|P0DP24_Q7Z376|P0DP24_Q99962|P0DP25_Q7Z376|P0DP25_Q99962|P10636_P17252|P10636_P32856|P10636_P61266|P10636_P68366|P10636_Q7Z727|P12821_P42338|P17252_P32856|P17252_P61266|P17252_P68366|P24928_P61006|P29323_P30613|P30613_Q4LE53|P30613_Q6NVW1|P32856_P61266|P32856_P68366|P32856_Q7Z727|P42261_Q13002|P42261_Q8IY40|P42338_Q6RW13|P56537_Q9HAU5|P56537_Q9Y5S9|P58400_Q8N0W4|P61006_P68104|P61006_Q6IPS9|P61266_P68366|P61266_Q7Z727|P68366_Q7Z727|P68871_Q9H1J1|P68871_Q9HAU5|P68871_Q9Y5S9|P84243_Q6RI45|Q01130_Q05516|Q01130_Q6PJT7|Q04637_Q9HAU5|Q05516_Q53FN0|Q05516_Q6PJT7|Q05516_Q6RW13|Q13002_Q59GL5|Q13352_Q9HAU5|Q13352_Q9Y5S9|Q15052_Q9NR83|Q53FN0_Q6PJT7|Q59FY1_Q86YZ8|Q59FY1_Q9C0A0|Q59GL5_Q8IY40|Q6NWY9_Q6PGR4|Q6NWY9_Q71DI3|Q6PK66_Q9UPP1|Q71SF7_Q96RQ9|Q86YZ8_Q92796|Q8N0W4_Q9ULB1|Q8N4Q3_Q9NR83|Q8TF50_Q9Y3C5|Q92796_Q9C0A0|Q96A00_Q96PV0|Q96C24_Q96RQ9|Q96I65_Q9HAU5|Q9H1J1_Q9HAU5|Q9UPP1_Q9Y462	7.68364648270469	17	99	no (A6NI47,P0DP23,P0DP24,P0DP25,P12821,P42261,Q13002,Q6NWY9,Q6RI45,Q96A00,Q96RQ9,Q9NR83,Q9ULB1,Q9Y462)	part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	part	part
14681017				A9CQZ8_P12931|B4DZK4_P12931|G3V1L9_P12931|G5E9E7_P12931|P12931_Q07157|P12931_Q6MZU1	7.683032235876	1	6		part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	no	part
19065997				A0A024QZU0_A0A024R8H5|A0A024QZU0_Q12933|A0A024QZU0_Q13158|A0A024QZU0_Q15628|A0A024R8H5_A0A0A0MR35|A0A024R8H5_A0A0A0MSE7|A0A024R8H5_A0A0B4J1T3|A0A024R8H5_A0A0S2Z3G5|A0A024R8H5_A0A0S2Z3Z5|A0A024R8H5_B3KTT3|A0A024R8H5_E9PDG9|A0A024R8H5_Q13158|A0A024R8H5_Q13546|A0A024R8H5_Q15628|A0A024R8H5_Q86UA6|A0A024R8H5_Q92851|A0A0A0MR35_Q12933|A0A0A0MR35_Q13158|A0A0A0MR35_Q15628|A0A0A0MSE7_Q12933|A0A0A0MSE7_Q13158|A0A0A0MSE7_Q15628|A0A0B4J1T3_Q12933|A0A0B4J1T3_Q13158|A0A0B4J1T3_Q15628|A0A0S2Z3G5_Q12933|A0A0S2Z3G5_Q13158|A0A0S2Z3G5_Q15628|A0A0S2Z3Z5_Q12933|A0A0S2Z3Z5_Q13158|A0A0S2Z3Z5_Q15628|B3KTT3_Q12933|B3KTT3_Q13158|B3KTT3_Q15628|E9PDG9_Q12933|E9PDG9_Q13158|E9PDG9_Q15628|Q12933_Q13158|Q12933_Q13546|Q12933_Q15628|Q12933_Q86UA6|Q12933_Q92851|Q13158_Q13546|Q13158_Q15628|Q13158_Q86UA6|Q13158_Q92851|Q13546_Q15628|Q15628_Q86UA6|Q15628_Q92851	7.68242823438734	9	40	no (Q86UA6)	part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	part	part
21614094				A0A087WT22_A8K4Q3|A0A087WT22_D0VY79|A0A087WT22_Q03468|A0A087WT22_Q16665|A0A087WT22_Q59FF6|A0A087WT22_Q8N328|A0A087WXZ1_A8K4Q3|A0A087WXZ1_D0VY79|A0A087WXZ1_Q03468|A0A087WXZ1_Q16665|A0A087WXZ1_Q59FF6|A0A087WXZ1_Q8N328|A0A087X1Q1_A8K4Q3|A0A087X1Q1_D0VY79|A0A087X1Q1_Q03468|A0A087X1Q1_Q16665|A0A087X1Q1_Q59FF6|A0A087X1Q1_Q8N328|A8K4Q3_H2EHT1|A8K4Q3_K7PPA8|A8K4Q3_P04637|A8K4Q3_Q53GA5|D0VY79_H2EHT1|D0VY79_K7PPA8|D0VY79_P04637|D0VY79_Q53GA5|H2EHT1_Q03468|H2EHT1_Q16665|H2EHT1_Q59FF6|H2EHT1_Q8N328|K7PPA8_Q03468|K7PPA8_Q16665|K7PPA8_Q59FF6|K7PPA8_Q8N328|P04637_Q03468|P04637_Q16665|P04637_Q59FF6|P04637_Q8N328|Q03468_Q53GA5|Q16665_Q53GA5|Q53GA5_Q59FF6|Q53GA5_Q8N328	7.68201919673728	2	18	no (Q8N328)	part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	part	part
