pmid	curator	curatable	curator_comment	prot_pairs	ccline_uniprot	noncur_prot	contains_ints_man_check	contains_ints_man_check_comment	imex_publ	imex_pair	GO_IPI_publ	GO_IPI_pair	BioGRID_publ	BioGRID_pair	tm_epmc_publ	tm_epmc_pair	EVEX_publ	EVEX_pair	STRING_textmining_pair	reactome_publ	reactome_pair	OmniPath_interactions_publ	OmniPath_interactions_pair	OmniPath_ptm_publ	OmniPath_ptm_pair	STRING_pi_pair	iid_pred
26687479				A6NCD4_Q01860|A6NCD4_Q6W2J9|E9PAV3_Q7L190|O00422_Q9BSM1|O00483_Q01860|O00743_Q01860|O00743_Q9BSM1|O00763_Q01860|O00763_Q6W2J9|O00763_Q7L190|O00763_Q9BSM1|O00763_Q9H9S0|O14519_Q01860|O14519_Q6W2J9|O14519_Q9H9S0|O14617_Q01860|O14776_Q01860|O14776_Q7L190|O14776_Q9BSM1|O14939_Q01860|O14979_Q9H9S0|O15014_Q9H9S0|O15091_Q01860|O15164_Q9H9S0|O15371_Q01860|O15371_Q6W2J9|O15371_Q9H9S0|O15397_Q01860|O15397_Q9H9S0|O43156_Q01860|O43242_Q01860|O43395_Q01860|O43663_P41182|O43663_Q6W2J9|O43663_Q7L190|O43663_Q8N488|O43663_Q8NHM5|O43663_Q99496|O43663_Q9BSM1|O43663_Q9H9S0|O43663_Q9UBB5|O43791_Q9H9S0|O60481_Q01860|O60481_Q9H9S0|O60828_Q6W2J9|O60828_Q9BSM1|O60869_Q7L190|O60869_Q9H9S0|O60884_Q01860|O60907_Q9H9S0|O60934_Q01860|O60934_Q7L190|O60934_Q9H9S0|O75143_Q9BSM1|O75251_Q01860|O75306_Q01860|O75390_Q6W2J9|O75475_Q01860|O75489_Q01860|O75489_Q9H9S0|O76021_Q01860|O76021_Q7L190|O94776_Q9H9S0|O95071_Q01860|O95071_Q7L190|O95251_Q01860|O95409_Q01860|O95409_Q9H9S0|O95619_Q01860|O95793_Q01860|O95816_Q01860|O95816_Q9H9S0|O95926_Q01860|O95926_Q9H9S0|O95983_Q01860|O95983_Q9H9S0|P00367_Q01860|P04196_Q01860|P04196_Q7L190|P04196_Q9BSM1|P04196_Q9H9S0|P04350_Q01860|P07437_Q01860|P07437_Q9H9S0|P08579_Q01860|P09661_Q01860|P0C0S8_Q9BSM1|P0CJ78_Q01860|P0CJ78_Q9H9S0|P10599_Q01860|P10599_Q7L190|P10599_Q9BSM1|P10599_Q9H9S0|P11142_Q01860|P11142_Q9H9S0|P11387_Q01860|P12270_Q01860|P13010_Q9H9S0|P14678_Q9H9S0|P15170_Q7L190|P15884_Q01860|P15884_Q9H9S0|P16401_Q01860|P16402_Q01860|P16499_Q01860|P16499_Q7L190|P16499_Q9H9S0|P17096_Q01860|P17096_Q7L190|P17096_Q9BSM1|P17096_Q9H9S0|P17987_Q01860|P17987_Q6W2J9|P18669_Q9BSM1|P19474_Q7L190|P19474_Q9H9S0|P19544_Q9H9S0|P21860_Q01860|P21860_Q7L190|P21860_Q9BSM1|P21860_Q9H9S0|P22061_Q01860|P22061_Q6W2J9|P22061_Q7L190|P22061_Q9BSM1|P22061_Q9H9S0|P22830_Q01860|P23258_Q01860|P23284_Q01860|P25705_Q01860|P27708_Q01860|P28069_Q01860|P28370_Q9H9S0|P29144_Q01860|P29144_Q9H9S0|P29401_Q6W2J9|P30048_Q01860|P30622_Q01860|P30622_Q7L190|P30622_Q9BSM1|P30622_Q9H9S0|P31483_Q01860|P31483_Q6W2J9|P31483_Q7L190|P31483_Q9H9S0|P32243_Q01860|P32243_Q6W2J9|P32243_Q9H9S0|P33947_Q01860|P33947_Q6W2J9|P35226_Q9BSM1|P35226_Q9H9S0|P35227_Q6W2J9|P35227_Q9H9S0|P35268_Q01860|P35659_Q01860|P37108_Q01860|P38646_Q01860|P38646_Q9H9S0|P40939_Q01860|P41182_Q9BSM1|P42357_Q01860|P42695_Q01860|P42695_Q9H9S0|P42785_Q01860|P42785_Q6W2J9|P43351_Q9H9S0|P46379_Q01860|P46459_Q01860|P46459_Q6W2J9|P46459_Q7L190|P46459_Q9BSM1|P46459_Q9H9S0|P48431_Q01860|P48431_Q9H9S0|P49454_Q9H9S0|P49458_Q01860|P49721_Q01860|P49736_Q7L190|P49736_Q9H9S0|P49815_Q01860|P49959_Q01860|P49959_Q9BSM1|P49959_Q9H9S0|P50336_Q01860|P50336_Q9H9S0|P50454_Q01860|P51153_Q01860|P51153_Q7L190|P51153_Q9BSM1|P51153_Q9H9S0|P51553_Q01860|P51553_Q6W2J9|P51786_Q01860|P51786_Q7L190|P51786_Q9BSM1|P51786_Q9H9S0|P52292_Q01860|P52701_Q01860|P52732_Q7L190|P52926_Q01860|P52926_Q9BSM1|P53618_Q01860|P53621_Q01860|P54727_Q01860|P54727_Q9H9S0|P54819_Q6W2J9|P55795_Q9H9S0|P56282_Q9BSM1|P60174_Q9H9S0|P61244_Q01860|P62081_Q01860|P63173_Q01860|P63173_Q9H9S0|P63208_Q6W2J9|P63208_Q9BSM1|P68371_Q01860|P68400_Q9H9S0|P78364_Q9H9S0|P78527_Q01860|P82650_Q01860|P82664_Q01860|P82673_Q01860|P82673_Q9H9S0|P82914_Q01860|P82930_Q01860|P82932_Q9H9S0|P83876_Q9H9S0|Q01085_Q01860|Q01085_Q9BSM1|Q01085_Q9H9S0|Q01469_Q01860|Q01469_Q9BSM1|Q01780_Q01860|Q01780_Q9H9S0|Q01831_Q01860|Q01860_Q01860|Q01860_Q06190|Q01860_Q12830|Q01860_Q12888|Q01860_Q12905|Q01860_Q13200|Q01860_Q13216|Q01860_Q13442|Q01860_Q13509|Q01860_Q13535|Q01860_Q13619|Q01860_Q14181|Q01860_Q14527|Q01860_Q14573|Q01860_Q14697|Q01860_Q14781|Q01860_Q14974|Q01860_Q15021|Q01860_Q15022|Q01860_Q15345|Q01860_Q15369|Q01860_Q15392|Q01860_Q15645|Q01860_Q15773|Q01860_Q16531|Q01860_Q16718|Q01860_Q32P28|Q01860_Q3KQU3|Q01860_Q3ZCM7|Q01860_Q58F21|Q01860_Q5JTH9|Q01860_Q5M775|Q01860_Q5T4S7|Q01860_Q5VTE6|Q01860_Q5VYK3|Q01860_Q6P1Q0|Q01860_Q6Q0C0|Q01860_Q6UVJ0|Q01860_Q6ZW49|Q01860_Q70CQ2|Q01860_Q71DI3|Q01860_Q71U36|Q01860_Q7L0Y3|Q01860_Q7L190|Q01860_Q7L8L6|Q01860_Q7Z478|Q01860_Q7Z4N2|Q01860_Q7Z6Z7|Q01860_Q7Z7K2|Q01860_Q86TG7|Q01860_Q86U86|Q01860_Q86VE0|Q01860_Q8IUD2|Q01860_Q8IUR0|Q01860_Q8IWY9|Q01860_Q8IWZ8|Q01860_Q8N163|Q01860_Q8N5A5|Q01860_Q8N680|Q01860_Q8N8D1|Q01860_Q8NBJ5|Q01860_Q8NCN5|Q01860_Q8NE71|Q01860_Q8NFD5|Q01860_Q8NHM5|Q01860_Q8TAQ2|Q01860_Q8TC56|Q01860_Q8WUA4|Q01860_Q8WXI7|Q01860_Q92616|Q01860_Q92833|Q01860_Q92900|Q01860_Q92979|Q01860_Q93008|Q01860_Q93009|Q01860_Q96AT9|Q01860_Q96CW5|Q01860_Q96EY1|Q01860_Q96EY7|Q01860_Q96I25|Q01860_Q96L91|Q01860_Q96M27|Q01860_Q96P11|Q01860_Q96P16|Q01860_Q96QH2|Q01860_Q96QU1|Q01860_Q96ST3|Q01860_Q96SW2|Q01860_Q96T25|Q01860_Q99459|Q01860_Q99590|Q01860_Q99961|Q01860_Q9BQE3|Q01860_Q9BRK5|Q01860_Q9BSB4|Q01860_Q9BSM1|Q01860_Q9BVA1|Q01860_Q9BWF3|Q01860_Q9BX40|Q01860_Q9BXA9|Q01860_Q9BXW7|Q01860_Q9BXW9|Q01860_Q9BYD2|Q01860_Q9BZZ5|Q01860_Q9C005|Q01860_Q9GZR7|Q01860_Q9GZZ1|Q01860_Q9H0S4|Q01860_Q9H497|Q01860_Q9H5Q4|Q01860_Q9H857|Q01860_Q9H972|Q01860_Q9H9J4|Q01860_Q9H9P8|Q01860_Q9H9T3|Q01860_Q9HBE1|Q01860_Q9HCC0|Q01860_Q9HCS4|Q01860_Q9HD33|Q01860_Q9NP50|Q01860_Q9NRX2|Q01860_Q9NSC2|Q01860_Q9NTJ3|Q01860_Q9NUL7|Q01860_Q9NV79|Q01860_Q9NVI1|Q01860_Q9NVR5|Q01860_Q9P032|Q01860_Q9P0J7|Q01860_Q9P291|Q01860_Q9P2D0|Q01860_Q9P2D1|Q01860_Q9P2F8|Q01860_Q9P2N5|Q01860_Q9UFB7|Q01860_Q9UGJ1|Q01860_Q9UGU0|Q01860_Q9UH73|Q01860_Q9UHI6|Q01860_Q9UJA5|Q01860_Q9UJQ4|Q01860_Q9UJX5|Q01860_Q9UKN8|Q01860_Q9ULG1|Q01860_Q9ULM3|Q01860_Q9UNM6|Q01860_Q9UNZ5|Q01860_Q9UQE7|Q01860_Q9UQR0|Q01860_Q9Y287|Q01860_Q9Y2U8|Q01860_Q9Y2X3|Q01860_Q9Y305|Q01860_Q9Y3I0|Q01860_Q9Y467|Q01860_Q9Y4B6|Q01860_Q9Y4E8|Q01860_Q9Y5Q9|Q01860_Q9Y618|Q01860_Q9Y651|Q01860_Q9Y678|Q01860_Q9Y6G9|Q05209_Q9H9S0|Q06190_Q9BSM1|Q06190_Q9H9S0|Q06587_Q6W2J9|Q06587_Q9BSM1|Q12888_Q7L190|Q12888_Q9BSM1|Q12888_Q9H9S0|Q12905_Q9H9S0|Q13200_Q9H9S0|Q13216_Q6W2J9|Q13216_Q7L190|Q13216_Q9BSM1|Q13216_Q9H9S0|Q13227_Q9H9S0|Q13330_Q9H9S0|Q13405_Q9H9S0|Q13442_Q7L190|Q13485_Q9H9S0|Q13619_Q7L190|Q13619_Q9H9S0|Q13643_Q7L190|Q13761_Q9H9S0|Q13765_Q7L190|Q14011_Q9H9S0|Q14527_Q9H9S0|Q14573_Q7L190|Q14573_Q9BSM1|Q14573_Q9H9S0|Q14676_Q7L190|Q14676_Q9BSM1|Q14697_Q9H9S0|Q14781_Q9H9S0|Q15021_Q6W2J9|Q15021_Q9H9S0|Q15022_Q7L190|Q15022_Q9BSM1|Q15022_Q9H9S0|Q15291_Q9H9S0|Q15369_Q6W2J9|Q15369_Q7L190|Q15369_Q9BSM1|Q15369_Q9H9S0|Q15392_Q9H9S0|Q15562_Q9H9S0|Q15645_Q7L190|Q15773_Q9H9S0|Q15910_Q9BSM1|Q16531_Q6W2J9|Q16531_Q7L190|Q16531_Q9BSM1|Q16531_Q9H9S0|Q16537_Q9H9S0|Q1KMD3_Q9H9S0|Q5H9F3_Q9BSM1|Q5JTH9_Q9H9S0|Q5M775_Q7L190|Q5M775_Q9BSM1|Q5M775_Q9H9S0|Q5PRF9_Q9H9S0|Q5VTE6_Q6W2J9|Q5VTE6_Q9H9S0|Q5VTL8_Q9H9S0|Q5VYK3_Q9H9S0|Q5VYM1_Q7L190|Q6IBS0_Q9H9S0|Q6NZI2_Q7L190|Q6P1J9_Q9H9S0|Q6P1Q0_Q6W2J9|Q6P1Q0_Q7L190|Q6P1Q0_Q9BSM1|Q6P1Q0_Q9H9S0|Q6PIY7_Q9H9S0|Q6UVJ0_Q7L190|Q6UVJ0_Q9BSM1|Q6UVJ0_Q9H9S0|Q6W2J9_Q6W2J9|Q6W2J9_Q7L190|Q6W2J9_Q7Z4N2|Q6W2J9_Q8IUR5|Q6W2J9_Q8IY57|Q6W2J9_Q8N488|Q6W2J9_Q8NHM5|Q6W2J9_Q93009|Q6W2J9_Q96ES7|Q6W2J9_Q99496|Q6W2J9_Q99590|Q6W2J9_Q99733|Q6W2J9_Q9BSB4|Q6W2J9_Q9BSM1|Q6W2J9_Q9GZZ1|Q6W2J9_Q9H9J4|Q6W2J9_Q9HC62|Q6W2J9_Q9NSC2|Q6W2J9_Q9NTJ3|Q6W2J9_Q9P2D0|Q6W2J9_Q9UNL4|Q6W2J9_Q9UPW6|Q6W2J9_Q9Y6G9|Q6ZW49_Q9H9S0|Q70CQ2_Q7L190|Q70CQ2_Q9BSM1|Q70CQ2_Q9H9S0|Q71DI3_Q9H9S0|Q71U36_Q9H9S0|Q7L190_Q7L190|Q7L190_Q7Z6Z7|Q7L190_Q7Z7J5|Q7L190_Q7Z7K2|Q7L190_Q86U86|Q7L190_Q8IUR5|Q7L190_Q8IWY9|Q7L190_Q8N5A5|Q7L190_Q8N680|Q7L190_Q8TAQ2|Q7L190_Q8TC56|Q7L190_Q92900|Q7L190_Q93008|Q7L190_Q96CW5|Q7L190_Q96I25|Q7L190_Q96QH2|Q7L190_Q96SW2|Q7L190_Q96T58|Q7L190_Q99590|Q7L190_Q99961|Q7L190_Q9BSB4|Q7L190_Q9BSJ2|Q7L190_Q9BSM1|Q7L190_Q9GZZ1|Q7L190_Q9H497|Q7L190_Q9H9J4|Q7L190_Q9NV79|Q7L190_Q9P2D0|Q7L190_Q9P2F8|Q7L190_Q9UKN8|Q7L190_Q9UNL4|Q7L190_Q9Y6V0|Q7Z353_Q9H9S0|Q7Z4N2_Q9H9S0|Q7Z6Z7_Q9H9S0|Q7Z7J5_Q9BSM1|Q7Z7K2_Q9H9S0|Q86TG7_Q9H9S0|Q86U86_Q9H9S0|Q86V81_Q9H9S0|Q86W34_Q9H9S0|Q86XK2_Q9H9S0|Q8IUD2_Q9BSM1|Q8IUD2_Q9H9S0|Q8IUR0_Q9H9S0|Q8IVW6_Q9H9S0|Q8IWX8_Q9H9S0|Q8IWY9_Q9BSM1|Q8IWY9_Q9H9S0|Q8IWZ8_Q9H9S0|Q8IX12_Q9BSM1|Q8IXK0_Q9BSM1|Q8N163_Q9H9S0|Q8N488_Q9BSM1|Q8N5A5_Q9BSM1|Q8N5A5_Q9H9S0|Q8N8D1_Q9BSM1|Q8N8D1_Q9H9S0|Q8NBJ5_Q9H9S0|Q8NCN5_Q9H9S0|Q8NFD5_Q9BSM1|Q8NFD5_Q9H9S0|Q8NHM5_Q9BSM1|Q8NHM5_Q9H9S0|Q8TAQ2_Q9BSM1|Q8TDY2_Q9H9S0|Q8TF76_Q9H9S0|Q8WXI7_Q9H9S0|Q92665_Q9H9S0|Q92833_Q9H9S0|Q92900_Q9BSM1|Q92945_Q9H9S0|Q92979_Q9H9S0|Q93008_Q9BSM1|Q93008_Q9H9S0|Q93009_Q9BSM1|Q93009_Q9H9S0|Q96AT9_Q9H9S0|Q96C55_Q9H9S0|Q96CW5_Q9H9S0|Q96EY1_Q9H9S0|Q96EY7_Q9H9S0|Q96FX7_Q9H9S0|Q96I25_Q9H9S0|Q96L91_Q9H9S0|Q96MG8_Q9H9S0|Q96PN7_Q9H9S0|Q96Q89_Q9H9S0|Q96QH2_Q9BSM1|Q96QH2_Q9H9S0|Q96QU1_Q9H9S0|Q96ST3_Q9H9S0|Q96SW2_Q9BSM1|Q96SW2_Q9H9S0|Q99496_Q9BSM1|Q99496_Q9H9S0|Q99590_Q9H9S0|Q99856_Q9H9S0|Q99996_Q9BSM1|Q99996_Q9H9S0|Q9BSB4_Q9BSM1|Q9BSJ2_Q9BSM1|Q9BSM1_Q9BSM1|Q9BSM1_Q9BTC0|Q9BSM1_Q9BWW4|Q9BSM1_Q9BXL6|Q9BSM1_Q9BXP5|Q9BSM1_Q9GZZ1|Q9BSM1_Q9H444|Q9BSM1_Q9H497|Q9BSM1_Q9H9J4|Q9BSM1_Q9H9S0|Q9BSM1_Q9H9T3|Q9BSM1_Q9HBE1|Q9BSM1_Q9HC52|Q9BSM1_Q9NV79|Q9BSM1_Q9NYV4|Q9BSM1_Q9P2D0|Q9BSM1_Q9P2F8|Q9BSM1_Q9UBB5|Q9BSM1_Q9UH73|Q9BSM1_Q9UKJ3|Q9BSM1_Q9UNL4|Q9BSM1_Q9UPW6|Q9BTC8_Q9H9S0|Q9BWF3_Q9H9S0|Q9BWW4_Q9H9S0|Q9BXA9_Q9H9S0|Q9BXF3_Q9H9S0|Q9BXW7_Q9H9S0|Q9BYD2_Q9H9S0|Q9BZE1_Q9H9S0|Q9C005_Q9H9S0|Q9GZR7_Q9H9S0|Q9GZV8_Q9H9S0|Q9GZZ1_Q9H9S0|Q9H0E3_Q9H9S0|Q9H147_Q9H9S0|Q9H160_Q9H9S0|Q9H497_Q9H9S0|Q9H5Q4_Q9H9S0|Q9H6F5_Q9H9S0|Q9H8Y1_Q9H9S0|Q9H9J4_Q9H9S0|Q9H9S0_Q9H9T3|Q9H9S0_Q9HCC0|Q9H9S0_Q9HCM1|Q9H9S0_Q9HCS4|Q9H9S0_Q9NP50|Q9H9S0_Q9NQ29|Q9H9S0_Q9NSC2|Q9H9S0_Q9NUD5|Q9H9S0_Q9NV79|Q9H9S0_Q9NWB6|Q9H9S0_Q9NYF8|Q9H9S0_Q9P2D0|Q9H9S0_Q9P2F8|Q9H9S0_Q9UGU0|Q9H9S0_Q9UHI6|Q9H9S0_Q9UIF7|Q9H9S0_Q9UJA5|Q9H9S0_Q9UJQ4|Q9H9S0_Q9UJX5|Q9H9S0_Q9UK53|Q9H9S0_Q9UKJ3|Q9H9S0_Q9UKN8|Q9H9S0_Q9ULJ6|Q9H9S0_Q9ULM3|Q9H9S0_Q9ULX6|Q9H9S0_Q9UPN9|Q9H9S0_Q9UPW6|Q9H9S0_Q9UQE7|Q9H9S0_Q9Y281|Q9H9S0_Q9Y2U8|Q9H9S0_Q9Y2X3|Q9H9S0_Q9Y2X9|Q9H9S0_Q9Y305|Q9H9S0_Q9Y3I0|Q9H9S0_Q9Y467|Q9H9S0_Q9Y5B9|Q9H9S0_Q9Y5Q9|Q9H9S0_Q9Y5V3|Q9H9S0_Q9Y618|Q9H9S0_Q9Y651|Q9H9S0_Q9Y6A4	no (E9PAV3,O00483,O14617,O15014,O15091,O60481,O75251,O75390,O76021,O95409,P00367,P0CJ78,P16401,P16402,P16499,P31483,P33947,P35659,P42357,P50336,P50454,P51553,P51786,P52732,P53621,P54819,P63173,P68371,P82650,P82664,P82673,P82914,P82930,Q01085,Q01469,Q13405,Q13442,Q14181,Q14697,Q15392,Q1KMD3,Q32P28,Q3KQU3,Q3ZCM7,Q58F21,Q5JTH9,Q5M775,Q5PRF9,Q5VTE6,Q5VTL8,Q5VYM1,Q70CQ2,Q7Z478,Q7Z4N2,Q7Z7K2,Q86W34,Q8IUR5,Q8IWY9,Q8N8D1,Q8NBJ5,Q8NCN5,Q8NE71,Q8TC56,Q8WXI7,Q92616,Q96CW5,Q96EY7,Q96FX7,Q96MG8,Q96P11,Q96PN7,Q96Q89,Q96QU1,Q96T25,Q99590,Q9BRK5,Q9BSJ2,Q9BTC0,Q9BX40,Q9BXA9,Q9BXF3,Q9BXL6,Q9BXW7,Q9BZE1,Q9GZR7,Q9H0E3,Q9H497,Q9H5Q4,Q9H857,Q9H8Y1,Q9H9P8,Q9H9S0,Q9HCC0,Q9HCM1,Q9HCS4,Q9HD33,Q9NRX2,Q9NSC2,Q9NUD5,Q9NUL7,Q9NV79,Q9NVR5,Q9NYV4,Q9P0J7,Q9P2D0,Q9P2N5,Q9UBB5,Q9UGU0,Q9UJA5,Q9UJQ4,Q9UKN8,Q9ULJ6,Q9ULM3,Q9UNM6,Q9UNZ5,Q9Y2X9,Q9Y305,Q9Y651,Q9Y6V0)	part	yes		no	no	yes	part	yes	part	yes	part	no	no	part	no	no	no	no	no	no	part	part
15837803				A0A024R5H8_B9A6J2|A0A024R5H8_P42858|A0A024R5H8_Q15042|A0A024R5J5_B9A6J2|A0A024R5J5_P42858|A0A024R5J5_Q15042|A0A087WVR4_Q96CV9|A0A0A0MRM8_Q7Z7A5|A0A0A0MRM8_Q9ULV0|A0A0D9SGC1_Q7Z7A5|A0A0D9SGC1_Q9ULV0|A6NI47_P42858|A6NI47_Q96CV9|B9A6J2_P20340|B9A6J2_P42858|B9A6J2_Q53ET8|P01106_Q96CV9|P20340_P42858|P20340_Q15042|P42858_Q15042|P42858_Q53ET8|P42858_Q96CV9|P61006_Q96CV9|P98082_Q9UM54|Q15042_Q53ET8|Q7Z7A5_Q9UM54|Q96CV9_Q9UM54|Q9ULV0_Q9UM54	no (A6NI47,Q15042)	part	yes		no	no	yes	part	yes	part	yes	part	yes	part	part	no	no	no	no	no	no	part	part
24726323				P55072_Q96BN8|P55072_Q96EP0|P57678_Q96EP0|P57678_Q96IV0|P78344_Q96EP0|P78344_Q96IV0|Q96BN8_Q96EP0|Q96BN8_Q9BYM8|Q96BN8_Q9H0F6|Q96EP0_Q96EP0|Q96EP0_Q96IV0|Q96EP0_Q9BYM8|Q96EP0_Q9H0F6|Q9BYM8_Q9H0F6		no	yes		no	no	yes	part	yes	part	yes	part	no	no	part	yes	part	no	no	no	no	part	part
24389026				Q9BXW9_Q9NW38|Q9NPD8_Q9NW38		no	yes		yes	part	yes	part	yes	part	yes	part	no	no	yes	no	no	no	no	no	no	yes	part
19580544				A0A024R705_A0A024RDV9|A0A024R705_Q8N0X7|A0A024R711_Q9H0M0|A0A024RDV9_B4DDD8|A0A024RDV9_B4E1C5|A0A024RDV9_P12081|A0A024RDV9_P54259|A0A024RDV9_Q86V38|A0A024RDV9_Q9UN37|B4DDD8_Q8N0X7|B4DHF6_Q9H0M0|B4E1C5_Q8N0X7|O00308_Q8N0X7|O00308_Q96J02|O00308_Q9H0M0|P00533_P01133|P01133_Q8N0X7|P12081_Q8N0X7|P54259_Q8N0X7|P54259_Q9H0M0|P61086_Q8N0X7|P61086_Q96J02|Q86V38_Q8N0X7|Q86V38_Q9H0M0|Q8N0X7_Q96J02|Q8N0X7_Q9H0M0|Q8N0X7_Q9UN37|Q96J02_Q9H0M0|Q96J02_Q9UMN6|Q9H0M0_Q9UMN6		part	yes		no	no	yes	part	yes	part	yes	part	yes	part	part	no	no	no	no	no	no	part	part
25029497				Q12933_Q12933|Q12933_Q92844|Q12933_Q9Y3I1|Q92844_Q9Y3I1		no	yes		no	no	yes	part	yes	part	yes	yes	no	no	no	no	no	no	no	no	no	part	part
20871616				H3BN63_Q06609|Q06609_Q86YC2|Q06609_Q96B01|Q86YC2_Q96B01		part	yes		yes	part	yes	part	yes	part	yes	part	yes	part	part	no	no	no	no	no	no	no	part
9845526				Q92692_Q92692		no	yes		no	no	yes	yes	yes	yes	no	no	no	no	no	no	no	no	no	no	no	no	yes
21118991				O95071_P35222|O95071_P49841|P25054_P49841|P49841_Q9Y6Y0	no (Q9Y6Y0)	no			yes	yes	yes	part	yes	part	yes	part	no	no	no	no	no	no	no	no	no	part	part
10391943				D7R525_Q9Y6W6|D7R526_Q9Y6W6|P28482_Q9Y6W6|P45983_Q9Y6W6|P45984_Q9Y6W6|Q16539_Q9Y6W6|Q1HBJ4_Q9Y6W6|Q499G7_Q9Y6W6	no (Q9Y6W6)	part			no	no	yes	part	yes	part	no	no	yes	part	part	no	no	no	no	no	no	part	part
25172512				EBI-8801830_Q96AP0|O14746_O14773|O14746_Q96AP0|O14773_Q2NKJ3|O14773_Q86WV5|O14773_Q93009|O14773_Q9BSI4|O14773_Q9H668|O14773_Q9NUX5|O14773_Q9Y6Q2|P49638_Q2NKJ3|P49638_Q86WV5|P49638_Q93009|P49638_Q9BSI4|P49638_Q9H668|P49638_Q9NUX5|P49638_Q9Y6Q2|Q2NKJ3_Q96AP0|Q86WV5_Q96AP0|Q93009_Q96AP0|Q93009_Q9BSI4|Q93009_Q9NUX5|Q96AP0_Q9BSI4|Q96AP0_Q9H668|Q96AP0_Q9NUX5|Q96AP0_Q9Y6Q2	no (Q9Y6Q2)	no			no	no	yes	part	yes	part	yes	part	no	no	part	no	no	no	no	no	no	part	part
15105503				P58004_Q06830|Q06830_Q06830|Q06830_Q9Y6P5	no (Q9Y6P5)	part			no	no	yes	part	yes	part	no	no	no	no	part	yes	yes	no	no	no	no	no	part
23274085				P40424_Q9Y6P5|P58004_P62877|P58004_Q13501|P58004_Q14145|P62877_Q9Y6P5|Q13501_Q9Y6P5|Q14145_Q9Y6P5	no (Q9Y6P5)	part			no	no	yes	part	yes	part	no	no	no	no	no	no	no	yes	part	no	no	no	part
11101505				P15382_P51787|P51787_Q9Y6J6	no (Q9Y6J6)	part			no	no	yes	yes	yes	yes	no	no	no	no	yes	no	no	no	no	no	no	yes	yes
14709540				A0A024R4E7_A0A087WVR4|A0A024R4E7_A0A0S2Z497|A0A024R4E7_B4DP73|A0A024R4E7_B4DU97|A0A024R4E7_F6RTR7|A0A024R4E7_O43808|A0A024R4E7_P01106|A0A024R4E7_P40855|A0A024R4E7_P56589|A0A024R4E7_Q9Y6I8|A0A087WVR4_A0A0S2Z497|A0A087WVR4_B4DP73|A0A087WVR4_B4DU97|A0A087WVR4_F6RTR7|A0A087WVR4_O43808|A0A087WVR4_O96011|A0A087WVR4_P40855|A0A087WVR4_P56589|A0A087WVR4_Q9Y6I8|A0A0S2Z497_B4DP73|A0A0S2Z497_B4DU97|A0A0S2Z497_F6RTR7|A0A0S2Z497_O43808|A0A0S2Z497_O96011|A0A0S2Z497_P01106|A0A0S2Z497_P56589|A0A0S2Z497_Q9Y5Y5|A0A0S2Z497_Q9Y6I8|B4DP73_O96011|B4DP73_P01106|B4DP73_P40855|B4DP73_P56589|B4DP73_Q9Y6I8|B4DU97_O96011|B4DU97_P01106|B4DU97_P40855|B4DU97_P56589|B4DU97_Q9Y6I8|F6RTR7_O96011|F6RTR7_P01106|F6RTR7_P40855|F6RTR7_P56589|F6RTR7_Q9Y6I8|O43808_O96011|O43808_P01106|O43808_P40855|O43808_P56589|O43808_Q9Y6I8|O96011_P01106|O96011_P40855|O96011_P56589|O96011_Q9Y6I8|P01106_P40855|P01106_P56589|P01106_Q9Y6I8|P28288_P40855|P40855_P56589|P40855_Q01453|P40855_Q9NR77|P40855_Q9Y5Y5|P40855_Q9Y6I8|P56589_Q9Y6I8	no (Q9Y6I8)	part			yes	part	yes	part	yes	part	yes	part	yes	part	part	no	no	no	no	no	no	no	part
17980597				B2R4S9_Q6JHV3|B2R4S9_Q9Y6I4|P0C0S8_Q9Y6I4|P0CG48_P22314|P0CG48_P45974|P0CG48_Q9Y6I4|P62807_Q6JHV3|P62807_Q9Y6I4	no (Q9Y6I4)	part			no	no	yes	part	yes	part	no	no	yes	part	no	no	no	no	no	no	no	no	part
14508515				A0A024R5D2_Q9Y623|A0A024R5E3_Q9Y623|O00255_P35579|O00255_Q9Y623|Q9GZQ5_Q9Y623	no (Q9Y623)	part			yes	part	yes	part	yes	part	no	no	yes	part	no	no	no	no	no	no	no	no	part
10383454				O43187_O43187|O43187_P51617|O43187_Q99836|O43187_Q9Y4K3|O43187_Q9Y616|P51617_P51617|P51617_Q99836|P51617_Q9Y4K3|P51617_Q9Y616|Q99836_Q9Y616|Q9Y4K3_Q9Y616|Q9Y616_Q9Y616	no (Q9Y616)	no			yes	yes	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	part
12588862				P41212_Q9Y468|Q9Y468_Q9Y468|Q9Y468_Q9Y603	no (Q9Y603)	no			no	no	yes	yes	yes	yes	no	no	no	no	part	no	no	no	no	no	no	no	part
