Entry	input_up	Organism ID
Q99743	Q99743	9606
Q99747	Q99747	9606
Q99748	Q99748	9606
Q99755	Q99755	9606
Q99758	Q99758	9606
Q99759	Q99759	9606
Q99766	Q99766	9606
Q99767	Q99767	9606
Q99798	Q99798	9606
Q99807	Q99807	9606
Q99808	Q99808	9606
Q99814	Q99814	9606
Q99816	Q99816	9606
Q99819	Q99819	9606
Q99829	Q99829	9606
Q99832	Q99832	9606
Q99835	Q99835	9606
Q99836	Q99836	9606
Q99871	Q99871	9606
Q99873	Q99873	9606
Q99877	Q99877	9606
Q99878	Q99878	9606
Q99879	Q99879	9606
Q99880	Q99880	9606
Q99884	Q99884	9606
Q99895	Q99895	9606
Q99928	Q99928	9606
Q99933	Q99933	9606
Q99942	Q99942	9606
Q99943	Q99943	9606
Q99952	Q99952	9606
Q99956	Q99956	9606
Q99959	Q99959	9606
Q99961	Q99961	9606
Q99962	Q99962	9606
Q99963	Q99963	9606
Q99965	Q99965	9606
Q99966	Q99966	9606
Q99967	Q99967	9606
Q99969	Q99969	9606
Q99983	Q99983	9606
Q99986	Q99986	9606
Q99996	Q99996	9606
Q99IB8	Q99IB8	356411
Q99J09	Q99J09	10090
Q99J21	Q99J21	10090
Q99J23	Q99J23	10090
Q99J27	Q99J27	10090
Q99J31	Q99J31	10090
Q99J38	Q99J38	10090
Q99J39	Q99J39	10090
Q99J45	Q99J45	10090
Q99J56	Q99J56	10090
Q99J62	Q99J62	10090
Q99J77	Q99J77	10090
Q99J79	Q99J79	10090
Q99J82	Q99J82	10116
Q99J83	Q99J83	10090
Q99J93	Q99J93	10090
Q99J94	Q99J94	10090
Q99J95	Q99J95	10090
Q99JA0	Q99JA0	10090
Q99JA4	Q99JA4	10090
Q99JA5	Q99JA5	10090
Q99JB4	Q99JB4	10090
Q99JB7	Q99JB7	10090
Q99JC6	Q99JC6	10116
Q99JD4	Q99JD4	10116
Q99JF5	Q99JF5	10090
Q99JG2	Q99JG2	10090
Q99JG7	Q99JG7	10090
Q99JH8	Q99JH8	10090
Q99JI4	Q99JI4	10090
Q99JI6	Q99JI6	10090
Q99JJ2	Q99JJ2	10090
Q99JP4	Q99JP4	10090
Q99JP6	Q99JP6	10090
Q99JR6	Q99JR6	10090
Q99JR8	Q99JR8	10090
Q99JT9	Q99JT9	10090
Q99JW5	Q99JW5	10090
Q99JX1	Q99JX1	10090
Q99JX3	Q99JX3	10090
Q99JX4	Q99JX4	10090
Q99JX7	Q99JX7	10090
Q99JY0	Q99JY0	10090
Q99JY8	Q99JY8	10090
Q99JY9	Q99JY9	10090
Q99K10	Q99K10	10090
Q99K24	Q99K24	10090
Q99K28	Q99K28	10090
Q99K41	Q99K41	10090
Q99K43	Q99K43	10090
Q99K46	Q99K46	10090
Q99K67	Q99K67	10090
Q99K70	Q99K70	10090
Q99K74	Q99K74	10090
Q99K82	Q99K82	10090
Q99K85	Q99K85	10090
Q99K90	Q99K90	10090
Q99K94	Q99K94	10090
Q99KE3	Q99KE3	10090
Q99KF1	Q99KF1	10090
Q99KG5	Q99KG5	10090
Q99KG7	Q99KG7	10090
Q99KI0	Q99KI0	10090
Q99KJ8	Q99KJ8	10090
Q99KP3	Q99KP3	10090
Q99KP6	Q99KP6	10090
Q99KQ4	Q99KQ4	10090
Q99KR6	Q99KR6	10090
Q99KR8	Q99KR8	10090
Q99KS6	Q99KS6	10090
Q99KU1	Q99KU1	10090
Q99L00	Q99L00	10090
Q99L02	Q99L02	10090
Q99L13	Q99L13	10090
Q99L27	Q99L27	10090
Q99L43	Q99L43	10090
Q99L44	Q99L44	10090
Q99L45	Q99L45	10090
Q99L47	Q99L47	10090
Q99L56	Q99L56	10090
Q99L60	Q99L60	10090
Q99L90	Q99L90	10090
Q99LB2	Q99LB2	10090
Q99LB6	Q99LB6	10090
Q99LB7	Q99LB7	10090
Q99LC2	Q99LC2	10090
Q99LC3	Q99LC3	10090
Q99LC5	Q99LC5	10090
Q99LC8	Q99LC8	10090
Q99LD8	Q99LD8	10090
Q99LD9	Q99LD9	10090
Q99LG0	Q99LG0	10090
Q99LG4	Q99LG4	10090
Q99LH2	Q99LH2	10090
Q99LI7	Q99LI7	10090
Q99LI9	Q99LI9	10090
Q99LJ1	Q99LJ1	10090
Q99LJ6	Q99LJ6	10090
Q99LJ8	Q99LJ8	10090
Q99LL3	Q99LL3	10090
Q99LN9	Q99LN9	10090
Q99LR1	Q99LR1	10090
Q99LS1	Q99LS1	10090
Q99LS3	Q99LS3	10090
Q99LT0	Q99LT0	10090
Q99LX5	Q99LX5	10090
Q99LY2	Q99LY2	10090
Q99LY9	Q99LY9	10090
Q99LZ3	Q99LZ3	10090
Q99M04	Q99M04	10090
Q99M28	Q99M28	10090
P97760	P97760,Q99M46	10090
Q99M51	Q99M51	10090
Q99M64	Q99M64	10116
Q99M73	Q99M73	10090
Q99M74	Q99M74	10090
Q99M75	Q99M75	10116
Q99M80	Q99M80	10090
Q99MA0	Q99MA0	10116
Q99MA1	Q99MA1	10116
Q99MA2	Q99MA2	10116
Q99MB1	Q99MB1	10090
Q99MC0	Q99MC0	10116
Q99ME0	Q99ME0	10116
Q99ME6	Q99ME6	10090
Q99MF4	Q99MF4	10116
Q99MH9	Q99MH9	10116
Q99MI5	Q99MI5	10116
Q99MI7	Q99MI7	10116
Q99MK2	Q99MK2	10116
Q99MK6	Q99MK6	10116
Q99MK8	Q99MK8	10090
Q99ML6	Q99ML6	10090
Q99ML8	Q99ML8	10090
Q99ML9	Q99ML9	10090
Q99MN9	Q99MN9	10090
Q99MP8	Q99MP8	10090
Q99MQ3	Q99MQ3	10090
Q99MQ5	Q99MQ5	10090
Q99MR0	Q99MR0	10090
Q99MR6	Q99MR6	10090
Q99MR8	Q99MR8	10090
Q99MT2	Q99MT2	10090
Q99MT6	Q99MT6	10090
Q99MU3	Q99MU3	10090
Q99MV1	Q99MV1	10090
Q99MV5	Q99MV5	10090
Q99MW6	Q99MW6	10090
Q99MX1	Q99MX1	10090
Q99MY2	Q99MY2	10116
Q99MY8	Q99MY8	10090
Q99MZ3	Q99MZ3	10090
Q99MZ7	Q99MZ7	10090
Q99N15	Q99N15	10090
Q99N18	Q99N18	10090
Q99N28	Q99N28	10090
Q99N32	Q99N32	10090
Q99N42	Q99N42	10090
Q99N57	Q99N57	10090
Q99N78	Q99N78	10116
Q99N84	Q99N84	10090
Q99N87	Q99N87	10090
Q99N90	Q99N90	10090
Q99N91	Q99N91	10090
Q99N92	Q99N92	10090
Q99N93	Q99N93	10090
Q99N94	Q99N94	10090
Q99N95	Q99N95	10090
Q99N96	Q99N96	10090
Q99N99	Q99N99	10090
Q99NB1	Q99NB1	10090
Q99NB2	Q99NB2	10116
Q99ND3	Q99ND3	10116
Q99ND5	Q99ND5	10116
Q99NF1	Q99NF1	10090
Q99NF3	Q99NF3	10090
Q99NH2	Q99NH2	10090
Q99NH5	Q99NH5	10116
Q99NH8	Q99NH8	10090
Q99NI4	Q99NI4	10116
Q99P21	Q99P21	10090
Q99P30	Q99P30	10090
Q99P50	Q99P50	10090
Q99P58	Q99P58	10090
Q99P65	Q99P65	10090
Q99P67	Q99P67	10116
Q99P69	Q99P69	10090
Q99P72	Q99P72	10090
Q99P74	Q99P74	10116
Q99P75	Q99P75	10116
Q99P81	Q99P81	10090
Q99P87	Q99P87	10090
Q99P88	Q99P88	10090
Q99P91	Q99P91	10090
Q99PA1	Q99PA1	10116
Q99PB1	Q99PB1	10090
Q99PC2	Q99PC2	10029
Q99PD7	Q99PD7	10090
Q99PE7	Q99PE7	10116
Q99PE8	Q99PE8	10090
Q99PG0	Q99PG0	10090
Q99PG4	Q99PG4	10090
Q99PI4	Q99PI4	10090
Q99PI5	Q99PI5	10090
Q99PI8	Q99PI8	10090
Q99PJ0	Q99PJ0	10090
Q99PK0	Q99PK0	10116
Q99PL7	Q99PL7	10090
Q99PL8	Q99PL8	10090
Q99PM0	Q99PM0	10090
Q99PM3	Q99PM3	10090
Q99PM9	Q99PM9	10090
Q99PR0	Q99PR0	10116
Q99PS0	Q99PS0	10090
Q99PS2	Q99PS2	10116
Q99PS8	Q99PS8	10116
Q99PT0	Q99PT0	10116
Q99PT1	Q99PT1	10090
Q99PT3	Q99PT3	10090
Q99PU5	Q99PU5	10090
Q99PU7	Q99PU7	10090
Q99PV0	Q99PV0	10090
Q99PW5	Q99PW5	10116
Q99PW7	Q99PW7	10116
Q99PW8	Q99PW8	10090
Q9AR19	Q9AR19	3702
Q9ARU4	Q9ARU4	39947
Q9ARZ9	Q9ARZ9	39947
Q9AS33	Q9AS33	39947
Q9ASE0	Q9ASE0	39947
Q9ASK5	Q9ASK5	39947
Q9ASM1	Q9ASM1	39947
Q9ASP4	Q9ASP4	39947
Q9ASP6	Q9ASP6	3702
Q9ASR0	Q9ASR0	3702
Q9ASR1	Q9ASR1	3702
Q9ASR3	Q9ASR3	3702
Q9AST1	Q9AST1	3702
Q9ASU1	Q9ASU1	3702
Q9ATB4	Q9ATB4	3702
Q9AUK4	Q9AUK4	39947
Q9AUQ4	Q9AUQ4	39947
Q9AUR8	Q9AUR8	39947
Q9AUV6	Q9AUV6	39947
Q9AUW3	Q9AUW3	39947
Q9AUZ6	Q9AUZ6	39947
Q9AV39	Q9AV39	39947
Q9AV77	Q9AV77	39947
Q9AV81	Q9AV81	39947
Q9AWK2	Q9AWK2	39947
Q9AWN0	Q9AWN0	39947
Q9AWU6	Q9AWU6	39947
Q9AWX8	Q9AWX8	39947
Q9AX23	Q9AX23	39947
Q9AX79	Q9AX79	39947
Q9AXB0	Q9AXB0	39947
Q9AY73	Q9AY73	39947
Q9AYE4	Q9AYE4	39947
Q9BCZ1	Q9BCZ1	10090
Q9BDH4	Q9BDH4	9823
Q9BDJ2	Q9BDJ2	9913
Q9BDJ6	Q9BDJ6	9913
Q9BDK6	Q9BDK6	9823
Q9BDQ4	Q9BDQ4	9615
Q9BDR7	Q9BDR7	9913
Q9BEA4	Q9BEA4	9823
Q9BEC7	Q9BEC7	9823
Q9BEF8	Q9BEF8	9615
Q9BEG5	Q9BEG5	9913
Q9BEG9	Q9BEG9	9913
Q9BEH0	Q9BEH0	9615
Q9BGI1	Q9BGI1	9913
Q9BGI2	Q9BGI2	9913
Q9BGI3	Q9BGI3	9913
Q9BGI7	Q9BGI7	9913
Q9BH11	Q9BH11	9913
Q9BHK7	Q9BHK7	6239
Q9BHL6	Q9BHL6	6239
Q9BHN0	Q9BHN0	5833
Q9BHN1	Q9BHN1	5833
Q9BI19	Q9BI19	7227
Q9BI20	Q9BI20	7227
Q9BI63	Q9BI63	6239
Q9BI71	Q9BI71	6239
Q9BI72	Q9BI72	6239
Q9BI73	Q9BI73	6239
Q9BI89	Q9BI89	6239
Q9BI98	Q9BI98	6239
Q9BIA9	Q9BIA9	6239
Q9BIB0	Q9BIB0	6239
Q9BIB4	Q9BIB4	6239
Q9BIB8	Q9BIB8	6239
Q9BIC2	Q9BIC2	6239
Q9BIC3	Q9BIC3	6239
Q9BIE8	Q9BIE8	6239
Q9BIF4	Q9BIF4	6239
Q9BIG5	Q9BIG5	6239
Q9BJ56	Q9BJ56	6239
Q9BJZ5	Q9BJZ5	7227
Q9BK28	Q9BK28	7227
Q9BKE4	Q9BKE4	7227
Q9BKJ2	Q9BKJ2	7227
Q9BKL4	Q9BKL4	5833
Q9BKN7	Q9BKN7	7227
Q9BKQ2	Q9BKQ2	6239
Q9BKQ5	Q9BKQ5	6239
Q9BKQ6	Q9BKQ6	6239
Q9BKS1	Q9BKS1	6239
Q9BKS2	Q9BKS2	6239
Q9BKU2	Q9BKU2	6239
Q9BKU3	Q9BKU3	6239
Q9BKU4	Q9BKU4	6239
Q9BKU5	Q9BKU5	6239
Q9BKU6	Q9BKU6	6239
Q9BKW4	Q9BKW4	6239
Q9BKX8	Q9BKX8	6239
Q9BL07	Q9BL07	6239
Q9BL11	Q9BL11	6239
Q9BL19	Q9BL19	6239
Q9BL29	Q9BL29	6239
Q9BL31	Q9BL31	6239
Q9BL36	Q9BL36	6239
Q9BL40	Q9BL40	6239
Q9BL44	Q9BL44	6239
Q9BL46	Q9BL46	6239
Q9BL51	Q9BL51	6239
Q9BL56	Q9BL56	6239
Q9BL59	Q9BL59	6239
Q9BL60	Q9BL60	6239
Q9BL61	Q9BL61	6239
Q9BL72	Q9BL72	6239
Q9BL73	Q9BL73	6239
Q9BL83	Q9BL83	6239
Q9BLA0	Q9BLA0	6239
Q9BLB5	Q9BLB5	6239
Q9BLB6	Q9BLB6	6239
Q9BLE1	Q9BLE1	7227
Q9BMI3	Q9BMI3	5833
Q9BMK8	Q9BMK8	6239
Q9BMK9	Q9BMK9	6239
Q9BML6	Q9BML6	7227
Q9BML7	Q9BML7	7227
Q9BMX0	Q9BMX0	44689
Q9BP34	Q9BP34	7227
Q9BP35	Q9BP35	7227
Q9BP41	Q9BP41	7227
Q9BPM4	Q9BPM4	6239
Q9BPQ9	Q9BPQ9	7227
Q9BPU6	Q9BPU6	9606
Q9BPU9	Q9BPU9	9606
Q9BPV8	Q9BPV8	9606
Q9BPW9	Q9BPW9	9606
Q9BPX1	Q9BPX1	9606
Q9BPX3	Q9BPX3	9606
Q9BPZ7	Q9BPZ7	9606
Q9BQ15	Q9BQ15	9606
Q9BQ16	Q9BQ16	9606
Q9BQ31	Q9BQ31	9606
Q9BQ48	Q9BQ48	9606
Q9BQ51	Q9BQ51	9606
Q9BQ52	Q9BQ52	9606
Q9BQ83	Q9BQ83	9606
Q9BQ95	Q9BQ95	9606
Q9BQA1	Q9BQA1	9606
Q9BQB4	Q9BQB4	9606
Q9BQB6	Q9BQB6	9606
Q9BQC3	Q9BQC3	9606
Q9BQC6	Q9BQC6	9606
Q9BQE3	Q9BQE3	9606
Q9BQG0	Q9BQG0	9606
Q9BQG2	Q9BQG2	9606
Q9BQI5	Q9BQI5	9606
Q9BQK8	Q9BQK8	9606
Q9BQQ3	Q9BQQ3	9606
Q9BQQ7	Q9BQQ7	9606
Q9BQS7	Q9BQS7	9606
Q9BQT8	Q9BQT8	9606
Q9BR01	Q9BR01	9606
Q9BR61	Q9BR61	9606
Q9BR84	Q9BR84	9606
Q9BRA0	Q9BRA0	9606
Q9BRB3	Q9BRB3	9606
Q9BRC7	Q9BRC7	9606
Q9BRF8	Q9BRF8	9606
Q9BRG1	Q9BRG1	9606
Q9BRI3	Q9BRI3	9606
Q9BRJ2	Q9BRJ2	9606
Q9BRK0	Q9BRK0	9606
Q9BRL7	Q9BRL7	9606
Q9BRQ0	Q9BRQ0	9606
Q9BRR0	Q9BRR0	9606
Q9BRR6	Q9BRR6	9606
Q9BRR9	Q9BRR9	9606
Q9BRS2	Q9BRS2	9606
Q9BRT9	Q9BRT9	9606
Q9BRV3	Q9BRV3	9606
Q9BRV8	Q9BRV8	9606
Q9BRX5	Q9BRX5	9606
Q9BRX9	Q9BRX9	9606
Q9BRY0	Q9BRY0	9606
Q9BRZ2	Q9BRZ2	9606
Q9BS16	Q9BS16	9606
Q9BS18	Q9BS18	9606
Q9BS26	Q9BS26	9606
Q9BS31	Q9BS31	9606
Q9BS34	Q9BS34	9606
Q9BSA4	Q9BSA4	9606
Q9BSB4	Q9BSB4	9606
Q9BSD3	Q9BSD3	9606
Q9BSE5	Q9BSE5	9606
Q9BSG1	Q9BSG1	9606
Q9BSH4	Q9BSH4	9606
Q9BSI4	Q9BSI4	9606
Q9BSJ2	Q9BSJ2	9606
Q9BSJ8	Q9BSJ8	9606
Q9BSK1	Q9BSK1	9606
Q9BSL1	Q9BSL1	9606
Q9BST9	Q9BST9	9606
Q9BSV6	Q9BSV6	9606
Q9BSW2	Q9BSW2	9606
Q9BSY4	Q9BSY4	9606
Q9BT04	Q9BT04	9606
Q9BT09	Q9BT09	9606
Q9BT22	Q9BT22	9606
Q9BT25	Q9BT25	9606
Q9BT40	Q9BT40	9606
Q9BT43	Q9BT43	9606
Q9BT78	Q9BT78	9606
Q9BT81	Q9BT81	9606
Q9BT88	Q9BT88	9606
Q9BTA9	Q9BTA9	9606
Q9BTC0	Q9BTC0	9606
Q9BTC8	Q9BTC8	9606
Q9BTE1	Q9BTE1	9606
Q9BTK6	Q9BTK6	9606
Q9BTM1	Q9BTM1	9606
Q9BTM9	Q9BTM9	9606
Q9BTN0	Q9BTN0	9606
Q9BTP7	Q9BTP7	9606
Q9BTT4	Q9BTT4	9606
Q9BTU6	Q9BTU6	9606
Q9BTV6	Q9BTV6	9606
Q9BTV7	Q9BTV7	9606
Q9BTW9	Q9BTW9	9606
Q9BTX1	Q9BTX1	9606
Q9BTY2	Q9BTY2	9606
Q9BTZ2	Q9BTZ2	9606
Q9BU02	Q9BU02	9606
Q9BU19	Q9BU19	9606
Q9BU23	Q9BU23	9606
Q9BU40	Q9BU40	9606
Q9BU61	Q9BU61	9606
Q9BU64	Q9BU64	9606
Q9BU76	Q9BU76	9606
Q9BU89	Q9BU89	9606
Q9BUA6	Q9BUA6	9606
Q9BUB4	Q9BUB4	9606
Q9BUB5	Q9BUB5	9606
Q9BUD6	Q9BUD6	9606
Q9BUE0	Q9BUE0	9606
Q9BUF5	Q9BUF5	9606
Q9BUF7	Q9BUF7	9606
Q9BUH8	Q9BUH8	9606
Q9BUI4	Q9BUI4	9606
Q9BUJ2	Q9BUJ2	9606
Q9BUK0	Q9BUK0	9606
Q9BUL9	Q9BUL9	9606
Q9BUM1	Q9BUM1	9606
Q9BUN8	Q9BUN8	9606
Q9BUQ8	Q9BUQ8	9606
Q9BUR4	Q9BUR4	9606
Q9BUT1	Q9BUT1	9606
Q9BUU2	Q9BUU2	9606
Q9BUX1	Q9BUX1	9606
Q9BUY5	Q9BUY5	9606
Q9BV10	Q9BV10	9606
Q9BV20	Q9BV20	9606
Q9BV23	Q9BV23	9606
Q9BV38	Q9BV38	9606
Q9BV40	Q9BV40	9606
Q9BV57	Q9BV57	9606
Q9BV68	Q9BV68	9606
Q9BV73	Q9BV73	9606
Q9BV90	Q9BV90	9606
Q9BV94	Q9BV94	9606
Q9BV97	Q9BV97	9606
Q9BVA1	Q9BVA1	9606
Q9BVC4	Q9BVC4	9606
Q9BVC5	Q9BVC5	9606
Q9BVG3	Q9BVG3	9606
Q9BVG8	Q9BVG8	9606
Q9BVG9	Q9BVG9	9606
Q9BVH7	Q9BVH7	9606
Q9BVI0	Q9BVI0	9606
Q9BVI4	Q9BVI4	9606
Q9BVJ6	Q9BVJ6	9606
Q9BVK2	Q9BVK2	9606
Q9BVK6	Q9BVK6	9606
Q9BVL2	Q9BVL2	9606
Q9BVS4	Q9BVS4	9606
Q9BVS5	Q9BVS5	9606
Q9BVV7	Q9BVV7	9606
Q9BVW5	Q9BVW5	9606
Q9BW19	Q9BW19	9606
Q9BW27	Q9BW27	9606
Q9BW60	Q9BW60	9606
Q9BW83	Q9BW83	9606
Q9BW91	Q9BW91	9606
Q9BW92	Q9BW92	9606
Q9BWD1	Q9BWD1	9606
Q9BWF2	Q9BWF2	9606
Q9BWF3	Q9BWF3	9606
Q9BWJ5	Q9BWJ5	9606
Q9BWM5	Q9BWM5	9606
Q9BWP8	Q9BWP8	9606
Q9BWS9	Q9BWS9	9606
Q9BWT6	Q9BWT6	9606
Q9BWU1	Q9BWU1	9606
Q9BWV1	Q9BWV1	9606
Q9BWX5	Q9BWX5	9606
Q9BX10	Q9BX10	9606
Q9BX26	Q9BX26	9606
Q9BX63	Q9BX63	9606
Q9BX66	Q9BX66	9606
Q9BX67	Q9BX67	9606
Q9BX79	Q9BX79	9606
Q9BX82	Q9BX82	9606
Q9BX84	Q9BX84	9606
Q9BX95	Q9BX95	9606
Q9BXA5	Q9BXA5	9606
Q9BXB1	Q9BXB1	9606
Q9BXB5	Q9BXB5	9606
Q9BXC0	Q9BXC0	9606
Q9BXC9	Q9BXC9	9606
Q9BXD5	Q9BXD5	9606
Q9BXH1	Q9BXH1	9606
Q9BXI2	Q9BXI2	9606
Q9BXI3	Q9BXI3	9606
Q9BXI6	Q9BXI6	9606
Q9BXJ7	Q9BXJ7	9606
Q9BXL7	Q9BXL7	9606
Q9BXM7	Q9BXM7	9606
Q9BXN1	Q9BXN1	9606
Q9BXN2	Q9BXN2	9606
Q9BXP5	Q9BXP5	9606
Q9BXP8	Q9BXP8	9606
Q9BXR0	Q9BXR0	9606
Q9BXR5	Q9BXR5	9606
Q9BXS0	Q9BXS0	9606
Q9BXS1	Q9BXS1	9606
Q9BXS5	Q9BXS5	9606
Q9BXS9	Q9BXS9	9606
Q9BXT2	Q9BXT2	9606
Q9BXT4	Q9BXT4	9606
Q9BXT5	Q9BXT5	9606
Q9BXT6	Q9BXT6	9606
Q9BXU0	Q9BXU0	9606
Q9BXU7	Q9BXU7	9606
Q9BXW4	Q9BXW4	9606
Q9BXW6	Q9BXW6	9606
Q9BXW9	Q9BXW9	9606
Q9BXX0	Q9BXX0	9606
Q9BXY4	Q9BXY4	9606
Q9BY07	Q9BY07	9606
Q9BY11	Q9BY11	9606
Q9BY14	Q9BY14	9606
Q9BY15	Q9BY15	9606
Q9BY31	Q9BY31	9606
Q9BY32	Q9BY32	9606
Q9BY41	Q9BY41	9606
Q9BY43	Q9BY43	9606
Q9BY49	Q9BY49	9606
Q9BY50	Q9BY50	9606
Q9BY60	Q9BY60	9606
Q9BY64	Q9BY64	9606
Q9BY66	Q9BY66	9606
Q9BY67	Q9BY67	9606
Q9BY76	Q9BY76	9606
Q9BY77	Q9BY77	9606
Q9BY84	Q9BY84	9606
Q9BYB0	Q9BYB0	9606
Q9BYC5	Q9BYC5	9606
Q9BYC8	Q9BYC8	9606
Q9BYC9	Q9BYC9	9606
Q9BYD1	Q9BYD1	9606
Q9BYD2	Q9BYD2	9606
Q9BYD3	Q9BYD3	9606
Q9BYD6	Q9BYD6	9606
Q9BYE3	Q9BYE3	9606
Q9BYE4	Q9BYE4	9606
Q9BYF1	Q9BYF1	9606
Q9BYG0	Q9BYG0	9606
Q9BYG4	Q9BYG4	9606
Q9BYG5	Q9BYG5	9606
Q9BYJ0	Q9BYJ0	9606
Q9BYJ4	Q9BYJ4	9606
Q9BYK8	Q9BYK8	9606
Q9BYM8	Q9BYM8	9606
Q9BYN8	Q9BYN8	9606
Q9BYP7	Q9BYP7	9606
Q9BYP8	Q9BYP8	9606
Q9BYP9	Q9BYP9	9606
Q9BYQ0	Q9BYQ0	9606
Q9BYQ2	Q9BYQ2	9606
Q9BYQ3	Q9BYQ3	9606
Q9BYQ4	Q9BYQ4	9606
Q9BYQ5	Q9BYQ5	9606
Q9BYQ6	Q9BYQ6	9606
Q9BYQ7	Q9BYQ7	9606
Q9BYQ8	Q9BYQ8	9606
Q9BYQ9	Q9BYQ9	9606
Q9BYR0	Q9BYR0	9606
Q9BYR2	Q9BYR2	9606
Q9BYR3	Q9BYR3	9606
Q9BYR4	Q9BYR4	9606
Q9BYR5	Q9BYR5	9606
Q9BYR6	Q9BYR6	9606
Q9BYR7	Q9BYR7	9606
Q9BYR8	Q9BYR8	9606
Q9BYR9	Q9BYR9	9606
Q9BYS1	Q9BYS1	9606
Q9BYT5	Q9BYT5	9606
Q9BYT8	Q9BYT8	9606
Q9BYT9	Q9BYT9	9606
Q9BYU5	Q9BYU5	9606
Q9BYV1	Q9BYV1	9606
Q9BYV7	Q9BYV7	9606
Q9BYV8	Q9BYV8	9606
Q9BYW1	Q9BYW1	9606
Q9BYW2	Q9BYW2	9606
Q9BYW3	Q9BYW3	9606
Q9BYX2	Q9BYX2	9606
Q9BYX4	Q9BYX4	9606
Q9BYX7	Q9BYX7	9606
Q9BYZ2	Q9BYZ2	9606
Q9BYZ6	Q9BYZ6	9606
Q9BZ23	Q9BZ23	9606
Q9BZ29	Q9BZ29	9606
Q9BZ71	Q9BZ71	9606
Q9BZ72	Q9BZ72	9606
Q9BZ95	Q9BZ95	9606
Q9BZC7	Q9BZC7	9606
Q9BZD2	Q9BZD2	9606
Q9BZD4	Q9BZD4	9606
Q9BZE1	Q9BZE1	9606
Q9BZE2	Q9BZE2	9606
Q9BZE9	Q9BZE9	9606
Q9BZF1	Q9BZF1	9606
Q9BZF2	Q9BZF2	9606
Q9BZF3	Q9BZF3	9606
Q9BZG1	Q9BZG1	9606
Q9BZG8	Q9BZG8	9606
Q9BZI7	Q9BZI7	9606
Q9BZJ0	Q9BZJ0	9606
Q9BZK7	Q9BZK7	9606
Q9BZL6	Q9BZL6	9606
Q9BZM1	Q9BZM1	9606
Q9BZM2	Q9BZM2	9606
Q9BZM4	Q9BZM4	9606
Q9BZM5	Q9BZM5	9606
Q9BZM6	Q9BZM6	9606
Q9BZP6	Q9BZP6	9606
Q9BZQ4	Q9BZQ4	9606
Q9BZQ6	Q9BZQ6	9606
Q9BZR6	Q9BZR6	9606
Q9BZR9	Q9BZR9	9606
Q9BZV2	Q9BZV2	9606
Q9BZW2	Q9BZW2	9606
Q9BZW8	Q9BZW8	9606
Q9BZX2	Q9BZX2	9606
Q9BZY9	Q9BZY9	9606
Q9BZZ2	Q9BZZ2	9606
Q9C000	Q9C000	9606
Q9C005	Q9C005	9606
Q9C026	Q9C026	9606
Q9C030	Q9C030	9606
Q9C035	Q9C035	9606
Q9C037	Q9C037	9606
Q9C040	Q9C040	9606
Q9C075	Q9C075	9606
Q9C086	Q9C086	9606
Q9C0B1	Q9C0B1	9606
Q9C0C2	Q9C0C2	9606
Q9C0C7	Q9C0C7	9606
Q9C0C9	Q9C0C9	9606
Q9C0D9	Q9C0D9	9606
Q9C0E4	Q9C0E4	9606
Q9C0F3	Q9C0F3	9606
Q9C0H2	Q9C0H2	9606
Q9C0H5	Q9C0H5	9606
Q9C0I4	Q9C0I4	9606
Q9C0J1	Q9C0J1	9606
Q9C0J8	Q9C0J8	9606
Q9C0J9	Q9C0J9	9606
Q9C0K1	Q9C0K1	9606
Q9C0K7	Q9C0K7	9606
Q9C0U6	Q9C0U6	284812
Q9C0V7	Q9C0V7	284812
Q9C0W1	Q9C0W1	284812
Q9C0W7	Q9C0W7	284812
Q9C0Y4	Q9C0Y4	284812
Q9C0Y9	Q9C0Y9	284812
Q9C0Z7	Q9C0Z7	284812
Q9C106	Q9C106	284812
Q9C1W3	Q9C1W3	284812
Q9C1X1	Q9C1X1	284812
Q9C1X2	Q9C1X2	284812
Q9C1X4	Q9C1X4	284812
Q9C505	Q9C505	3702
Q9C509	Q9C509	3702
Q9C512	Q9C512	3702
Q9C514	Q9C514	3702
Q9C516	Q9C516	3702
Q9C522	Q9C522	3702
Q9C525	Q9C525	3702
Q9C540	Q9C540	3702
Q9C547	Q9C547	3702
Q9C578	Q9C578	3702
Q9C580	Q9C580	3702
Q9C585	Q9C585	3702
Q9C587	Q9C587	3702
Q9C5C0	Q9C5C0	3702
Q9C5C2	Q9C5C2	3702
Q9C5D2	Q9C5D2	3702
Q9C5D6	Q9C5D6	3702
Q9C5G5	Q9C5G5	3702
Q9C5I0	Q9C5I0	3702
Q9C5J3	Q9C5J3	3702
Q9C5J7	Q9C5J7	3702
Q9C5M0	Q9C5M0	3702
Q9C5M3	Q9C5M3	3702
Q9C5P0	Q9C5P0	3702
Q9C5P1	Q9C5P1	3702
Q9C5P4	Q9C5P4	3702
Q9C5P7	Q9C5P7	3702
Q9C5R8	Q9C5R8	3702
Q9C5S2	Q9C5S2	3702
Q9C5U3	Q9C5U3	3702
Q9C5W3	Q9C5W3	3702
Q9C5W6	Q9C5W6	3702
Q9C5X3	Q9C5X3	3702
Q9C5X4	Q9C5X4	3702
Q9C5X8	Q9C5X8	3702
Q9C5Y2	Q9C5Y2	3702
Q9C5Y4	Q9C5Y4	3702
Q9C5Z1	Q9C5Z1	3702
Q9C5Z2	Q9C5Z2	3702
Q9C5Z3	Q9C5Z3	3702
