input_up	Organism ID
Q2KNB4	39947
Q8LH82	39947
Q96S59	9606
E9QHT8	7955
Q49IK6	7955
Q6DHH8	7955
P06133	9606
P35503	9606
P54855	9606
P35504	9606
O75795	9606
Q9HAW7	9606
Q9HAW9	9606
O75310	9606
Q9BY64	9606
P36537	9606
P19224	9606
P16662	9606
O60656	9606
Q9Y4X1	9606
E2R1E3	9615
E2QZ13	9615
F1S594	9823
F1SM00	9823
B3VN83	9823
I3LNI6	9823
I3LRY4	9823
K7GT64	9823
F1SJG5	9823
F2Z4X9	9823
Q95Q27	6239
G5EFI9	6239
G5EGG2	6239
Q9NBJ6	6239
G5EC44	6239
Q9N4H4	6239
Q9N5L4	6239
Q867X0	6239
Q9D687	10090
E7F2J5	7955
Q7ZW40	7955
F1QCU3	7955
G5EFN1	6239
G5EBN7	6239
G5ED88	6239
G5ECW8	6239
F1QP22	7955
B0S7B8	7955
Q3IA95	7955
B0S7B7	7955
F1QGN4	7955
F1QP97	7955
F6ZFQ1	8364
F1QLV4	7955
Q6P978	7955
Q6PBM2	7955
F1PKQ9	9615
F1PJ12	9615
E2RCB9	9615
E2RCU2	9615
E2RCC1	9615
J9P2Z3	9615
Q96255	3702
Q9SHP0	3702
H0Z7Y1	59729
H0Z7Y0	59729
P28840	10116
M0R425	10116
Q98SN3	9031
D3ZIA8	10116
F7FK99	10116
F6Y290	9615
P61024	9606
Q9R1Z7	10090
Q5JME6	39947
Q02527	10116
P28272	559292
F1RXX8	9823
K4PA18	9823
I3LBV5	9823
F1RWT6	9823
F1RR36	9823
B0FYR1	9823
P01307	9823
F1SJ24	9823
A5A752	9823
F1S8D0	9823
D3K5J9	9823
F1S0X5	9823
F1S969	9823
F1SQS5	9823
F1S0K9	9823
P01297	9823
B2LVA5	9823
F1RM81	9823
K7GKG3	9823
P04761	9823
Q9TTS8	9823
D5FUH2	9823
I3LHJ5	9823
F1RV83	9823
F1S2H4	9823
K7GSR7	9823
I3LU74	9823
F1RPV4	9823
F1RK09	9823
P30555	9823
I3LHX2	9823
F1SD92	9823
Q5DKX0	9823
B5M447	9823
F1RPF5	9823
P01356	9823
F1RS70	9823
F2VRC5	9823
K7GR81	9823
Q95254	9823
F1SRJ6	9823
Q6QHK6	9823
F1RMM2	9823
I3LQ60	9823
F1S1T5	9823
F1SPI7	9823
F1SCL4	9823
F1RM70	9823
Q45N57	9823
E3V2E8	9823
Q9N1F6	9823
P01177	9823
F1SPX3	9823
F1RM69	9823
F1SKD2	9823
F2VRB8	9823
F1SCR5	9823
Q1KS50	9823
F1SQ21	9823
I3LUJ4	9823
Q70HQ0	9823
Q9TSW7	9823
Q75ZH8	9823
I3LFK5	9823
Q9MZ01	9823
Q29005	9823
B2ZI34	9823
Q8MIB0	9823
I3LH50	9823
Q5YA26	9823
F1SF06	9823
L0HSA9	9823
F1SUT5	9823
Q2MK76	9823
I3LKL4	9823
P35463	9823
F1S4U2	9823
F1SBT4	9823
F1SBU4	9823
I3LR54	9823
P30044-1	9606
P30044-2	9606
P32119	9606
Q06830	9606
B2RQX9	10090
P28571	10090
E7F287	7955
F1QZ73	7955
F1QD99	7955
R4GDT3	7955
P54889	6239
F6XGI7	9615
J9PAW6	9615
F1SJ87	9823
F1PPB5	9615
J9P5Q6	9615
F1Q893	7955
Q7TP19	10116
I3LK44	9823
I3L807	9823
F1MZ22	9913
F1N4C8	9913
Q8TC12	9606
B0S5N6	7955
F1SED0	9823
H0ZQE7	59729
O35601	10090
F1QM07	7955
D3Z9Z7	10116
B1H282	10116
F7CY70	8364
F6PYY9	8364
Q5BKI5	8364
F6Z0R6	8364
F6YKU6	8364
Q28G62	8364
F1R7J9	7955
F1QW31	7955
A1A5X0	7955
Q9UBS0	9606
B0BMF5	8364
O75936	9606
A9JRE2	7955
F1NZ09	9031
P55264	10090
J9P9Y2	9615
B3FXQ6	9615
E2RQ60	9615
F1PZS8	9615
E2RBT4	9615
J9P0K2	9615
Q0Q0E4	9615
E2RPT1	9615
F6UNA4	9615
E2R3N8	9615
E2RJ88	9615
F1PQ60	9615
Q22833	6239
Q9U6W8	6239
H2L0J1	6239
G5EGQ0	6239
G5EDQ0	6239
Q95QN8	6239
Q95ZP4	6239
G5EEX0	6239
G5EG93	6239
Q7KKH7	
Q9U6W5	6239
Q9BMK8	6239
Q9BMK9	6239
H0ZIM2	59729
O75061	9606
R4GIZ6	9031
Q52KS1	10116
Q9Z1I3	10116
P30835	10116
H0YWH2	59729
H0YWG9	59729
Q95Q62	6239
O45049	6239
H2KZ42	6239
H2KZ43	6239
H2KZ45	6239
H2KZ46	6239
O45051	6239
O45050	6239
H2KZ47	6239
F1P2G2	9031
F1NLF0	9031
Q5ZMQ7	9031
Q3ULQ2	10090
Q9QUR7	10090
H0YSR9	59729
D3ZNQ6	10116
M0RCV0	10116
Q5XIG8	10116
F6UUL1	8364
F1M7L6	10116
F8W2Y9	7955
E7F2D1	7955
F8W2T1	7955
F1R3M1	7955
H9GYF2	7955
Q9P7E8	284812
F7EG83	8364
A9JRI3	8364
Q28GA5	8364
D3TZC3	8364
F1PA99	9615
E2RJI8	9615
J9NY30	9615
B2BMP5	9615
P0DKC7	3702
P0DKC6	3702
Q9STY7	3702
P0DKC5	3702
Q9LUF2	3702
Q9T0G0	3702
Q9STY8	3702
Q9LUE4	3702
Q8C0Y1	10090
P70284	10090
Q6PFY9	10090
Q6GQT0	10090
D4A383	10116
P49915	9606
P11348	10116
F1MLE5	9913
F1S4D4	9823
F1QUC2	7955
Q5IGR8	7955
F1QR13	7955
O01759	6239
P58005	9606
Q9Y6P5-1	9606
Q9Y6P5-3	9606
P58004	9606
Q8MJD1	9615
E1BEV2	9913
Q6P8B3	8364
A4IHP4	8364
H0YVS7	59729
F1MI39	9913
G3X782	9913
F1SJX1	9823
Q6UAQ8	9823
Q6UAQ9	9823
Q0VCM4	9913
F1MJI8	9913
F1MJ90	9913
Q2KJ16	9913
I3L6R7	9823
F1SDT3	9823
Q9VH77	7227
Q7YS99	9823
F1LY81	10116
Q4KLL5	10116
F1MUU5	9913
Q9JJ05	10116
H0ZIZ6	59729
F6XRY2	9615
F1S1W4	9823
F6VAN0	10090
E2RQE4	9615
J9P9P7	9615
J9NTV7	9615
F1PNY6	9615
F1PVZ8	9615
F1S6G0	9823
I3LAD5	9823
F1S9W6	9823
F1RWA6	9823
F1SHW8	9823
K9J7M5	8364
K9J7M6	8364
Q54YL9	44689
A9YIJ0	7227
A9YIK0	7227
A9YIJ1	7227
M9PGP7	7227
Q95RF1	7227
Q7YU56	7227
Q9U3Y7	7227
Q9VDK5	7227
A9YII9	7227
Q9W4E8	7227
F6J3E3	7227
A8WHL4	7227
A9YIJ8	7227
F6J3E7	7227
F6J3E9	7227
A9YIJ4	7227
Q4V6Z7	7227
A9YIJ3	7227
A9YIJ2	7227
D4A9W0	10116
M0R7W9	10116
F1NPJ8	9031
P21642	9031
H0Z706	59729
H0Z704	59729
H1A0V8	59729
Q08420	10116
Q55AZ3	44689
G3N114	9913
F1MSB1	9913
E1B9V5	9913
F1N4E7	9913
G3MZP0	9913
F1N390	9913
E1B9E5	9913
E1B8S7	9913
F1MLI0	9913
E1BGU6	9913
F1MED0	9913
F1N3D5	9913
Q6EIG7	9606
P32485	559292
Q9CXI0	10090
Q9VSU2	7227
Q9BI19	7227
Q8IQB8	7227
Q9U1I2	7227
Q9U1I3	7227
C6TPA5	7227
Q8MRY3	7227
Q9VST9	7227
O45029	7227
Q960G6	7227
E1JI93	7227
Q9UPN9	9606
Q20735	6239
Q9U3D4	6239
Q965Q4	6239
Q9TYV2	6239
E1C9F6	9031
R4GJF3	9031
R4GME9	9031
F1NX22	9031
Q71UR1	9031
E1C4H5	9031
F1NL02	9031
E1BZ29	9031
F1NNK8	9031
F1NKZ3	9031
F1P563	9031
F6T4R2	9031
Q78AW4	9031
E1BU12	9031
Q90584	9031
P13731	9031
F1NAB9	9031
R4GM21	9031
F1NI79	9031
E1C7V3	9031
F1NKI1	9031
Q6JHU8	9031
F1NV93	9031
Q655T1	39947
Q65X66	39947
Q6H6C7	39947
Q925G2	10090
E1BI45	9913
E1BP61	9913
Q21774	6239
P50233	10116
F4JRI7	3702
Q9SV73	3702
Q9LMK1	3702
Q0V809	3702
Q8VY87	3702
Q9STZ9	3702
Q9SV79	3702
Q93VQ6	3702
Q9M017	3702
Q8VY56	3702
Q8LB16	3702
Q8L9R1	3702
Q9Y286	9606
Q96LC7	9606
Q9BZZ2	9606
O15389	9606
P20138	9606
Q9NYZ4	9606
Q9Y336	9606
Q96RL6	9606
Q96PQ1	9606
P20273	9606
O43699	9606
J9P103	9615
J9NS75	9615
F6V3G5	9615
F1SDZ2	9823
Q655N4	39947
Q5KQJ9	39947
Q9AQZ5	39947
P22768	559292
O42872	284812
P37202	284812
Q09704	284812
P40383	284812
Q9P805	284812
O13903	284812
Q10205	284812
O13828	284812
Q9P7R3	284812
O59821	284812
O74918	284812
O42894	284812
H0ZSB5	59729
H0Z3W9	59729
H0ZSB3	59729
Q9Y0A1	6239
Q9XZT6	7227
Q6P2V4	7955
F1QRA0	7955
H0YV73	59729
F1M1U5	10116
P32089	10116
D3ZWQ6	10116
Q5PQP4	10116
Q0VGK8	10116
F1Q3F6	9615
J9NRP3	9615
F1Q241	9615
J9NS17	9615
Q5F425	9031
E1BWL4	9031
F1NSL3	9031
E1C7H3	9031
O15528	9606
Q1PER9	3702
F4IUW3	3702
Q8S8P2	3702
Q9LFE3	3702
Q9SR29	3702
Q949Y8	3702
F4IZW8	3702
F4J1Q9	3702
F4KCA4	3702
Q8GYS4	3702
O80668	3702
Q9LZL4	3702
Q9LZL5	3702
Q9MBG9	3702
A0MEV0	3702
Q9LXF8	3702
F4JE35	3702
Q8H139	3702
F4K9Q4	3702
Q8LPF4	3702
O14281	284812
O96013	9606
Q9NQU5	9606
Q9P286	9606
G5EC63	6239
O44186	6239
Q6AZ83	10116
Q5BIB9	7227
Q95R84	7227
Q9VIF3	7227
E1JHN2	7227
F1R4S1	7955
E9QEL0	7955
F1QHC0	7955
Q29RD5	7955
E7EZK1	7955
Q08C13	7955
Q9TY07	6239
Q94216	6239
P34925	9606
F7DQI6	8364
F7BKR3	8364
F6VPX6	8364
H0Z4F6	59729
D3ZSX8	10116
P0C606	10116
Q5XI68	10116
F1LY08	10116
B5DF66	10116
D4A5H7	10116
Q5BJQ7	10116
D3ZLP9	10116
D3ZKZ8	10116
Q66HC7	10116
Q4G004	10116
D3ZTX7	10116
B2RZ10	10116
Q4V8F5	10116
D4ACX5	10116
D3ZWF5	10116
B5DFL8	10116
D3ZBV9	10116
B1H284	10116
F7F938	10116
D3ZIZ2	10116
M0R9X4	10116
F1LRS1	10116
D3ZC58	10116
Q14376	9606
Q9VZF6	7227
Q86PD3	7227
H0ZKZ9	59729
Q9WTP7	10090
P20967	559292
P19262	559292
G5ECP9	6239
G5EFK7	6239
G5EFM4	6239
Q965L0	6239
G5EEC4	6239
G5ECG8	6239
G5EDD3	6239
Q86NF9	6239
Q9N4M4	6239
G5ECG5	6239
Q86NF7	6239
G5EFW2	6239
Q86NF8	6239
G5EFD1	6239
B7EJ34	39947
A3BXU0	39947
I3LJY8	9823
I3LE12	9823
H0Z5V4	59729
H0ZRK3	59729
Q71VC9	44689
H0YWN9	59729
H0YZX4	59729
H0ZKI9	59729
H0Z3T6	59729
H0ZXQ4	59729
H0Z0R5	59729
H0ZDX5	59729
B5FYA6	59729
F1MZZ2	9913
Q4EW11	9913
Q6VY07	9606
P53780	3702
P70661	10090
R4GHG5	9031
F5CST1	9031
B7FBL3	9031
A4F5B6	9031
R4GFU8	9031
Q1XF76	9031
B2ZSY6	9031
R4GLN6	9031
B7FBZ0	9031
A5HUM1	9031
A5HUM0	9031
G8FVU4	9031
E2RBU9	9615
F1P910	9615
A7MBU6	7955
F1QQU0	7955
E9QER4	7955
G5ECB6	6239
Q19265	6239
J9P0T2	9615
J9P894	9615
O45145	6239
O43776	9606
Q9LNK7	3702
Q8GYS1	3702
Q8GWX2	3702
B3LFA3	3702
Q9LIR9	3702
F4JKQ7	3702
Q94AH3	3702
P20489	10090
F6W6U3	10090
P20490	10090
Q9BW19	9606
F1RRJ9	9823
F1S405	9823
Q0II71	9913
Q7XPP9	39947
Q0J9Y5	39947
Q8TDU6	9606
Q8WWQ2	9606
B2GUT2	8364
P16296	10116
H0ZJ40	59729
Q86DT7	7227
Q86DT8	7227
Q86DT5	7227
Q86DT6	7227
Q9XYW6	7227
P49189	9606
Q6LCG0	9031
F1P0H9	9031
F1P4K9	9031
H0YT24	59729
F1Q1E3	9615
H9L0J2	9031
E1BTI0	9031
I3LP66	9823
F1QZA0	7955
Q6P3M0	7955
P12620	9031
F1NUT9	9031
P02588	9031
Q9I828	9031
Q49MC1	9031
Q49MC0	9031
P68246	9031
F1NJ08	9031
F1NY71	9031
P02605	9031
P02604	9031
P68139	9031
E1C5Z5	9031
E1BZ05	9031
F1NYU0	9031
E1C670	9031
P09860	9031
P68034	9031
Q90WH5	9031
F1NJ37	9031
F1P1D5	9031
F6U7Z0	9031
Q6LDY6	9031
F1NC29	9031
F1P5V6	9031
J9NRQ1	9615
E2RH51	9615
G3V620	10116
G5E5R3	9913
P39447	10090
Q61337	10090
O74940	284812
H0YQ13	59729
Q6PHI6	7955
F1QPF7	7955
F1QYD2	
F1R5R0	7955
F6SHL8	8364
P53369	10116
Q90X46	7955
E7FAM4	7955
P29993	7227
F1NI94	9031
F1NLM8	9031
H0Z430	59729
P56404	10090
P21744	10116
Q9Z0Z7	10090
E1C0Q5	9031
F1MCM2	9913
Q6IN37	10116
Q3UN02	10090
Q8N474	9606
P97299	10090
P38767	559292
Q05497	559292
K7GMV3	9823
K7GMH4	9823
F1SJW8	9823
A0PA00	9823
Q9ES08	10116
O54912	10116
F7C0K4	8364
P15496	559292
F1RF13	9823
B5G0L9	59729
H0ZCB9	59729
B5G0M5	59729
Q9V3Z1	7227
Q5ZHN9	9031
E9QF44	7955
Q1LWT4	7955
Q7ZVD7	7955
E9QBQ7	7955
P29293	10116
O14595	9606
Q6P3E7	10090
O14862	9606
H0ZJS0	59729
O45182	6239
Q5W612	6239
Q965K0	6239
F2Y8J6	9913
E1BN60	9913
F7D3Q1	8364
B1H183	8364
E1BBU4	9913
F1NG47	9031
Q9Y6L6	9606
Q6Z7S1	39947
Q5ZBZ0	39947
Q0JIW3	39947
H0ZHZ4	59729
F1NJL2	9031
F1NIA6	9031
O35760	10116
F1M6M7	10116
M0RBU2	10116
D3ZVY0	10116
E7F9G8	7955
F1QPF0	7955
E7EYJ7	7955
E7F2J2	7955
F1QFY1	7955
F1Q821	7955
A8KC14	7955
F1REN0	7955
G5ECE8	6239
P14404	10090
A2A935	10090
F1P355	9031
R4GKW1	9031
R4GL94	9031
I3LFH1	9823
Q66HL0	10116
B9FBN4	39947
Q6AVS9	39947
H0ZSY4	59729
Q9DCP2	10090
E2RSZ2	9615
F1QE61	7955
E7F3Z8	7955
Q9VB75	7227
Q9Y1A7	7227
F1LM55	10116
B5DFM4	10116
Q9EPT5	10090
Q5TZ72	7955
F8W5B8	7955
E7F2Z5	7955
Q63ZW7	10090
Q9JLB2	10090
Q8QZT4	10090
P31696	9031
F1NWE3	9031
Q94C55	3702
Q9LVX5	3702
Q8LGH4	3702
P54687	9606
H0YPU6	59729
Q58A65	10090
Q6X936	10116
Q63258	10116
B2RQA5	10090
F1RDB3	
A5PMI2	7955
F1PS26	9615
J9P2E3	9615
E9PTJ2	10116
D3ZYB4	10116
Q9VKA3	7227
Q8IP48	7227
C8VV36	7227
Q4V569	7227
Q9V471	7227
Q4V528	7227
Q2R2X0	39947
B9GB46	39947
Q0IS87	39947
D3ZWN3	10116
G3V736	10116
Q76DY5	10116
G3V706	10116
F1NFV9	9031
I3LTV7	9823
F1S4H5	9823
I3LN26	9823
F1S4H7	9823
P91425	6239
A5HU98	6239
G3V6J3	10116
P16177	10116
H0YRQ9	59729
H0ZJ64	59729
F1Q3D6	9615
Q9LJI1	3702
Q94AB1	3702
F4IN30	3702
F4JL01	3702
F4JL00	3702
Q8W4L6	3702
Q67YX6	3702
F1MQM7	9913
I3LDA8	9823
F1SA75	9823
F1RMJ4	9823
P52946	10090
A3RK75	7955
E7FCL5	7955
E1BSK7	9031
F1M973	10116
O08629	10116
E2REC3	9615
J9NTQ1	9615
F1NFR0	9031
F1RNL6	9823
Q7K707	6239
Q9U1Q2	6239
F1PH82	9615
J9NUC1	9615
F1PBE5	9615
Q86SQ9	9606
P56966	9913
C0Z3A6	3702
Q8LFV7	3702
Q56ZW1	3702
P50318	3702
Q9SAJ4	3702
Q9LD57	3702
Q9UKG9	9606
H0YQQ4	59729
E2RAJ8	9615
J9NWW6	9615
F6UTK9	9615
F6UTM0	9615
H0ZPW1	59729
H0ZMS8	59729
E1BHC0	9913
Q8LG07	3702
Q9M2M5	3702
O22211	3702
H0ZBJ0	59729
Q5ZLF4	9031
Q8R3B7	10090
D3YY11	10090
E9PWT1	10090
Q8VEK6	10090
Q9DAT2	10090
Q9WTM5	10090
Q8C9X6	10090
E9PZA7	10090
Q9JI44	10090
Q8BW25	10090
Q62481	10090
P60122	10090
Q8CHK4	10090
P60762	10090
Q9CR11	10090
Q8CHI8	10090
Q2VPQ9	10090
E9QLK7	10090
Q9R0Q4	10090
F6TZZ1	8364
F1SE48	9823
Q9H5J4	9606
F1PG40	9615
Q6JDL9	9615
Q307K8	9615
Q6JDM0	9615
L7N070	9615
E2RIY4	9615
Q5U2M4	10116
Q6AXV0	10116
Q53FT3	9606
Q8C025	10090
Q9V3P0	7227
Q9VUM4	7227
U4PLQ0	6239
Q95QN9	6239
O45680	6239
Q95QH4	6239
Q9UAW2	6239
Q9XU55	6239
Q19062	6239
U4PB98	6239
Q7L3T8	9606
F1SSJ8	9823
E2RP71	9615
F1P666	9615
E2RHZ1	9615
B9FX68	39947
Q6EU09	39947
Q84R88	39947
Q2QWI0	39947
Q5QM91	39947
Q6Z5L9	39947
Q0DB47	39947
Q84NN3	39947
Q10MU3	39947
Q5QM90	39947
Q10MU2	39947
Q10JZ2	39947
Q10JZ3	39947
Q69XJ1	39947
Q7X881	39947
B9EYL3	39947
B9F1L5	39947
B7ZCQ4	7955
B7ZCQ5	7955
F1QLH1	7955
O01991	6239
H0Z6P7	59729
A0MF13	3702
Q1PEH3	3702
B5DE94	8364
F1P3N3	9031
F1NM84	9031
F1NZT1	9031
E1BZM8	9031
E2RSF6	9615
E2RTD3	9615
E2RDM2	9615
F1PPB7	9615
F1MYX2	9913
Q3ZBQ9	9913
C9QP52	7227
Q9VW48	7227
Q8IQV1	7227
Q7KUT8	7227
Q961A8	7227
F1P5J1	9031
F1NPV5	9031
Q61096	10090
Q8R2S8	10090
Q8CFJ5	10090
Q810N3	10090
P13234	10116
J9NRH1	9615
E2QXL2	9615
J9NZA2	9615
F1RLP7	9823
F1S296	9823
K7GNZ6	9823
F1RU11	9823
K7GKT5	9823
K7GQ92	9823
F1RW78	9823
K7GQX4	9823
I3LGD6	9823
I3LLF2	9823
K7GM72	9823
K7GRE2	9823
F1SPG2	9823
K7GK90	9823
P02767	10116
Q4QR83	10116
O43521	9606
M9NFZ0	7227
E3CTN8	7227
M9NEB2	7227
Q9VUX7	7227
Q9VUX6	7227
Q86R99	7227
M9NDS8	7227
Q8MV37	7227
Q8MT32	7227
P48462	7227
M9NFF6	7227
Q86RA0	7227
A8JNT4	7227
A8JNT5	7227
Q95SD5	7227
A8JNT6	7227
M9PCQ3	7227
M9NDA1	7227
Q8IQN4	7227
E9PSX8	10116
D3ZPI4	10116
F1LV89	10116
A6JUQ6	10116
F1LRF3	10116
Q9W3N1	7227
F6UBJ8	8364
F6XGY5	8364
B5DDY9	8364
A9UL74	8364
F7EJ16	8364
F6YI75	8364
E2RKC6	9615
E2QRR1	9615
F1PTN7	9615
Q9TSX2	9913
E1BAX1	9913
F1MN01	9913
H0ZXX3	59729
H0Z8E7	59729
D3ZGN6	10116
Q18968	6239
Q5FC80	6239
H0ZGB1	59729
M0RC66	10116
H0ZLT8	59729
H0ZVD8	59729
Q8C0T9	10090
Q8LBI9	3702
Q8GXK5	3702
Q7XA64	3702
Q3ECP7	3702
Q9LTP6	3702
O04036	3702
Q94KE0	3702
Q94AF9	3702
Q93YP9	3702
Q8VZT3	3702
Q93Z80	3702
Q4F7G0	3702
Q0WQ63	3702
Q94CI6	3702
Q9FRL3	3702
Q94CI7	3702
Q9SCW7	3702
P93051	3702
O60271	9606
Q12982	9606
F1PL21	9615
J9NRZ9	9615
Q9JLJ2	10090
Q6PDM1	10090
Q9WVG9	10090
G3X992	10090
Q9D1P2	10090
Q69ZF8	10090
I3L5M8	9823
I3L9A6	9823
F1SLT9	9823
F1S2V6	9823
F1RN43	9823
F1RUC1	9823
P13929	9606
P06733	9606
P09104	9606
H0ZG94	59729
F1N3L1	9913
G3X6Y0	9913
E1BC59	9913
G3MZX0	9913
F7A3I4	8364
Q80X41	10090
B1H370	8364
F7BCS1	8364
Q6YU51	39947
O22567	39947
Q5VSB9	39947
Q8CIB9	10090
Q69Z69	10090
Q96RS0	9606
Q14686	9606
Q3L8U1	9606
Q9BYK8	9606
Q15788	9606
Q27580	7227
F6S3Z5	8364
F1PDI6	9615
P20061	9606
Q9UPY5	9606
F6WYT6	8364
F6R2Q0	8364
A9JTS6	8364
F6RJU7	8364
F7CLC8	8364
F6QL87	8364
F6XS22	8364
F6URE8	8364
F6VXC4	8364
F6UML0	8364
F6VK79	8364
F7DQQ6	8364
A0JM16	8364
F7BWF4	8364
F6XRN6	8364
A8WGW1	8364
F6XIM6	8364
F6ZEX5	8364
F6WFP5	8364
F6SGA8	8364
Q6NY14	8364
A4IIP1	8364
F6X933	8364
F6V9G3	8364
F6W8H3	8364
H0ZKQ6	59729
H0ZJQ5	59729
H0Z7U8	59729
H0YTA2	59729
H0Z3R9	59729
Q05D44	10090
H0ZWV3	59729
H0ZQX7	59729
E1BQG1	9031
F1P3Z0	9031
F1NI60	9031
P47863	10116
O96689	7227
Q9VXE9	7227
Q9U6D9	7227
G7H826	7227
A1Z8S6	7227
H0RNH8	7227
Q8IR12	7227
Q9W517	7227
Q9VM62	7227
Q494K8	7227
Q9UB09	7227
A0A021WW32	7227
O18415	7227
Q24098	7227
Q95U25	7227
Q9VS50	7227
F1MEM5	9913
H0ZSL4	59729
H0ZWD1	59729
Q553K8	44689
Q8N9B8	9606
P98077	9606
Q92529	9606
Q9Y4G8	9606
F6SZ73	8364
F6WKZ2	8364
A9XCD6	8364
A9XCD8	8364
F6TQV9	8364
A9XCE0	8364
E1BIR1	9913
F7CW26	8364
F7CGA3	8364
Q20679	6239
P49716	9606
E2R9T1	9615
F1SHJ6	9823
F1NV37	9031
Q1RMX7	9913
H0ZTM6	59729
H0ZYF5	59729
H0ZFL9	59729
H0ZDS7	59729
H0Z5P0	59729
H0ZGL6	59729
H0YUK2	59729
H1A1V0	59729
H0ZQ21	59729
B2GV33	10116
G3V9Z3	10116
P38070	559292
Q61753	10090
F1NGX6	9031
Q9VKZ1	7227
Q9BXD5	9606
Q6QA32	7955
Q7T396	7955
P31641	9606
Q9JM15	10116
F7EPD5	8364
F6THH1	8364
F6QXQ0	8364
F6ZQM1	8364
Q640U6	8364
Q9NS00	9606
Q9Y6Q9	9606
H0YQ15	59729
H0YZR3	59729
E9QHB5	7955
F1Q8Y4	7955
Q8VEE0	10090
P24063	10090
E1BE60	9913
I3LFD4	9823
F1S5S4	9823
F1SMX9	9823
F1SP42	9823
K7GLK6	9823
F1RY44	9823
K7GSD1	9823
I3L766	9823
I3LHH9	9823
I3LRY2	9823
O18923	9823
F1SRL4	9823
F1S9C8	9823
A8D737	9823
F1RFU7	9823
F1SRL7	9823
F1SAH2	9823
Q922W5	10090
Q2KIQ5	9913
F6UH19	8364
Q640S6	8364
F6SZG1	8364
F6ZY61	8364
L7N399	8364
F7C2V7	8364
A4II34	8364
Q9CRC0	10090
D3YWB2	10090
Q9BY32	9606
Q60738	10090
Q4ADW2	9031
H0Z867	59729
H0ZEZ7	59729
H0Z871	59729
F4JCU3	3702
O23722	3702
Q8LB37	3702
Q8LAR8	3702
Q9M381	3702
O80840	3702
P62077	10090
P62075	10090
Q4FZG7	10090
Q9WVA2	10090
I3L7H3	9823
F1SC54	9823
I3LTX1	9823
F1SCL6	9823
I3LG18	9823
Q6DEH4	7955
Q503Z7	7955
Q9VSF4	7227
P62944	10116
Q9NTX7	9606
Q70CQ2	9606
F6VYZ3	8364
F6Q3J8	8364
F6UXC8	8364
Q68FB9	8364
F6TZT7	8364
B1WAQ8	8364
F6S084	8364
Q28BY9	8364
F1NEL5	9031
E2RSY3	9615
I3LVR2	9823
P46952	9606
F7EN59	8364
Q07G03	8364
Q6P8B8	8364
B0JZX7	8364
D4YWC2	6239
G3X9D2	10090
Q3UV61	10090
E9Q287	10090
Q8C9W3	10090
B2RXX5	10090
E9PX39	10090
H0YXX4	59729
H1A3L5	59729
G3MZ83	9913
A5PKG2	9913
A6QR51	9913
A4IFB6	9913
E1BE73	9913
E1BHL0	9913
F1MHU9	9913
E1BJH0	9913
E1BCS1	9913
F1MID5	9913
F1MWA7	9913
E1BP50	9913
A7MB47	9913
E1BCE7	9913
Q3ZC01	9913
H1A3Y5	59729
H0YZY3	59729
H0Z012	59729
E1C8W5	9031
F1RJF9	9823
F1S746	9823
K7GNX5	9823
Q94HV9	3702
Q5XEY4	3702
F4KEC6	3702
F4J114	3702
Q94LW7	3702
Q9LZ88	3702
Q8GW44	3702
Q8L7B8	3702
Q9S7P3	3702
F4K0J3	3702
F4J2K4	3702
Q8GX87	3702
Q8GS71	3702
Q9LQ62	3702
Q9FME7	3702
Q9LVU4	3702
Q8LEG9	3702
Q56Z62	3702
B3H7L9	3702
Q5E913	3702
Q6Q1Q8	9031
Q6Q1Q9	9031
Q98TA4	9031
F1SV65	9823
I3LDZ0	9823
I3LRJ1	9823
I3LD81	9823
F1STN5	9823
Q8CIG3	10090
Q64MA9	39947
Q8H051	39947
A3ADI5	39947
Q6ZBH5	39947
E2RFL0	9615
F1N381	9913
F1MZ40	9913
D3ZUM2	10116
F6T247	8364
F6ZTW0	8364
Q8CIW6	10090
Q9WVC8	10090
E7FDM3	7955
Q6TH18	7955
A5WUE8	7955
F7FL53	10116
Q9SAA9	3702
A0JME5	7955
E7EXU7	7955
F8W5J8	7955
F8W2A8	7955
E9QEW9	7955
F1Q6F0	7955
F1QE53	7955
E9QFV2	7955
F8W2U7	7955
O35310	10090
Q5XGG6	8364
F6VSU4	8364
F6PQ34	8364
L7N2I9	8364
Q91X83	10090
F1RSL5	9823
Q9LR75	3702
Q93Z96	3702
Q62904	10116
Q10T43	39947
Q9VWV5	7227
Q9VWV4	7227
Q7K571	7227
Q9VWV2	7227
Q7KUW2	7227
D0IQG9	7227
F1RF49	9823
F1N632	9913
A6QLZ0	9913
Q28034	9913
E2RRJ5	9615
R4GH11	9031
A7MBB8	9913
P29751	9986
Q9ZRI9	39947
Q10S82	39947
Q0E4K1	39947
Q0D9C4	39947
O95237	9606
H0ZPP5	59729
H0Z9R6	59729
F6Z9J0	8364
A9JTM5	8364
F6U498	8364
A5PJS7	9913
Q69UU3	39947
F1MTT3	9913
J9P5Y0	9615
Q9JJL3	10090
F6RW14	8364
F6TLH1	8364
O18971	9913
F6QMQ9	8364
F7A691	8364
Q86P76	7227
Q9VQC0	7227
H0ZEU3	59729
F1QNJ5	7955
F1MS06	9913
B5G1M5	59729
H0ZLM2	59729
H0ZHL1	59729
H0Z6Y6	59729
F8W2J7	7955
F1QQ24	7955
O14746	9606
F1PVD4	9615
E2RTC3	9615
F1PQZ8	9615
E2RQC9	9615
