pair_id_clean	ida_clean	idb_clean	pubid	taxon	OmniPath_interactions
Q9NYG5_Q9UKT4	Q9UKT4	Q9NYG5	16921029	9606	1
P22455_P22681	P22455	P22681	10829062	9606	1
P22455_P22681	P22455	P22681	10608804	9606	1
P22455_P22681	P22455	P22681	15922744	9606	1
P22455_P22681	P22455	P22681	12604776	9606	1
P22455_P22681	P22681	P22455		9606	1
P25098_P35372	P25098	P35372	11861651	9606	1
P25098_P35372	P25098	P35372	10488100	9606	1
P25098_P35372	P25098	P35372	21292762	9606	1
P25098_P35372	P25098	P35372	22375000	9606	1
P25098_Q16539	P25098	Q16539	17055984	9606	1
P08172_P25098	P25098	P08172	9162044	9606	1
P08172_P25098	P25098	P08172	8119296	9606	1
P25098_P62158	P25098	P62158		9606	1
P25098_P62158	P62158	P25098	11042191	9606	1
P25098_P35367	P25098	P35367	15107581	9606	1
P09497_P25098	P25098	P09497	22704991	9606	1
P09619_P25098	P25098	P09619	15271984	9606	1
P25098_Q8N122	P25098	Q8N122	19864431	9606	1
P25098_Q13509	P25098	Q13509	12631274	9606	1
P25098_Q13509	P25098	Q13509	8619990	9606	1
P25098_Q9Y281	P25098	Q9Y281	9677407	9606	1
P25098_Q01974	Q01974	P25098	18848778	9606	1
P30307_Q08050	Q08050	P30307	20351091	9606	1
P30307_Q08050	Q08050	P30307	16955137	9606	1
P30307_P62136	P62136	P30307	14592972	9606	1
P30307_P62136	P62136	P30307	16467385	9606	1
P30307_P36873	P36873	P30307	14592972	9606	1
P30307_P36873	P36873	P30307	16467385	9606	1
P30307_P68400	P68400	P30307	15064744	9606	1
P30307_P68400	P68400	P30307	12766774	9606	1
P30307_P45984	P45984	P30307	20220133	9606	1
P30307_P62140	P62140	P30307	14592972	9606	1
P30307_P62140	P62140	P30307	16467385	9606	1
O60729_P30307	O60729	P30307	21379580	9606	1
Q14155_Q9ULV8	Q14155	Q9ULV8	14505571	9606	1
O15357_Q9ULV8	O15357	Q9ULV8	15668240	9606	1
Q96JA1_Q9ULV8	Q96JA1	Q9ULV8	15282549	9606	1
Q96JA1_Q9ULV8	Q9ULV8	Q96JA1	15282549	9606	1
P08581_Q13191	Q13191	P08581	15123609	9606	1
P42336_Q13191	P42336	Q13191		9606	1
P42336_Q13191	Q13191	P42336	11087752	9606	1
O75581_Q8N752	Q8N752	O75581	21606194	9606	1
O75581_Q8N752	Q8N752	O75581	19293931	9606	1
P17612_Q8N752	P17612	Q8N752	16481469	9606	1
P10070_Q8N752	Q8N752	P10070	16481469	9606	1
P10070_Q8N752	Q8N752	P10070	18698484	9606	1
P42338_P60484	P60484	P42338	18794881	9606	1
P21802_P60484	P21802	P60484	22891331	9606	1
P21802_P60484	P60484	P21802	22891331	9606	1
P22607_P60484	P22607	P60484	22891331	9606	1
P22607_P60484	P22607	P60484	11948419	9606	1
P22607_P60484	P22607	P60484	19345329	9606	1
P22607_P60484	P60484	P22607	22891331	9606	1
P49841_P60484	P49841	P60484	16107342	9606	1
O15530_P60484	P60484	O15530	11943559	9606	1
P60484_P60953	P60953	P60484	16381926	9606	1
P60484_Q8NEB9	Q8NEB9	P60484	20212113	9606	1
P60484_Q96QZ7	P60484	Q96QZ7	15629897	9606	1
P60484_Q96QZ7	P60484	Q96QZ7	15951562	9606	1
O15530_Q14680	Q14680	O15530	22544756	9606	1
P19419_Q13523	Q13523	P19419	10799319	9606	1
P19419_Q13523	Q13523	P19419	23114923	9606	1
P19419_Q13523	Q13523	P19419	11145955	9606	1
O75582_P19419	O75582	P19419	11145955	9606	1
P19419_P48454	P48454	P19419	10329725	9606	1
P16298_P19419	P16298	P19419	10329725	9606	1
P19419_Q08209	Q08209	P19419	10329725	9606	1
P19419_P36402	P19419	P36402	1722028	9606	1
P11362_Q9Y2J4	P11362	Q9Y2J4	21937427	9606	1
P54274_P68400	P68400	P54274	18347021	9606	1
P54274_Q96MF7	Q96MF7	P54274	19308705	9606	1
P34998_Q96GD4	Q96GD4	P34998	14657255	9606	1
P17612_P34998	P17612	P34998	14657255	9606	1
P34998_Q96RP3	Q96RP3	P34998	15450949	9606	1
P17612_P24390	P17612	P24390	14517323	9606	1
P68400_Q12802	P68400	Q12802	15229649	9606	1
P68400_Q12802	P68400	Q12802	15383279	9606	1
P17612_Q12802	P17612	Q12802	15229649	9606	1
P17612_Q12802	P17612	Q12802	15383279	9606	1
P17612_Q12802	P17612	Q12802	15324660	9606	1
P11362_Q9P0J1	P11362	Q9P0J1	24486017	9606	1
P11362_Q9P0J1	P11362	Q9P0J1	24962578	9606	1
Q15797_Q9P0J1	Q9P0J1	Q15797	16510868	9606	1
P29803_Q9P0J1	Q9P0J1	P29803	16436377	9606	1
P15923_Q02779	Q02779	P15923	19801649	9606	1
O14733_Q02779	Q02779	O14733	9639556	9606	1
P05787_P67775	P67775	P05787	16554440	9606	1
P05787_P36507	P36507	P05787	11788583	9606	1
P05787_P36507	P36507	P05787	18617517	9606	1
P05787_P36507	P36507	P05787	20724476	9606	1
P05787_P36507	P36507	P05787	20663917	9606	1
P05787_P36507	P36507	P05787	17535969	9606	1
P05787_P36507	P36507	P05787	15763073	9606	1
P05787_P36507	P36507	P05787	19115206	9606	1
P05787_P36507	P36507	P05787	19796649	9606	1
P05787_P36507	P36507	P05787	10623656	9606	1
P05787_P36507	P36507	P05787	25963979	9606	1
P05787_P36507	P36507	P05787	19246484	9606	1
P05787_P36507	P36507	P05787	22114688	9606	1
P05787_P36507	P36507	P05787	23358244	9606	1
P05787_P36507	P36507	P05787	15972820	9606	1
P05787_P36507	P36507	P05787	16554440	9606	1
P05787_P36507	P36507	P05787	15368451	9606	1
P05787_P36507	P36507	P05787	11781324	9606	1
P05787_P36507	P36507	P05787	9211903	9606	1
P05787_P36507	P36507	P05787	15707998	9606	1
P05787_P36507	P36507	P05787	16343483	9606	1
O15264_P05787	O15264	P05787	11788583	9606	1
P05787_P53778	P53778	P05787	11788583	9606	1
P05787_Q05655	Q05655	P05787	15972820	9606	1
P05787_P06493	P06493	P05787	9524113	9606	1
P05787_P06493	P06493	P05787	9054461	9606	1
P05787_P62714	P62714	P05787	16554440	9606	1
O75365_P05787	O75365	P05787	19115206	9606	1
P06493_Q5FBB7	P06493	Q5FBB7	23242214	9606	1
Q00526_Q5TKA1	Q00526	Q5TKA1	24475316	9606	1
P23588_P31749	P31749	P23588	18836482	9606	1
P05771_P28799	P05771	P28799	26005049	9606	1
Q7Z3C6_Q9H3D4	Q9H3D4	Q7Z3C6	22356768	9606	1
P10644_Q5VU43	Q5VU43	P10644	21569246	9606	1
P31751_Q9H0H5	P31751	Q9H0H5	24019536	9606	1
P62714_Q9H0H5	P62714	Q9H0H5	18201571	9606	1
P17252_P30518	P17252	P30518	9482866	9606	1
P17612_P30518	P17612	P30518	18578504	9606	1
P68400_Q9UQC2	P68400	Q9UQC2	11334882	9606	1
P68400_Q9UQC2	P68400	Q9UQC2	15170389	9606	1
P42336_Q9UQC2	P42336	Q9UQC2		9606	1
P42336_Q9UQC2	Q9UQC2	P42336	24737791	9606	1
P36873_Q12879	P36873	Q12879	8183343	9606	1
P62158_Q12879	P62158	Q12879	9952395	9606	1
P62158_Q12879	P62158	Q12879	12379661	9606	1
P62158_Q12879	P62158	Q12879	9728925	9606	1
P62158_Q12879	P62158	Q12879	8625412	9606	1
P45984_Q12879	P45984	Q12879	11675505	9606	1
P17612_Q12879	P17612	Q12879	9115280	9606	1
Q12879_Q13362	Q13362	Q12879	8183343	9606	1
Q12879_Q71U36	Q12879	Q71U36	10037467	9606	1
P07384_Q12879	P07384	Q12879	10846184	9606	1
P07384_Q12879	P07384	Q12879	11553682	9606	1
P07384_Q12879	P07384	Q12879	11677266	9606	1
Q08043_Q12879	Q08043	Q12879	9952395	9606	1
Q08043_Q12879	Q08043	Q12879	11246149	9606	1
Q08043_Q12879	Q08043	Q12879	12379661	9606	1
Q08043_Q12879	Q08043	Q12879	9009191	9606	1
Q08043_Q12879	Q08043	Q12879	9728925	9606	1
Q08043_Q12879	Q12879	Q08043	9952395	9606	1
Q08043_Q12879	Q12879	Q08043	11246149	9606	1
Q08043_Q12879	Q12879	Q08043	12379661	9606	1
Q08043_Q12879	Q12879	Q08043	9009191	9606	1
Q08043_Q12879	Q12879	Q08043	9728925	9606	1
O15020_Q12879	Q12879	O15020	11677266	9606	1
O15020_Q12879	Q12879	O15020	9670010	9606	1
P67775_Q13976	P67775	Q13976	10322434	9606	1
P67775_P68431	P67775	P68431	15880462	9606	1
P56945_P67775	P67775	P56945	11593413	9606	1
P50552_P67775	P67775	P50552	7656973	9606	1
P67775_Q13188	P67775	Q13188	23431053	9606	1
P67775_Q13188	P67775	Q13188	21199877	9606	1
P19429_P67775	P67775	P19429	15769444	9606	1
P16220_P67775	P67775	P16220	8386317	9606	1
P16220_P67775	P67775	P16220	8065321	9606	1
P04792_P67775	P67775	P04792	7510704	9606	1
P67775_Q13554	P67775	Q13554	7798931	9606	1
P67775_Q6P2M8	P67775	Q6P2M8	1320022	9606	1
P67775_Q12800	P67775	Q12800	20682773	9606	1
P67775_Q13153	P67775	Q13153	10322434	9606	1
P67775_Q13153	P67775	Q13153	18586681	9606	1
P08670_P67775	P67775	P08670	10359611	9606	1
P67775_Q15078	P67775	Q15078	21482799	9606	1
P67775_Q9BXL7	P67775	Q9BXL7	21157432	9606	1
P06493_P67775	P67775	P06493	1846321	9606	1
P45985_P67775	P67775	P45985	10322434	9606	1
P67775_Q9NYA1	P67775	Q9NYA1	18852266	9606	1
P67775_Q13555	P67775	Q13555	18338982	9606	1
P02686_P67775	P67775	P02686	16895907	9606	1
P02686_P67775	P67775	P02686	9644267	9606	1
P02686_P67775	P67775	P02686	10866685	9606	1
P17612_P67775	P67775	P17612	8550570	9606	1
P67775_Q15797	P67775	Q15797	19339557	9606	1
P67775_Q9UPZ9	P67775	Q9UPZ9	15988018	9606	1
P67775_Q14012	P67775	Q14012	1320022	9606	1
P67775_Q05329	P67775	Q05329	15147202	9606	1
P32519_P67775	P67775	P32519	18714041	9606	1
P02489_P67775	P67775	P02489	11295434	9606	1
P67775_Q99835	P67775	Q99835	21730325	9606	1
P12036_P67775	P67775	P12036	20031277	9606	1
P67775_Q16549	Q16549	P67775	11259586	9606	1
O75475_P30041	O75475	P30041	11677226	9606	1
P06241_Q8TDQ1	P06241	Q8TDQ1	17202342	9606	1
O96013_P62826	O96013	P62826	20805321	9606	1
P48736_Q16236	P48736	Q16236	19272177	9606	1
P16144_P48736	P16144	P48736	9428518	9606	1
P16144_P48736	P16144	P48736	12867433	9606	1
P16144_P48736	P16144	P48736	11733063	9606	1
P16144_P48736	P16144	P48736	8143784	9606	1
P16144_P48736	P16144	P48736	7721947	9606	1
O15530_P48736	O15530	P48736		9606	1
O15530_P48736	P48736	O15530	9768361	9606	1
P01375_P48736	P01375	P48736	10485710	9606	1
P21860_P48736	P21860	P48736	16729043	9606	1
P48736_P63211	P63211	P48736	12507995	9606	1
P29376_P48736	P29376	P48736	9223670	9606	1
P48736_Q13588	Q13588	P48736	7608146	9606	1
P68400_Q9UHH9	P68400	Q9UHH9	21262846	9606	1
P10144_Q9UHH9	P10144	Q9UHH9	11516400	9606	1
P10144_Q9UHH9	Q9UHH9	P10144	11516400	9606	1
P52948_Q9HC98	Q9HC98	P52948	21335236	9606	1
P51398_Q05655	Q05655	P51398	18227431	9606	1
O15259_P68400	P68400	O15259	16308564	9606	1
Q05209_Q14161	Q05209	Q14161	16317044	9606	1
P08588_P17612	P17612	P08588	17170109	9606	1
P08588_P17612	P17612	P08588	16940053	9606	1
P08588_P17612	P17612	P08588	14990580	9606	1
P08588_P17612	P17612	P08588	24324269	9606	1
P08588_P17612	P17612	P08588	24121510	9606	1
O00255_O14746	O00255	O14746	12837246	9606	1
O00255_P09630	O00255	P09630	14992727	9606	1
O00255_P31273	O00255	P31273	14992727	9606	1
O00255_P31274	O00255	P31274	14992727	9606	1
P49959_P68400	P68400	P49959	15845385	9606	1
P09874_P49959	P09874	P49959	18025084	9606	1
P35520_Q13976	Q13976	P35520	26368121	9606	1
P11309_Q9BZS1	P11309	Q9BZS1	25096571	9606	1
P19447_P68400	P68400	P19447	15549133	9606	1
O75496_P68400	P68400	O75496	22615398	9606	1
P17252_Q03721	P17252	Q03721	9649584	9606	1
P05771_Q03721	P05771	Q03721	9649584	9606	1
P05771_Q03721	P05771	Q03721	7993631	9606	1
O00168_P06493	P06493	O00168	15621037	9606	1
O00168_P06493	P06493	O00168	10556585	9606	1
O00168_P06493	P06493	O00168	16155364	9606	1
O75581_Q9HCP0	O75581	Q9HCP0		9606	1
O75581_P48730	O75581	P48730		9606	1
O75581_P48730	P48730	O75581	20229235	9606	1
O75581_P48729	O75581	P48729		9606	1
O75581_P48729	P48729	O75581	16341017	9606	1
O75581_P48729	P48729	O75581	20229235	9606	1
O75581_O94921	O94921	O75581	20059949	9606	1
O75581_O94921	O94921	O75581	19801552	9606	1
O75581_O94921	O94921	O75581	17698587	9606	1
O75581_O94921	O94921	O75581	16341017	9606	1
O75581_P17612	P17612	O75581	18981475	9606	1
O75581_Q03431	Q03431	O75581	23151663	9606	1
O75581_O96014	O96014	O75581	15578921	9606	1
O00744_O75581	O00744	O75581	15578921	9606	1
O75581_Q8NCW0	O75581	Q8NCW0		9606	1
O75581_Q8NCW0	Q8NCW0	O75581	12050670	9606	1
O75581_P29279	O75581	P29279		9606	1
O75581_P29279	P29279	O75581	18528331	9606	1
O75581_Q6X4U4	O75581	Q6X4U4	21944579	9606	1
O75581_Q6X4U4	O75581	Q6X4U4	12900447	9606	1
O14904_O75581	O14904	O75581	15578921	9606	1
O75581_Q9GZT5	Q9GZT5	O75581	15578921	9606	1
O75581_Q5JTC6	Q5JTC6	O75581	21304492	9606	1
O14905_O75581	O14905	O75581	20093360	9606	1
O14905_O75581	O14905	O75581	15578921	9606	1
O43521_Q96QB1	Q96QB1	O43521	11483992	9606	1
O43521_Q96QB1	Q96QB1	O43521	12209154	9606	1
O43521_Q96QB1	Q96QB1	O43521	11546872	9606	1
P09601_P25713	P25713	P09601	18554677	9606	1
P01375_P09601	P01375	P09601	18202225	9606	1
P01375_P09601	P09601	P01375		9606	1
P35612_Q13464	Q13464	P35612	16116087	9606	1
P35612_Q13464	Q13464	P35612	8810272	9606	1
P35612_Q13464	Q13464	P35612	9679146	9606	1
P17252_P35612	P17252	P35612	16116087	9606	1
P17252_P35612	P17252	P35612	9679146	9606	1
P17252_P35612	P17252	P35612	8810272	9606	1
P17612_Q9NPC2	P17612	Q9NPC2	21357689	9606	1
P17252_Q01954	P17252	Q01954	9223293	9606	1
P48454_P50570	P48454	P50570	20496096	9606	1
P16298_P50570	P16298	P50570	20496096	9606	1
P50570_Q08209	Q08209	P50570	20496096	9606	1
P29033_P50570	P50570	P29033	25263585	9606	1
O00159_P50570	P50570	O00159	17257598	9606	1
P06241_Q99952	P06241	Q99952		9606	1
P06241_Q99952	Q99952	P06241	11158295	9606	1
P17252_Q99952	P17252	Q99952	16094384	9606	1
P17612_P54829	P17612	P54829	10908600	9606	1
P05412_P49840	P49840	P05412	1846781	9606	1
P05412_P49840	P49840	P05412	16023596	9606	1
P05412_P49840	P49840	P05412	1516134	9606	1
P05412_P49840	P49840	P05412	11075956	9606	1
P05412_P49840	P49840	P05412	1956339	9606	1
P49840_Q8NHW3	P49840	Q8NHW3	18042454	9606	1
P49840_Q16555	P49840	Q16555	10757975	9606	1
P49840_Q16555	P49840	Q16555	17683481	9606	1
P49840_Q16555	P49840	Q16555	15466863	9606	1
P49840_Q16555	P49840	Q16555	17902168	9606	1
P49840_Q16555	P49840	Q16555	15652488	9606	1
P49840_Q96RR4	P49840	Q96RR4	22778263	9606	1
P49840_P68400	P49840	P68400		9606	1
P49840_P68400	P68400	P49840	11563975	9606	1
P49840_P68400	P68400	P49840	11340086	9606	1
P49840_P68400	P68400	P49840	11577096	9606	1
P49840_P68400	P68400	P49840	11749387	9606	1
P49840_P68400	P68400	P49840	11884598	9606	1
P49840_P68400	P68400	P49840	11035810	9606	1
P22415_P49840	P49840	P22415	11532965	9606	1
P22415_P49840	P49840	P22415	16622840	9606	1
P22415_P49840	P49840	P22415	19389701	9606	1
P22415_P49840	P49840	P22415	21873430	9606	1
P49840_Q13418	Q13418	P49840	9736715	9606	1
P49840_Q9H1A4	P49840	Q9H1A4	8638126	9606	1
P49840_Q9H1A4	P49840	Q9H1A4	9601641	9606	1
P16220_P49840	P49840	P16220	7798217	9606	1
P49840_Q9BYG3	P49840	Q9BYG3	16244663	9606	1
P49840_Q9BYG3	P49840	Q9BYG3	11342549	9606	1
P49840_Q13554	Q13554	P49840	20841359	9606	1
P24723_P49840	P24723	P49840	11884598	9606	1
P17812_P49840	P49840	P17812	17681942	9606	1
O95644_P49840	P49840	O95644	11063740	9606	1
P49840_Q13362	Q13362	P49840	11897496	9606	1
P49840_Q13362	Q13362	P49840	8524413	9606	1
P49840_Q9Y5Q3	P49840	Q9Y5Q3	18042454	9606	1
O75474_P49840	O75474	P49840	11707456	9606	1
O75474_P49840	O75474	P49840	15073180	9606	1
O75474_P49840	P49840	O75474	11707456	9606	1
O75474_P49840	P49840	O75474	15073180	9606	1
O75444_P49840	P49840	O75444	18042454	9606	1
P05120_P49840	P49840	P05120	6090457	9606	1
P05120_P49840	P49840	P05120	6091765	9606	1
O00311_O14757	O14757	O00311	20068082	9606	1
O00311_O75475	O00311	O75475	7231784	9606	1
O00311_Q5FWF5	O00311	Q5FWF5	23314252	9606	1
O15269_P00519	P00519	O15269	23629659	9606	1
P17252_P46940	P17252	P46940	15355962	9606	1
P17252_P46940	P17252	P46940	15695813	9606	1
P17252_P46940	P17252	P46940	21349850	9606	1
P46940_Q02156	Q02156	P46940	15355962	9606	1
P46940_Q02156	Q02156	P46940	15695813	9606	1
P46940_Q02156	Q02156	P46940	21349850	9606	1
O43164_P17612	P17612	O43164	21423175	9606	1
P14672_P49841	P49841	P14672	17382906	9606	1
O00141_P14672	O00141	P14672	17382906	9606	1
O60260_P05412	O60260	P05412	20418918	9606	1
O60260_P48729	P48729	O60260	15557340	9606	1
O60260_P48729	P48729	O60260	19050041	9606	1
O60260_Q9UHX1	O60260	Q9UHX1	20418918	9606	1
O60260_Q99700	O60260	Q99700	20418918	9606	1
O60260_Q99700	Q99700	O60260		9606	1
O43609_Q07889	O43609	Q07889	11585837	9606	1
P33981_Q96E14	P33981	Q96E14	24108125	9606	1
P78368_Q14457	P78368	Q14457	26008601	9606	1
P39687_P68400	P68400	P39687	15287743	9606	1
P11362_P39687	P11362	P39687	15287743	9606	1
O14727_P39687	P39687	O14727	12522243	9606	1
P68400_P83916	P68400	P83916	19657222	9606	1
O60879_Q96GD4	Q96GD4	O60879	21397845	9606	1
O94759_P62158	P62158	O94759	16461353	9606	1
O94759_P17252	P17252	O94759	24337049	9606	1
O94759_Q5JVL4	Q5JVL4	O94759	22226147	9606	1
P06493_P49450	P06493	P49450	25556658	9606	1
P49450_Q02156	Q02156	P49450	15108802	9606	1
P49450_Q9NSV4	Q9NSV4	P49450	15190208	9606	1
P17252_Q13017	P17252	Q13017	12705864	9606	1
P29966_P48995	P29966	P48995	24022404	9606	1
P42338_Q13480	P42338	Q13480	8596638	9606	1
P42338_Q13480	Q13480	P42338	8596638	9606	1
P16144_P42338	P16144	P42338	9428518	9606	1
P16144_P42338	P16144	P42338	12867433	9606	1
P16144_P42338	P16144	P42338	11733063	9606	1
P16144_P42338	P16144	P42338	8143784	9606	1
P16144_P42338	P16144	P42338	7721947	9606	1
P16144_P42338	P42338	P16144	12867433	9606	1
P16144_P42338	P42338	P16144	11733063	9606	1
P16144_P42338	P42338	P16144	8143784	9606	1
P16144_P42338	P42338	P16144	7721947	9606	1
P01375_P42338	P01375	P42338	10485710	9606	1
P21860_P42338	P21860	P42338	16729043	9606	1
P17252_Q8N0W4	P17252	Q8N0W4	25675530	9606	1
P05412_Q92630	Q92630	P05412	22307329	9606	1
P05412_Q13177	Q13177	P05412	21177766	9606	1
P01112_P05412	P05412	P01112		9606	1
P05412_Q9UBS0	Q9UBS0	P05412	1516134	9606	1
P05412_Q9UBS0	Q9UBS0	P05412	1651323	9606	1
P05412_Q00526	Q00526	P05412	19118012	9606	1
O15525_P05412	O15525	P05412	12490281	9606	1
P05412_Q13724	P05412	Q13724	12490281	9606	1
P05412_Q16656	P05412	Q16656	9872330	9606	1
P05412_Q9ULX9	Q9ULX9	P05412	12490281	9606	1
P05412_P48454	P48454	P05412	17215518	9606	1
P05412_P27635	P27635	P05412	12138090	9606	1
P01215_P05412	P05412	P01215	15961508	9606	1
P42681_P42702	P42681	P42702	7777512	9606	1
P42681_Q02763	P42681	Q02763	11080633	9606	1
P17252_P30411	P17252	P30411	11517230	9606	1
P01042_P30411	P01042	P30411	8302267	9606	1
P00519_Q9H7P9	P00519	Q9H7P9	24378532	9606	1
Q3KR16_Q96GD4	Q96GD4	Q3KR16	24482237	9606	1
O00763_P68400	P68400	O00763	12488245	9606	1
P17252_Q96PH1	P17252	Q96PH1	24505490	9606	1
P17252_Q96PH1	P17252	Q96PH1	21642394	9606	1
P17252_Q96PH1	P17252	Q96PH1	17164239	9606	1
P17252_Q96PH1	P17252	Q96PH1	24992705	9606	1
P17252_Q96PH1	P17252	Q96PH1	21297032	9606	1
Q96KQ7_Q9UKV3	Q96KQ7	Q9UKV3	18438403	9606	1
P49841_Q16658	P49841	Q16658	8647875	9606	1
P49841_Q16658	P49841	Q16658	8999969	9606	1
P18146_Q02535	P18146	Q02535	12165491	9606	1
Q02535_Q92858	Q02535	Q92858	16407553	9606	1
P05771_Q01844	P05771	Q01844	19076070	9606	1
P05771_Q01844	P05771	Q01844	9341188	9606	1
Q01844_Q9NR22	Q9NR22	Q01844	18320585	9606	1
Q01844_Q9NR22	Q9NR22	Q01844	11278906	9606	1
P14618_Q9P1W9	Q9P1W9	P14618	24142698	9606	1
Q8WWK9_Q96GD4	Q96GD4	Q8WWK9	20458174	9606	1
P06493_Q8WWK9	P06493	Q8WWK9	19369249	9606	1
P06493_Q8WWK9	P06493	Q8WWK9	19641375	9606	1
Q99623_Q9BX84	Q99623	Q9BX84	19329436	9606	1
O75582_Q96T58	O75582	Q96T58	15824732	9606	1
O95180_P17612	P17612	O95180	19131331	9606	1
P12524_P49841	P49841	P12524	1312697	9606	1
O60343_O75582	O75582	O60343	12637568	9606	1
O60343_O75582	O75582	O60343	17617058	9606	1
O60343_O75582	O75582	O60343	11994271	9606	1
P00367_Q9Y572	Q9Y572	P00367	19632174	9606	1
O00555_Q9H3Z4	O00555	Q9H3Z4	9593683	9606	1
O00555_Q9H3Z4	Q9H3Z4	O00555	9593683	9606	1
Q00975_Q9H3Z4	Q9H3Z4	Q00975	11086994	9606	1
P15923_Q9P286	Q9P286	P15923	26212009	9606	1
O60716_Q9P286	Q9P286	O60716	20564219	9606	1
O60716_Q9P286	Q9P286	O60716	18220336	9606	1
O60716_Q9P286	Q9P286	O60716	18669648	9606	1
P15976_Q9P286	Q9P286	P15976	25726523	9606	1
Q9BYX4_Q9UHD2	Q9BYX4	Q9UHD2	16177806	9606	1
Q9BYX4_Q9UHD2	Q9BYX4	Q9UHD2	16306936	9606	1
Q9BYX4_Q9UHD2	Q9BYX4	Q9UHD2	15210742	9606	1
Q9BYX4_Q9UHD2	Q9BYX4	Q9UHD2	17020950	9606	1
Q9BYX4_Q9UHD2	Q9BYX4	Q9UHD2	16858409	9606	1
Q9BYX4_Q9UHD2	Q9BYX4	Q9UHD2	12702806	9606	1
Q9BYX4_Q9UHD2	Q9BYX4	Q9UHD2	15210743	9606	1
Q9BYX4_Q9UHD2	Q9BYX4	Q9UHD2	16127453	9606	1
Q92630_Q9UHD2	Q92630	Q9UHD2	26407194	9606	1
Q14807_Q9UHD2	Q9UHD2	Q14807	12727876	9606	1
P17252_Q9UHD2	P17252	Q9UHD2	11839743	9606	1
Q96C10_Q9UHD2	Q96C10	Q9UHD2	17020950	9606	1
P49841_Q8NHW3	P49841	Q8NHW3	18042454	9606	1
P01375_Q92945	Q92945	P01375	15175153	9606	1
Q16549_Q92945	Q16549	Q92945	16364914	9606	1
P06493_Q8TF76	P06493	Q8TF76	24413556	9606	1
P33991_Q9BVW5	Q9BVW5	P33991	17644383	9606	1
P04626_Q02297	P04626	Q02297		9606	1
P04626_Q02297	Q02297	P04626	7514177	9606	1
P04626_Q02297	Q02297	P04626	14737100	9606	1
Q02297_Q05655	Q05655	Q02297	23720309	9606	1
P13612_P51451	P51451	P13612	11533025	9606	1
P10636_Q9HCP0	Q9HCP0	P10636	6412713	9606	1
O95644_Q9HCP0	Q9HCP0	O95644	15121840	9606	1
Q8WXD9_Q9HCP0	Q8WXD9	Q9HCP0	12040031	9606	1
Q8WXD9_Q9HCP0	Q9HCP0	Q8WXD9	12040031	9606	1
P20020_Q9HCP0	Q9HCP0	P20020	12511555	9606	1
P05120_Q9HCP0	Q9HCP0	P05120	6090457	9606	1
Q13277_Q9HCP0	Q9HCP0	Q13277	11846792	9606	1
Q16650_Q9HCP0	Q9HCP0	Q16650	10749215	9606	1
P16157_Q9HCP0	Q9HCP0	P16157	2933395	9606	1
Q02410_Q9HCP0	Q02410	Q9HCP0	12040031	9606	1
Q02410_Q9HCP0	Q9HCP0	Q02410	12040031	9606	1
Q5JTC6_Q9HCP0	Q5JTC6	Q9HCP0	21304492	9606	1
P17252_P35579	P17252	P35579	9545325	9606	1
P17252_P35579	P17252	P35579	1899200	9606	1
P17252_P35579	P17252	P35579	21316371	9606	1
P08172_P41220	P08172	P41220	9736641	9606	1
P41220_Q9H1D0	P41220	Q9H1D0	16895908	9606	1
P11229_P41220	P11229	P41220	14976183	9606	1
O95297_Q13976	Q13976	O95297	10681522	9606	1
P55212_Q9H2X6	P55212	Q9H2X6	16601678	9606	1
P55212_Q9H2X6	P55212	Q9H2X6	19788416	9606	1
P53355_P55212	P53355	P55212	15273717	9606	1
P78536_Q16539	Q16539	P78536	20188673	9606	1
P78536_Q16539	Q16539	P78536	12058067	9606	1
P78536_Q16539	Q16539	P78536	23955714	9606	1
P78536_Q16539	Q16539	P78536	18187448	9606	1
P78536_Q16539	Q16539	P78536	21586567	9606	1
P78536_Q16539	Q16539	P78536	18722532	9606	1
P78536_Q16539	Q16539	P78536	21570469	9606	1
P15941_P78536	P78536	P15941	12441351	9606	1
P78536_Q13153	Q13153	P78536	12621058	9606	1
P09874_Q02539	P09874	Q02539	18927583	9606	1
P09874_Q02539	P09874	Q02539	18250087	9606	1
P09874_Q02539	P09874	Q02539	18851700	9606	1
P78527_Q02539	P78527	Q02539	18250087	9606	1
P49841_Q9H0Z9	P49841	Q9H0Z9	24142875	9606	1
P49841_Q9H0Z9	P49841	Q9H0Z9	25622105	9606	1
P49841_Q9H0Z9	P49841	Q9H0Z9	25823026	9606	1
P23443_Q01959	P23443	Q01959	15024426	9606	1
P00519_Q13426	P00519	Q13426	14599745	9606	1
P06401_Q12778	P06401	Q12778	18391971	9606	1
O75469_Q12778	O75469	Q12778	17684529	9606	1
O75469_Q12778	Q12778	O75469	17684529	9606	1
Q12778_Q14994	Q14994	Q12778	18391971	9606	1
P22607_Q12778	P22607	Q12778	10358014	9606	1
P22607_Q12778	P22607	Q12778	11410590	9606	1
P22607_Q12778	P22607	Q12778	11311120	9606	1
Q12778_Q93009	Q93009	Q12778	17522590	9606	1
O43474_Q12778	Q12778	O43474	18375530	9606	1
Q12778_Q6ZNE5	Q12778	Q6ZNE5	22992773	9606	1
Q12778_Q969Q1	Q12778	Q969Q1	18612045	9606	1
Q12778_Q92585	Q12778	Q92585	18391971	9606	1
O00429_Q05655	Q05655	O00429	17301055	9606	1
O00429_Q05655	Q05655	O00429	25658204	9606	1
