pair_id_clean	ida_clean	idb_clean	pubid	sources	is_directed	is_stimulation	is_inhibition	taxon	OmniPath_interactions
P02810_Q12851	Q12851	P02810	10684652	MIMP;PhosphoSite;phosphoELM	1	0	0	9606	1
P11233_P62714	P62714	P11233	17540176	Signor	1	0	1	9606	1
O14920_Q9BXH1	O14920	Q9BXH1	21364664	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
O14920_Q9BXH1	O14920	Q9BXH1	21997190	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
O14994_P06493	P06493	O14994	14732590	Signor;MIMP;phosphoELM	1	1	0	9606	1
P17252_Q96PY5	P17252	Q96PY5	26256210	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
P06493_Q15172	P06493	Q15172	10866685	phosphoELM	1	0	0	9606	1
P17252_Q15172	P17252	Q15172	24225947	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P62714_Q15172	P62714	Q15172	10866685	Laudanna_effects;DEPOD;Laudanna_sigflow;ACSN;Wang	1	0	0	9606	1
P62714_Q15172	Q15172	P62714		ACSN	1	0	0	9606	1
Q16254_Q9H211	Q16254	Q9H211	14990995	SPIKE;ACSN	1	1	1	9606	1
Q16254_Q9H211	Q16254	Q9H211	18319725	SPIKE;ACSN	1	1	1	9606	1
Q08945_Q86Y13	Q86Y13	Q08945	18206970	SPIKE	1	0	1	9606	1
P13349_P51451	P51451	P13349	9461343	phosphoELM	1	0	0	9606	1
O60829_Q86Z02	Q86Z02	O60829	26242913	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
O60829_Q86Z02	Q86Z02	O60829	24559171	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
O75122_P06493	P06493	O75122	22467876	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
O75122_P49841	P49841	O75122	19638411	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
O14920_Q01201	O14920	Q01201	25267645	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
Q01201_Q9UMN6	Q9UMN6	Q01201	19219072	SPIKE	1	1	0	9606	1
P27695_Q01201	P27695	Q01201	19180539	SPIKE	1	1	0	9606	1
P27695_Q01201	P27695	Q01201	19737086	SPIKE	1	1	0	9606	1
Q01201_Q86X55	Q86X55	Q01201	15616592	SPIKE	1	1	0	9606	1
P05198_Q16656	Q16656	P05198	16230352	SPIKE	1	1	0	9606	1
P05198_P62140	P62140	P05198	21622569	DEPOD	1	0	0	9606	1
P05198_P62140	P62140	P05198	9694816	DEPOD	1	0	0	9606	1
P05198_P62140	P62140	P05198	12941928	DEPOD	1	0	0	9606	1
P05198_P62140	P62140	P05198	9023344	DEPOD	1	0	0	9606	1
P05198_Q8TCW9	Q8TCW9	P05198	11555640	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	0	1	9606	1
P05198_Q8TCW9	Q8TCW9	P05198	7890757	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	0	1	9606	1
P05198_Q8TCW9	Q8TCW9	P05198	10866685	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	0	1	9606	1
P05198_Q8TCW9	Q8TCW9	P05198	3479429	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	0	1	9606	1
P49427_Q86WV6	Q86WV6	P49427	21903422	SignaLink3	1	0	0	9606	1
P49427_Q92985	Q92985	P49427	21903422	SignaLink3	1	0	0	9606	1
P52564_Q9NQU5	P52564	Q9NQU5	15550393	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;MIMP	1	1	0	9606	1
Q9BY11_Q9NQU5	Q9NQU5	Q9BY11	24204982	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
Q16143_Q9NYY3	Q9NYY3	Q16143	21849493	Signor;PhosphoSite;MIMP	1	1	0	9606	1
Q16143_Q9NYY3	Q9NYY3	Q16143	19889641	Signor;PhosphoSite;MIMP	1	1	0	9606	1
P31749_Q8WX93	P31749	Q8WX93	20471940	Signor;PhosphoSite_dir;PhosphoSite;dbPTM;MIMP	1	0	0	9606	1
P31749_Q8WX93	P31749	Q8WX93	17081983	Signor;PhosphoSite_dir;PhosphoSite;dbPTM;MIMP	1	0	0	9606	1
P31749_Q8WX93	P31749	Q8WX93	18669648	Signor;PhosphoSite_dir;PhosphoSite;dbPTM;MIMP	1	0	0	9606	1
P53671_P60981	P53671	P60981	7615564	PhosphoSite_dir;MIMP;PhosphoSite;ACSN	1	0	0	9606	1
P53671_Q05655	P53671	Q05655		Laudanna_effects;Laudanna_sigflow;PhosphoNetworks;Wang	1	1	0	9606	1
P53671_Q05655	Q05655	P53671	15923181	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;MIMP	1	0	1	9606	1
P53671_Q05655	Q05655	P53671	16820362	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;MIMP	1	0	1	9606	1
Q13153_Q92918	Q92918	Q13153	11134074	phosphoELM	1	0	0	9606	1
P08581_Q92918	P08581	Q92918	15743830	phosphoELM	1	0	0	9606	1
P08581_Q92918	P08581	Q92918	11487585	phosphoELM	1	0	0	9606	1
Q92918_Q9BXL7	Q92918	Q9BXL7	19706536	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P84243_Q92918	Q92918	P84243	10464286	phosphoELM	1	0	0	9606	1
P04049_Q92918	P04049	Q92918	7624324	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	1	0	9606	1
Q92918_Q9UHA4	Q9UHA4	Q92918	9733512	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	1	0	9606	1
Q9BZL6_Q9UBF8	Q9BZL6	Q9UBF8	16912074	Signor;PhosphoSite;MIMP	1	1	0	9606	1
P43403_Q9Y237	P43403	Q9Y237	12860119	phosphoELM	1	0	0	9606	1
P22670_P49841	P49841	P22670	26041775	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
O95278_P54646	P54646	O95278	21728993	dbPTM	1	0	0	9606	1
O95278_P49841	O95278	P49841	16959610	DEPOD	1	0	0	9606	1
P11413_Q05655	Q05655	P11413	20649491	Signor;PhosphoSite_dir;PhosphoSite;MIMP	1	1	0	9606	1
Q07960_Q92888	Q92888	Q07960	8810315	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	1	0	9606	1
P06493_P08172	P06493	P08172	8132675	phosphoELM	1	0	0	9606	1
P08172_P09471	P08172	P09471	2823384	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	1	0	9606	1
P08172_P09471	P08172	P09471	2850835	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	1	0	9606	1
O94806_P17252	P17252	O94806	16198087	KEGG;PhosphoSite_dir;PhosphoSite;MIMP	1	1	0	9606	1
P30281_Q15759	Q15759	P30281	15326477	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P30281_Q15759	Q15759	P30281	16331257	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P30281_Q15759	Q15759	P30281	15252116	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P30281_Q15759	Q15759	P30281	22885699	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
O15524_P51617	O15524	P51617	12433373	Signor	1	0	1	9606	1
P06493_Q14CS0	P06493	Q14CS0	20875789	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P08670_Q13153	Q13153	P08670	15766329	Laudanna_effects;PhosphoSite;Laudanna_sigflow;MIMP;Signor;PhosphoSite_dir;PhosphoNetworks;Wang	1	1	0	9606	1
P08670_Q13153	Q13153	P08670	26369929	Laudanna_effects;PhosphoSite;Laudanna_sigflow;MIMP;Signor;PhosphoSite_dir;PhosphoNetworks;Wang	1	1	0	9606	1
P08670_Q13153	Q13153	P08670	21465480	Laudanna_effects;PhosphoSite;Laudanna_sigflow;MIMP;Signor;PhosphoSite_dir;PhosphoNetworks;Wang	1	1	0	9606	1
P08670_Q13153	Q13153	P08670	16140754	Laudanna_effects;PhosphoSite;Laudanna_sigflow;MIMP;Signor;PhosphoSite_dir;PhosphoNetworks;Wang	1	1	0	9606	1
P08670_Q13153	Q13153	P08670	19270731	Laudanna_effects;PhosphoSite;Laudanna_sigflow;MIMP;Signor;PhosphoSite_dir;PhosphoNetworks;Wang	1	1	0	9606	1
P08670_Q13153	Q13153	P08670	16629900	Laudanna_effects;PhosphoSite;Laudanna_sigflow;MIMP;Signor;PhosphoSite_dir;PhosphoNetworks;Wang	1	1	0	9606	1
P08670_Q13153	Q13153	P08670	18983824	Laudanna_effects;PhosphoSite;Laudanna_sigflow;MIMP;Signor;PhosphoSite_dir;PhosphoNetworks;Wang	1	1	0	9606	1
P08670_Q13153	Q13153	P08670	16990256	Laudanna_effects;PhosphoSite;Laudanna_sigflow;MIMP;Signor;PhosphoSite_dir;PhosphoNetworks;Wang	1	1	0	9606	1
P08670_Q13153	Q13153	P08670	18653473	Laudanna_effects;PhosphoSite;Laudanna_sigflow;MIMP;Signor;PhosphoSite_dir;PhosphoNetworks;Wang	1	1	0	9606	1
P08670_Q13153	Q13153	P08670	24073199	Laudanna_effects;PhosphoSite;Laudanna_sigflow;MIMP;Signor;PhosphoSite_dir;PhosphoNetworks;Wang	1	1	0	9606	1
P08670_Q13153	Q13153	P08670	16997882	Laudanna_effects;PhosphoSite;Laudanna_sigflow;MIMP;Signor;PhosphoSite_dir;PhosphoNetworks;Wang	1	1	0	9606	1
P08670_Q13153	Q13153	P08670	24282534	Laudanna_effects;PhosphoSite;Laudanna_sigflow;MIMP;Signor;PhosphoSite_dir;PhosphoNetworks;Wang	1	1	0	9606	1
P08670_Q13153	Q13153	P08670	26499837	Laudanna_effects;PhosphoSite;Laudanna_sigflow;MIMP;Signor;PhosphoSite_dir;PhosphoNetworks;Wang	1	1	0	9606	1
P08670_Q13153	Q13153	P08670	7983050	Laudanna_effects;PhosphoSite;Laudanna_sigflow;MIMP;Signor;PhosphoSite_dir;PhosphoNetworks;Wang	1	1	0	9606	1
P08670_Q13153	Q13153	P08670	17024653	Laudanna_effects;PhosphoSite;Laudanna_sigflow;MIMP;Signor;PhosphoSite_dir;PhosphoNetworks;Wang	1	1	0	9606	1
Q13153_Q99426	Q13153	Q99426	15831477	Signor;PhosphoSite;PhosphoSite_dir;dbPTM;MIMP	1	1	0	9606	1
Q13153_Q99426	Q13153	Q99426	18048340	Signor;PhosphoSite;PhosphoSite_dir;dbPTM;MIMP	1	1	0	9606	1
P78348_Q13153	Q13153	P78348	12578970	phosphoELM	1	0	0	9606	1
P17812_Q13153	Q13153	P17812	17189248	phosphoELM	1	0	0	9606	1
P17812_Q13153	Q13153	P17812	17681942	phosphoELM	1	0	0	9606	1
P17812_Q13153	Q13153	P17812	17463002	phosphoELM	1	0	0	9606	1
P00519_Q13153	Q13153	P00519	11121037	Laudanna_effects;CA1;Laudanna_sigflow;phosphoELM;Wang	1	1	0	9606	1
P00519_Q13153	Q13153	P00519	12644574	Laudanna_effects;CA1;Laudanna_sigflow;phosphoELM;Wang	1	1	0	9606	1
P00519_Q13153	Q13153	P00519	16464493	Laudanna_effects;CA1;Laudanna_sigflow;phosphoELM;Wang	1	1	0	9606	1
P00519_Q13153	Q13153	P00519	15696159	Laudanna_effects;CA1;Laudanna_sigflow;phosphoELM;Wang	1	1	0	9606	1
Q13153_Q99661	Q13153	Q99661	23055517	Signor;PhosphoSite_dir;PhosphoSite;MIMP	1	0	1	9606	1
P17535_Q13153	Q13153	P17535	16007120	phosphoELM	1	0	0	9606	1
P62714_Q13153	P62714	Q13153	10322434	DEPOD	1	0	0	9606	1
P62714_Q13153	P62714	Q13153	18586681	DEPOD	1	0	0	9606	1
Q13153_Q8WY54	Q8WY54	Q13153	11864573	SPIKE;DEPOD	1	0	1	9606	1
P21860_Q13153	Q13153	P21860	11546794	phosphoELM	1	0	0	9606	1
P21860_Q13153	Q13153	P21860	9516479	phosphoELM	1	0	0	9606	1
P21860_Q13153	Q13153	P21860	9694850	phosphoELM	1	0	0	9606	1
Q13153_Q99653	Q99653	Q13153	9778532	SPIKE	1	1	0	9606	1
Q13153_Q99653	Q99653	Q13153	10562284	SPIKE	1	1	0	9606	1
Q13153_Q969X0	Q969X0	Q13153	19812310	SPIKE	1	1	0	9606	1
Q13153_Q6NZI2	Q13153	Q6NZI2	15242332	phosphoELM	1	0	0	9606	1
O75116_P08670	O75116	P08670	12458200	PhosphoPoint;dbPTM;MIMP	1	0	0	9606	1
O75116_P08670	O75116	P08670	19007248	PhosphoPoint;dbPTM;MIMP	1	0	0	9606	1
O75116_P08670	O75116	P08670	14762106	PhosphoPoint;dbPTM;MIMP	1	0	0	9606	1
O75116_P08670	O75116	P08670	18669648	PhosphoPoint;dbPTM;MIMP	1	0	0	9606	1
P08670_P62714	P62714	P08670	10359611	DEPOD	1	0	0	9606	1
P78527_Q14683	P78527	Q14683	18157161	SPIKE	1	0	0	9606	1
P62158_Q9NQA5	P62158	Q9NQA5	20686800	TRIP	1	0	1	9606	1
P62158_Q9NQA5	P62158	Q9NQA5	21576356	TRIP	1	0	1	9606	1
P62158_Q9NQA5	P62158	Q9NQA5	20926660	TRIP	1	0	1	9606	1
P62158_Q14643	P62158	Q14643	10456332	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	1	1	9606	1
P62158_Q14643	P62158	Q14643	7755592	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	1	1	9606	1
P62158_Q14643	Q14643	P62158		Laudanna_effects;Laudanna_sigflow;Wang	1	0	0	9606	1
P62158_Q8TD43	P62158	Q8TD43	15590641	TRIP	1	1	0	9606	1
P29475_P62158	P29475	P62158		Laudanna_effects;Laudanna_sigflow;Wang	1	0	0	9606	1
P29475_P62158	P62158	P29475	1722402	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	1	0	9606	1
P29475_P62158	P62158	P29475	7493936	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	1	0	9606	1
P29475_P62158	P62158	P29475	7685187	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	1	0	9606	1
P48995_P62158	P62158	P48995	12601176	TRIP	1	0	1	9606	1
P48995_P62158	P62158	P48995	11290752	TRIP	1	0	1	9606	1
P48995_P62158	P62158	P48995	11983166	TRIP	1	0	1	9606	1
P09496_P62158	P09496	P62158	7836475	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	0	0	9606	1
P09496_P62158	P62158	P09496	7836475	Laudanna_effects;CA1;Laudanna_sigflow	1	0	0	9606	1
P62158_Q9P0L0	P62158	Q9P0L0	10944231	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	0	1	9606	1
P62158_Q08828	P62158	Q08828	8417150	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	1	0	9606	1
P62158_Q08828	P62158	Q08828	2022671	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	1	0	9606	1
P62158_Q08828	P62158	Q08828	7685187	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	1	0	9606	1
P62158_Q9NQ66	P62158	Q9NQ66	12821674	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	1	0	9606	1
P62158_Q9NQ66	Q9NQ66	P62158		Laudanna_effects;Laudanna_sigflow;Wang	1	1	0	9606	1
O14795_P62158	P62158	O14795	15294163	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	1	0	9606	1
O14795_P62158	P62158	O14795	12917685	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	1	0	9606	1
P62158_Q8NFW9	P62158	Q8NFW9	10336484	Laudanna_effects;CA1;Laudanna_sigflow	1	0	0	9606	1
P62158_Q8NFW9	P62158	Q8NFW9	1469047	Laudanna_effects;CA1;Laudanna_sigflow	1	0	0	9606	1
P62158_Q8NFW9	Q8NFW9	P62158	10336484	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	0	0	9606	1
P62158_Q8NFW9	Q8NFW9	P62158	1469047	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	0	0	9606	1
P20336_P62158	P62158	P20336	9252412	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	0	1	9606	1
O15020_P62158	P62158	O15020	2492524	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	0	1	9606	1
P62158_Q01064	P62158	Q01064	3021730	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	1	0	9606	1
P62158_Q14123	P62158	Q14123	15082510	Laudanna_effects;CA1;Laudanna_sigflow;Wang	1	1	0	9606	1
O43602_P49841	P49841	O43602	21159948	Signor;PhosphoSite_dir;PhosphoSite;MIMP	1	1	0	9606	1
O43602_P00519	P00519	O43602	14757045	phosphoELM	1	0	0	9606	1
O43602_P00519	P00519	O43602	15632197	phosphoELM	1	0	0	9606	1
Q02156_Q02224	Q02156	Q02224	9744883	phosphoELM	1	0	0	9606	1
P33552_Q02224	P33552	Q02224	12714746	SPIKE	1	1	0	9606	1
P30556_Q14344	P30556	Q14344	21289285	Signor;KEGG	1	1	0	9606	1
P25101_Q14344	P25101	Q14344	10199825	Signor;KEGG	1	1	0	9606	1
P25101_Q14344	Q14344	P25101		ACSN	1	0	0	9606	1
Q14344_Q9HBW0	Q9HBW0	Q14344	15856019	Signor	1	1	0	9606	1
Q14344_Q9NPG1	Q9NPG1	Q14344	14977528	Signor;ACSN	1	1	0	9606	1
P28336_Q14344	P28336	Q14344	11313903	Signor	1	1	0	9606	1
Q14344_Q9UBY5	Q14344	Q9UBY5		Laudanna_effects;Laudanna_sigflow;Wang	1	0	0	9606	1
Q14344_Q9UBY5	Q9UBY5	Q14344	22863277	Signor	1	1	0	9606	1
Q14344_Q9UBY5	Q9UBY5	Q14344	15856019	Signor	1	1	0	9606	1
P01589_P17252	P17252	P01589	2303462	Signor;PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P01589_P17252	P17252	P01589	2941417	Signor;PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P17612_Q9P289	P17612	Q9P289	19386264	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
P31749_Q9NR28	P31749	Q9NR28	24038446	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
P55957_Q9NR28	P55957	Q9NR28	11741882	Macrophage	1	0	0	9606	1
P55957_Q9NR28	P55957	Q9NR28	11859412	Macrophage	1	0	0	9606	1
P45984_P63104	P45984	P63104	15071501	Signor;ACSN	1	0	1	9606	1
O95243_P17252	P17252	O95243	19829383	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P17252_Q96MS0	P17252	Q96MS0	25882844	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
P09874_P62805	P09874	P62805	1429884	SPIKE	1	1	0	9606	1
P62805_Q9NRX4	Q9NRX4	P62805	21679093	DEPOD	1	0	0	9606	1
P62805_Q9UM07	Q9UM07	P62805	15345777	SPIKE	1	0	1	9606	1
P62805_Q92585	Q92585	P62805	17300219	Signor	1	0	1	9606	1
P62805_Q9BQA5	Q9BQA5	P62805	17974976	SPIKE	1	1	0	9606	1
P62805_Q86Y97	Q86Y97	P62805	19218832	SPIKE	1	1	0	9606	1
P62805_Q4FZB7	Q4FZB7	P62805	18022353	SPIKE	1	1	1	9606	1
P62805_Q4FZB7	Q4FZB7	P62805	19218832	SPIKE	1	1	1	9606	1
P62805_Q4FZB7	Q4FZB7	P62805	15765097	SPIKE	1	1	1	9606	1
P17252_P35367	P17252	P35367	15107581	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;MIMP	1	0	1	9606	1
P17252_P35367	P17252	P35367	10101032	Signor;PhosphoSite_dir;PhosphoSite;PhosphoNetworks;phosphoELM;MIMP	1	0	1	9606	1
P17612_P35367	P17612	P35367	15328002	Signor;PhosphoSite;MIMP	1	0	1	9606	1
P18146_Q9GZQ8	P18146	Q9GZQ8	18830406	ARN	1	0	0	9606	1
P01344_P18146	P18146	P01344	12384981	SPIKE	1	1	0	9606	1
P18146_P48023	P18146	P48023	11909874	SPIKE	1	1	0	9606	1
P01127_P18146	P18146	P01127	12384981	SPIKE	1	1	0	9606	1
P01137_P18146	P18146	P01137	12384981	SPIKE	1	1	0	9606	1
P04085_P18146	P18146	P04085	12384981	SPIKE	1	1	0	9606	1
P31751_Q86YS7	P31751	Q86YS7	21907143	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
P22694_Q14896	P22694	Q14896	20151718	Signor	1	1	0	9606	1
Q05655_Q14896	Q05655	Q14896	17075052	Signor	1	1	0	9606	1
P17612_Q14896	P17612	Q14896	20151718	Signor;PhosphoSite_dir;PhosphoSite;MIMP	1	1	0	9606	1
P17612_Q14896	P17612	Q14896	22281395	Signor;PhosphoSite_dir;PhosphoSite;MIMP	1	1	0	9606	1
Q14896_Q5VU43	Q5VU43	Q14896	21569246	Signor	1	1	0	9606	1
P22612_Q14896	P22612	Q14896	20151718	Signor	1	1	0	9606	1
P51812_P84243	P51812	P84243	15994958	Signor	1	1	0	9606	1
P51812_P84243	P51812	P84243	14625384	Signor	1	1	0	9606	1
P51812_P84243	P51812	P84243	10464286	Signor	1	1	0	9606	1
P51812_Q9UBP6	P51812	Q9UBP6	15861136	PhosphoPoint;dbPTM	1	0	0	9606	1
O15297_P51812	O15297	P51812	15206906	DEPOD	1	0	0	9606	1
P40933_Q8NB16	P40933	Q8NB16	23612963	SignaLink3	1	0	0	9606	1
P53355_Q9P0L2	P53355	Q9P0L2	21311567	SPIKE	1	1	0	9606	1
P33981_Q92556	P33981	Q92556	15952790	phosphoELM	1	0	0	9606	1
P21802_Q02156	Q02156	P21802	23564461	Signor;ACSN	1	1	0	9606	1
P21802_Q9HCT0	P21802	Q9HCT0		Laudanna_effects;Laudanna_sigflow;Wang	1	0	0	9606	1
P21802_Q9HCT0	Q9HCT0	P21802	8663044	SignaLink3;Wang	1	1	0	9606	1
P78527_Q96T60	P78527	Q96T60	21824916	Signor	1	1	0	9606	1
P06493_P26358	P06493	P26358	21565170	Signor;PhosphoSite	1	1	0	9606	1
Q92542_Q9Y219	Q92542	Q9Y219	12551931	CancerCellMap;Laudanna_sigflow	1	0	0	9606	1
O00329_P16144	P16144	O00329	9428518	Signor;Laudanna_sigflow;Laudanna_effects;Wang	1	1	0	9606	1
O00329_P01375	P01375	O00329	10485710	Signor	1	1	0	9606	1
O00329_P21860	P21860	O00329	16729043	Signor;Laudanna_effects;Laudanna_sigflow;ACSN;Wang	1	1	0	9606	1
P18846_Q00526	Q00526	P18846	18794154	Laudanna_effects;Signor;PhosphoSite;phosphoELM;Laudanna_sigflow;MIMP;Wang	1	1	0	9606	1
P18846_Q02156	Q02156	P18846	18794154	phosphoELM	1	0	0	9606	1
P18846_Q02156	Q02156	P18846	11335727	phosphoELM	1	0	0	9606	1
P18846_Q02156	Q02156	P18846	9685505	phosphoELM	1	0	0	9606	1
P18846_Q02156	Q02156	P18846	12414794	phosphoELM	1	0	0	9606	1
P18846_Q7Z6J0	P18846	Q7Z6J0	12527906	SPIKE	1	1	0	9606	1
P18846_Q13362	Q13362	P18846	20730097	Signor	1	1	0	9606	1
P18846_Q9H4A6	P18846	Q9H4A6	12527906	SPIKE	1	1	0	9606	1
P18846_P22301	P18846	P22301	20154735	SPIKE	1	1	0	9606	1
P18846_Q9HBZ2	P18846	Q9HBZ2	12527906	SPIKE	1	1	0	9606	1
P18846_P78426	P18846	P78426	12527906	SPIKE	1	1	0	9606	1
P18846_Q8IXS2	P18846	Q8IXS2	12527906	SPIKE	1	1	0	9606	1
A9UF07_P62993	A9UF07	P62993	11726515	Signor;PhosphoSite_dir;PhosphoSite	1	0	1	9606	1
A9UF07_P18031	P18031	A9UF07	9566916	Signor	1	0	1	9606	1
P30260_P54646	P54646	P30260	22137581	Signor;PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
Q8IXJ6_Q9UNH5	Q9UNH5	Q8IXJ6	17488717	DEPOD	1	0	0	9606	1
P15172_Q8IXJ6	Q8IXJ6	P15172	12887892	Signor	1	0	1	9606	1
P17252_Q15835	P17252	Q15835	15946941	phosphoELM	1	0	0	9606	1
P08236_Q15835	Q15835	P08236	8505339	phosphoELM	1	0	0	9606	1
O14746_Q9NUX5	Q9NUX5	O14746	17237768	Signor	1	1	0	9606	1
O14746_Q96AP0	Q96AP0	O14746	17237768	Signor	1	1	0	9606	1
O14920_P42684	P42684	O14920	21552281	SignaLink3	1	0	0	9606	1
O14920_Q13568	O14920	Q13568	25326418	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
O14920_Q13568	O14920	Q13568	18836453	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
O14920_Q13568	O14920	Q13568	22412986	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
O14920_Q9HC29	Q9HC29	O14920	16493424	Macrophage	1	0	0	9606	1
O14920_Q9HC29	Q9HC29	O14920	17965022	Macrophage	1	0	0	9606	1
O14920_Q9HC29	Q9HC29	O14920	16186825	Macrophage	1	0	0	9606	1
O14920_Q9HC29	Q9HC29	O14920	10195894	Macrophage	1	0	0	9606	1
O14920_Q9HC29	Q9HC29	O14920	10837071	Macrophage	1	0	0	9606	1
O14920_Q9HC29	Q9HC29	O14920	15691841	Macrophage	1	0	0	9606	1
O14920_Q9HC29	Q9HC29	O14920	15620648	Macrophage	1	0	0	9606	1
O14920_Q9HC29	Q9HC29	O14920	10094049	Macrophage	1	0	0	9606	1
O14920_Q9HC29	Q9HC29	O14920	15327770	Macrophage	1	0	0	9606	1
O14920_Q9HC29	Q9HC29	O14920	16260493	Macrophage	1	0	0	9606	1
O14920_Q9Y239	Q9Y239	O14920	10195894	Macrophage	1	0	0	9606	1
O14920_Q9Y239	Q9Y239	O14920	15691841	Macrophage	1	0	0	9606	1
O14920_Q9Y239	Q9Y239	O14920	10837071	Macrophage	1	0	0	9606	1
O14920_Q96MI6	Q96MI6	O14920	19594441	DEPOD	1	0	0	9606	1
O14920_P62714	P62714	O14920	17188031	DEPOD	1	0	0	9606	1
O14920_P62714	P62714	O14920	19607706	DEPOD	1	0	0	9606	1
O14920_P35754	P35754	O14920	16916935	SPIKE	1	1	0	9606	1
P02751_P18084	P02751	P18084	1694173	Laudanna_effects;ELM;Laudanna_sigflow;Wang	1	1	0	9606	1
P02751_P18084	P02751	P18084	18480047	Laudanna_effects;ELM;Laudanna_sigflow;Wang	1	1	0	9606	1
P02751_P18084	P02751	P18084	17015452	Laudanna_effects;ELM;Laudanna_sigflow;Wang	1	1	0	9606	1
P02751_P18084	P02751	P18084	1532572	Laudanna_effects;ELM;Laudanna_sigflow;Wang	1	1	0	9606	1
P61956_Q99607	P61956	Q99607	16904644	SPIKE	1	0	1	9606	1
P54646_Q8IYT8	Q8IYT8	P54646	21460634	Signor	1	0	1	9606	1
P17612_Q8IYT8	P17612	Q8IYT8	26052940	PhosphoSite_dir;PhosphoSite	1	0	0	9606	1
Q8IYT8_Q9Y478	Q8IYT8	Q9Y478	21460634	Signor	1	0	1	9606	1
Q8IYT8_Q9UGI9	Q8IYT8	Q9UGI9	21460634	Signor	1	0	1	9606	1
P17252_P67870	P17252	P67870	1939094	phosphoELM	1	0	0	9606	1
P17252_P67870	P17252	P67870	12551973	phosphoELM	1	0	0	9606	1
P17252_P67870	P17252	P67870	7578274	phosphoELM	1	0	0	9606	1
P67870_Q13422	P67870	Q13422	21750978	Signor	1	0	1	9606	1
O43541_P49116	O43541	P49116	11737269	Signor	1	0	1	9606	1
P06493_Q8NFH8	P06493	Q8NFH8	10764745	PhosphoSite_dir;PhosphoSite;MIMP	1	0	0	9606	1
P08581_Q05655	Q05655	P08581	15075332	MIMP;ACSN;PhosphoSite;phosphoELM	1	0	0	9606	1
