pair_id	id_a	id_b	pair_id_clean	id_a_clean	id_b_clean	taxid_a	taxid_b	pubid
Q9BRQ6_Q9NRI5	Q9BRQ6	Q9NRI5	Q9BRQ6_Q9NRI5	Q9BRQ6	Q9NRI5	9606	9606	22228767
O95613_Q9NRI5	O95613	Q9NRI5	O95613_Q9NRI5	O95613	Q9NRI5	9606	9606	18955030
P09382_Q9UGT4	P09382	Q9UGT4	P09382_Q9UGT4	P09382	Q9UGT4	9606	9606	23131994
Q07817_Q9UKT9	Q07817	Q9UKT9	Q07817_Q9UKT9	Q07817	Q9UKT9	9606	9606	11714801
O94776_Q9UKT9	O94776	Q9UKT9	O94776_Q9UKT9	O94776	Q9UKT9	9606	9606	17646674
Q13547_Q9UKT9	Q13547	Q9UKT9	Q13547_Q9UKT9	Q13547	Q9UKT9	9606	9606	17646674
P01112_Q9UKT9	P01112	Q9UKT9	P01112_Q9UKT9	P01112	Q9UKT9	9606	9606	10369681
O60493_Q96QK1	Q96QK1	O60493	O60493_Q96QK1	Q96QK1	O60493	9606	9606	22719997
O60493_Q92729	Q92729	O60493	O60493_Q92729	Q92729	O60493	9606	9606	17622474
O60493_Q96QK1	Q96QK1	O60493	O60493_Q96QK1	Q96QK1	O60493	9606	9606	24344282
O60493_Q9UBQ0	Q9UBQ0	O60493	O60493_Q9UBQ0	Q9UBQ0	O60493	9606	9606	24344282
O60493_Q96QK1	Q96QK1	O60493	O60493_Q96QK1	Q96QK1	O60493	9606	9606	21725319
O60493_O75436	O75436	O60493	O60493_O75436	O75436	O60493	9606	9606	21725319
O60504_P18206	P18206	O60504	O60504_P18206	P18206	O60504	9606	9606	9885244
O75525_Q07666	Q07666	O75525	O75525_Q07666	Q07666	O75525	9606	9606	10749975
O75525_P0DJD4	P0DJD4	O75525	O75525_P0DJD4	P0DJD4	O75525	9606	9606	10749975
O75525_P38159	P38159	O75525	O75525_P38159	P38159	O75525	9606	9606	10749975
O75525_Q07666	Q07666	O75525	O75525_Q07666	Q07666	O75525	9606	9606	10332027
O75525_P0DJD4	P0DJD4	O75525	O75525_P0DJD4	P0DJD4	O75525	9606	9606	10332027
O75525_P38159	P38159	O75525	O75525_P38159	P38159	O75525	9606	9606	10332027
O95782_Q13492	Q13492	O95782	O95782_Q13492	Q13492	O95782	9606	9606	16262731
O95782_Q07954	Q07954	O95782	O95782_Q07954	Q07954	O95782	9606	9606	26005850
O95782_Q04671	Q04671	O95782	O95782_Q04671	Q04671	O95782	9606	9606	19116314
P21757_Q92614	Q92614	P21757	P21757_Q92614	Q92614	P21757	9606	9606	25965346
P31943_P52298	P52298	P31943	P31943_P52298	P52298	P31943	9606	9606	9111328
P31943_Q09161	Q09161	P31943	P31943_Q09161	Q09161	P31943	9606	9606	9111328
P31943_Q92841	Q92841	P31943	P31943_Q92841	Q92841	P31943	9606	9606	24910439
P17844_P31943	P17844	P31943	P17844_P31943	P17844	P31943	9606	9606	24910439
P31943_Q9NR56	Q9NR56	P31943	P31943_Q9NR56	Q9NR56	P31943	9606	9606	16946708
P31943_Q92879	Q92879	P31943	P31943_Q92879	Q92879	P31943	9606	9606	16946708
P31943_Q9NZI8	Q9NZI8	P31943	P31943_Q9NZI8	Q9NZI8	P31943	9606	9606	17289661
P62873_Q96D21	Q96D21	P62873	P62873_Q96D21	Q96D21	P62873	9606	9606	19255495
Q03013_Q03013	Q03013	Q03013	Q03013_Q03013	Q03013	Q03013	9606	9606	8373352
Q03468_Q12824	Q12824	Q03468	Q03468_Q12824	Q12824	Q03468	9606	9606	24874740
P11387_Q03468	P11387	Q03468	P11387_Q03468	P11387	Q03468	9606	9606	26030138
O00232_Q03468	O00232	Q03468	O00232_Q03468	O00232	Q03468	9606	9606	26030138
Q03468_Q6PD62	Q6PD62	Q03468	Q03468_Q6PD62	Q6PD62	Q03468	9606	9606	26030138
Q03468_Q9UJV9	Q9UJV9	Q03468	Q03468_Q9UJV9	Q9UJV9	Q03468	9606	9606	26030138
Q03468_Q92499	Q92499	Q03468	Q03468_Q92499	Q92499	Q03468	9606	9606	26030138
Q03468_Q86VP6	Q86VP6	Q03468	Q03468_Q86VP6	Q86VP6	Q03468	9606	9606	26030138
O43395_Q03468	O43395	Q03468	O43395_Q03468	O43395	Q03468	9606	9606	26030138
P23246_Q03468	P23246	Q03468	P23246_Q03468	P23246	Q03468	9606	9606	26030138
Q03468_Q9H2U1	Q9H2U1	Q03468	Q03468_Q9H2U1	Q9H2U1	Q03468	9606	9606	26030138
Q03468_Q93009	Q93009	Q03468	Q03468_Q93009	Q93009	Q03468	9606	9606	26030138
O43242_Q03468	O43242	Q03468	O43242_Q03468	O43242	Q03468	9606	9606	26030138
Q03468_Q09028	Q09028	Q03468	Q03468_Q09028	Q09028	Q03468	9606	9606	26030138
Q03468_Q05048	Q05048	Q03468	Q03468_Q05048	Q05048	Q03468	9606	9606	26030138
O00571_Q03468	O00571	Q03468	O00571_Q03468	O00571	Q03468	9606	9606	26030138
Q03468_Q13435	Q13435	Q03468	Q03468_Q13435	Q13435	Q03468	9606	9606	26030138
Q03468_Q7L5N1	Q7L5N1	Q03468	Q03468_Q7L5N1	Q7L5N1	Q03468	9606	9606	26030138
P17844_Q03468	P17844	Q03468	P17844_Q03468	P17844	Q03468	9606	9606	26030138
P51531_Q03468	P51531	Q03468	P51531_Q03468	P51531	Q03468	9606	9606	26030138
Q03468_Q13547	Q13547	Q03468	Q03468_Q13547	Q13547	Q03468	9606	9606	26030138
Q03468_Q9UNS2	Q9UNS2	Q03468	Q03468_Q9UNS2	Q9UNS2	Q03468	9606	9606	26030138
Q03468_Q92841	Q92841	Q03468	Q03468_Q92841	Q92841	Q03468	9606	9606	26030138
Q03468_Q8WXI9	Q8WXI9	Q03468	Q03468_Q8WXI9	Q8WXI9	Q03468	9606	9606	26030138
O43172_Q03468	O43172	Q03468	O43172_Q03468	O43172	Q03468	9606	9606	26030138
P11388_Q03468	P11388	Q03468	P11388_Q03468	P11388	Q03468	9606	9606	26030138
Q03468_Q9BT78	Q9BT78	Q03468	Q03468_Q9BT78	Q9BT78	Q03468	9606	9606	26030138
P13010_Q03468	P13010	Q03468	P13010_Q03468	P13010	Q03468	9606	9606	26030138
Q03468_Q9BUQ8	Q9BUQ8	Q03468	Q03468_Q9BUQ8	Q9BUQ8	Q03468	9606	9606	26030138
Q03468_Q86YP4	Q86YP4	Q03468	Q03468_Q86YP4	Q86YP4	Q03468	9606	9606	26030138
Q00839_Q03468	Q00839	Q03468	Q00839_Q03468	Q00839	Q03468	9606	9606	26030138
P62195_Q03468	P62195	Q03468	P62195_Q03468	P62195	Q03468	9606	9606	26030138
P28370_Q03468	P28370	Q03468	P28370_Q03468	P28370	Q03468	9606	9606	26030138
O94776_Q03468	O94776	Q03468	O94776_Q03468	O94776	Q03468	9606	9606	26030138
Q03468_Q15233	Q15233	Q03468	Q03468_Q15233	Q15233	Q03468	9606	9606	26030138
P28715_Q03468	P28715	Q03468	P28715_Q03468	P28715	Q03468	9606	9606	16246722
Q03468_Q5UIP0	Q5UIP0	Q03468	Q03468_Q5UIP0	Q5UIP0	Q03468	9606	9606	29203878
Q03468_Q9HCS7	Q9HCS7	Q03468	Q03468_Q9HCS7	Q9HCS7	Q03468	9606	9606	10944529
P29084_Q03468	P29084	Q03468	P29084_Q03468	P29084	Q03468	9606	9606	8999876
P23025_Q03468	P23025	Q03468	P23025_Q03468	P23025	Q03468	9606	9606	8999876
Q03468_Q13216-1	Q13216-1	Q03468	Q03468_Q13216	Q13216	Q03468	9606	9606	7664335
P09874_Q03468	P09874	Q03468	P09874_Q03468	P09874	Q03468	9606	9606	16107709
Q03468_Q2YD98	Q2YD98	Q03468	Q03468_Q2YD98	Q2YD98	Q03468	9606	9606	22466612
P04637_Q03468	P04637	Q03468	P04637_Q03468	P04637	Q03468	9606	9606	7663514
Q03468_Q93034	Q93034	Q03468	Q03468_Q93034	Q93034	Q03468	9606	9606	28292928
P28715_Q03468	P28715	Q03468	P28715_Q03468	P28715	Q03468	9606	9606	8652557
P53350_Q08050	P53350	Q08050	P53350_Q08050	P53350	Q08050	9606	9606	19160488
P31946_Q13370	P31946	Q13370	P31946_Q13370	P31946	Q13370	9606	9606	17255105
Q04917_Q13370	Q04917	Q13370	Q04917_Q13370	Q04917	Q13370	9606	9606	17255105
O43914_Q14953	O43914	Q14953	O43914_Q14953	O43914	Q14953	9606	9606	18624290
Q2M2Z5_Q5BJF6	Q5BJF6	Q2M2Z5	Q2M2Z5_Q5BJF6	Q5BJF6	Q2M2Z5	9606	9606	16980960
Q2M2Z5_Q99996	Q99996	Q2M2Z5	Q2M2Z5_Q99996	Q99996	Q2M2Z5	9606	9606	16980960
Q2M2Z5_Q9BSJ2	Q9BSJ2	Q2M2Z5	Q2M2Z5_Q9BSJ2	Q9BSJ2	Q2M2Z5	9606	9606	16980960
O95613_Q2M2Z5	O95613	Q2M2Z5	O95613_Q2M2Z5	O95613	Q2M2Z5	9606	9606	16980960
P53350_Q2M2Z5	P53350	Q2M2Z5	P53350_Q2M2Z5	P53350	Q2M2Z5	9606	9606	16980960
Q2M2Z5_Q9P209	Q9P209	Q2M2Z5	Q2M2Z5_Q9P209	Q9P209	Q2M2Z5	9606	9606	19536135
O75962_Q5VZK9	O75962	Q5VZK9	O75962_Q5VZK9	O75962	Q5VZK9	9606	9606	19846667
Q12965_Q5VZK9	Q12965	Q5VZK9	Q12965_Q5VZK9	Q12965	Q5VZK9	9606	9606	19846667
P62195_Q70CQ1	P62195	Q70CQ1	P62195_Q70CQ1	P62195	Q70CQ1	9606	9606	23824326
Q70CQ1_Q9Y265	Q9Y265	Q70CQ1	Q70CQ1_Q9Y265	Q9Y265	Q70CQ1	9606	9606	23824326
P51159_Q70J99	P51159	Q70J99	P51159_Q70J99	P51159	Q70J99	9606	9606	15548590
P51159_Q70J99	P51159	Q70J99	P51159_Q70J99	P51159	Q70J99	9606	9606	22899725
P11940_Q71RC2	P11940	Q71RC2	P11940_Q71RC2	P11940	Q71RC2	9606	9606	21098120
P63244_Q71RC2	P63244	Q71RC2	P63244_Q71RC2	P63244	Q71RC2	9606	9606	21098120
Q7Z2Z1_Q92547	Q92547	Q7Z2Z1	Q7Z2Z1_Q92547	Q92547	Q7Z2Z1	9606	9606	20080954
Q04721_Q7Z3S9	Q04721	Q7Z3S9	Q04721_Q7Z3S9	Q04721	Q7Z3S9	9606	9606	29856954
P61088_Q8IYW5	P61088	Q8IYW5	P61088_Q8IYW5	P61088	Q8IYW5	9606	9606	19203578
O75164_Q8IYW5	O75164	Q8IYW5	O75164_Q8IYW5	O75164	Q8IYW5	9606	9606	22373579
Q8IX03_Q8N3V7	Q8IX03	Q8N3V7	Q8IX03_Q8N3V7	Q8IX03	Q8N3V7	9606	9606	18596123
P35609_Q8N3V7-3	P35609	Q8N3V7-3	P35609_Q8N3V7	P35609	Q8N3V7	9606	9606	15841212
O43707_Q8N3V7-3	O43707	Q8N3V7-3	O43707_Q8N3V7	O43707	Q8N3V7	9606	9606	15841212
O43707_Q8N3V7-1	O43707	Q8N3V7-1	O43707_Q8N3V7	O43707	Q8N3V7	9606	9606	15841212
P04637_Q8N9B5	P04637	Q8N9B5	P04637_Q8N9B5	P04637	Q8N9B5	9606	9606	10518217
Q8NC60_Q92552	Q8NC60	Q92552	Q8NC60_Q92552	Q8NC60	Q92552	9606	9606	19103604
Q5EE01_Q96BT3	Q5EE01	Q96BT3	Q5EE01_Q96BT3	Q5EE01	Q96BT3	9606	9606	19070575
Q5EE01_Q96BT3	Q5EE01	Q96BT3	Q5EE01_Q96BT3	Q5EE01	Q96BT3	9606	9606	19533040
Q96H72_Q96H72	Q96H72	Q96H72	Q96H72_Q96H72	Q96H72	Q96H72	9606	9606	21917916
P63241_Q9BU89	P63241	Q9BU89	P63241_Q9BU89	P63241	Q9BU89	9606	9606	17213197
P57740_Q9BW27	P57740	Q9BW27	P57740_Q9BW27	P57740	Q9BW27	9606	9606	15146057
Q8NFH4_Q9BW27	Q8NFH4	Q9BW27	Q8NFH4_Q9BW27	Q8NFH4	Q9BW27	9606	9606	15146057
P55735_Q9BW27	P55735	Q9BW27	P55735_Q9BW27	P55735	Q9BW27	9606	9606	15146057
Q8WUM0_Q9BW27	Q8WUM0	Q9BW27	Q8WUM0_Q9BW27	Q8WUM0	Q9BW27	9606	9606	15146057
Q8NFH3_Q9BW27	Q8NFH3	Q9BW27	Q8NFH3_Q9BW27	Q8NFH3	Q9BW27	9606	9606	15146057
A6NIX2_Q9H4B6	A6NIX2	Q9H4B6	A6NIX2_Q9H4B6	A6NIX2	Q9H4B6	9606	9606	20303269
Q96IF1_Q9H4B6	Q96IF1	Q9H4B6	Q96IF1_Q9H4B6	Q96IF1	Q9H4B6	9606	9606	20303269
Q13188_Q9H4B6	Q13188	Q9H4B6	Q13188_Q9H4B6	Q13188	Q9H4B6	9606	9606	28087714
P62258_Q9NU19	P62258	Q9NU19	P62258_Q9NU19	P62258	Q9NU19	9606	9606	23572552
P31946_Q9NU19	P31946	Q9NU19	P31946_Q9NU19	P31946	Q9NU19	9606	9606	23572552
Q9H3P7_Q9NU19	Q9H3P7	Q9NU19	Q9H3P7_Q9NU19	Q9H3P7	Q9NU19	9606	9606	23572552
Q9NU19_Q9Y6D6	Q9Y6D6	Q9NU19	Q9NU19_Q9Y6D6	Q9Y6D6	Q9NU19	9606	9606	23572552
P63104_Q9NU19	P63104	Q9NU19	P63104_Q9NU19	P63104	Q9NU19	9606	9606	23572552
Q04917_Q9NU19	Q04917	Q9NU19	Q04917_Q9NU19	Q04917	Q9NU19	9606	9606	23572552
P61981_Q9NU19	P61981	Q9NU19	P61981_Q9NU19	P61981	Q9NU19	9606	9606	23572552
P27348_Q9NU19	P27348	Q9NU19	P27348_Q9NU19	P27348	Q9NU19	9606	9606	23572552
P19429_Q9P0L9	P19429	Q9P0L9	P19429_Q9P0L9	P19429	Q9P0L9	9606	9606	12809519
Q8TDX9_Q9P0L9	Q8TDX9	Q9P0L9	Q8TDX9_Q9P0L9	Q8TDX9	Q9P0L9	9606	9606	24336289
P19429_Q9P0L9	P19429	Q9P0L9	P19429_Q9P0L9	P19429	Q9P0L9	9606	9606	12525172
P12814_Q9P0L9	P12814	Q9P0L9	P12814_Q9P0L9	P12814	Q9P0L9	9606	9606	17944866
P35609_Q9P0L9	P35609	Q9P0L9	P35609_Q9P0L9	P35609	Q9P0L9	9606	9606	17944866
Q7Z443_Q9P0L9	Q7Z443	Q9P0L9	Q7Z443_Q9P0L9	Q7Z443	Q9P0L9	9606	9606	20538909
P62330_Q9ULP9	P62330	Q9ULP9	P62330_Q9ULP9	P62330	Q9ULP9	9606	9606	20727515
Q99972_Q9ULW2	Q99972	Q9ULW2	Q99972_Q9ULW2	Q99972	Q9ULW2	9606	9606	19188438
Q9ULW2_Q9Y5L2	Q9Y5L2	Q9ULW2	Q9ULW2_Q9Y5L2	Q9Y5L2	Q9ULW2	9606	9606	15930302
Q9UQC2_Q9Y6Q6	Q9Y6Q6	Q9UQC2	Q9UQC2_Q9Y6Q6	Q9Y6Q6	Q9UQC2	9606	9606	15750601
P29353_Q9UQC2	P29353	Q9UQC2	P29353_Q9UQC2	P29353	Q9UQC2	9606	9606	19172738
P62258_Q9UQC2	P62258	Q9UQC2	P62258_Q9UQC2	P62258	Q9UQC2	9606	9606	19172738
P31946_Q9UQC2	P31946	Q9UQC2	P31946_Q9UQC2	P31946	Q9UQC2	9606	9606	19172738
P63104_Q9UQC2	P63104	Q9UQC2	P63104_Q9UQC2	P63104	Q9UQC2	9606	9606	19172738
Q04917_Q9UQC2	Q04917	Q9UQC2	Q04917_Q9UQC2	Q04917	Q9UQC2	9606	9606	19172738
Q06124_Q9UQC2	Q06124	Q9UQC2	Q06124_Q9UQC2	Q06124	Q9UQC2	9606	9606	19172738
P61981_Q9UQC2	P61981	Q9UQC2	P61981_Q9UQC2	P61981	Q9UQC2	9606	9606	19172738
P27348_Q9UQC2	P27348	Q9UQC2	P27348_Q9UQC2	P27348	Q9UQC2	9606	9606	19172738
P00533_Q9UQC2	P00533	Q9UQC2	P00533_Q9UQC2	P00533	Q9UQC2	9606	9606	19172738
P62993_Q9UQC2	P62993	Q9UQC2	P62993_Q9UQC2	P62993	Q9UQC2	9606	9606	19172738
P31947_Q9UQC2	P31947	Q9UQC2	P31947_Q9UQC2	P31947	Q9UQC2	9606	9606	19172738
P55884_Q9Y262	P55884	Q9Y262	P55884_Q9Y262	P55884	Q9Y262	9606	9606	18599441
O75379_O94812	O75379	O94812	O75379_O94812	O75379	O94812	9606	9606	28626000
O14662_O94812	O14662	O94812	O14662_O94812	O14662	O94812	9606	9606	28626000
O94812_Q15836	Q15836	O94812	O94812_Q15836	Q15836	O94812	9606	9606	28626000
O43752_O94812	O43752	O94812	O43752_O94812	O43752	O94812	9606	9606	28626000
O14514_O94812	O14514	O94812	O14514_O94812	O14514	O94812	9606	9606	9790924
P15502_P35555	P35555	P15502	P15502_P35555	P35555	P15502	9606	9606	15790312
P15502_Q9UBX5	Q9UBX5	P15502	P15502_Q9UBX5	Q9UBX5	P15502	9606	9606	15790312
P15502_Q9UBX5	Q9UBX5	P15502	P15502_Q9UBX5	Q9UBX5	P15502	9606	9606	17035250
O96004_P15923-1	O96004	P15923-1	O96004_P15923	O96004	P15923	9606	9606	11802795
P15923-1_Q15672	Q15672	P15923-1	P15923_Q15672	Q15672	P15923	9606	9606	10749989
P15923-1_Q6QHK4	Q6QHK4	P15923-1	P15923_Q6QHK4	Q6QHK4	P15923	9606	9606	15044608
P15923_Q7RTU7	Q7RTU7	P15923	P15923_Q7RTU7	Q7RTU7	P15923	9606	9606	10775504
P15923_Q7RTU4	Q7RTU4	P15923	P15923_Q7RTU4	Q7RTU4	P15923	9606	9606	25466284
P15923_P50553	P50553	P15923	P15923_P50553	P50553	P15923	9606	9606	11940670
O43680_P15923	O43680	P15923	O43680_P15923	O43680	P15923	9606	9606	12493738
P15923-2_Q92793	Q92793	P15923-2	P15923_Q92793	Q92793	P15923	9606	9606	12435739
P15923-2_Q92831	Q92831	P15923-2	P15923_Q92831	Q92831	P15923	9606	9606	12435739
P15923-2_Q09472	Q09472	P15923-2	P15923_Q09472	Q09472	P15923	9606	9606	12435739
P15923_Q09472	Q09472	P15923	P15923_Q09472	Q09472	P15923	9606	9606	14752053
P15923_Q13562	Q13562	P15923	P15923_Q13562	Q13562	P15923	9606	9606	14752053
P15923_Q02779	Q02779	P15923	P15923_Q02779	Q02779	P15923	9606	9606	19801649
P15923_Q99081	Q99081	P15923	P15923_Q99081	Q99081	P15923	9606	9606	21828274
O75593_P15923	O75593	P15923	O75593_P15923	O75593	P15923	9606	9606	21828274
O96004_P15923-2	O96004	P15923-2	O96004_P15923	O96004	P15923	9606	9606	11802795
P15923_Q13562	Q13562	P15923	P15923_Q13562	Q13562	P15923	9606	9606	10545951
P15692_P17948	P15692	P17948	P15692_P17948	P15692	P17948	9606	9606	10471394
P15692_P17948	P15692	P17948	P15692_P17948	P15692	P17948	9606	9606	11513746
P15692_P17948	P15692	P17948	P15692_P17948	P15692	P17948	9606	9606	1312256
P17948_P49765-2	P49765-2	P17948	P17948_P49765	P49765	P17948	9606	9606	16109918
P17948_P49765-2	P49765-2	P17948	P17948_P49765	P49765	P17948	9606	9606	12366396
P17948_P49765-1	P49765-1	P17948	P17948_P49765	P49765	P17948	9606	9606	12366396
P21579_Q8TAC9	Q8TAC9	P21579	P21579_Q8TAC9	Q8TAC9	P21579	9606	9606	19234194
P21579_Q99584	Q99584	P21579	P21579_Q99584	Q99584	P21579	9606	9606	19284995
P08F94_P49069	P08F94	P49069	P08F94_P49069	P08F94	P49069	9606	9606	16243292
P49069_Q9H9V4	Q9H9V4	P49069	P49069_Q9H9V4	Q9H9V4	P49069	9606	9606	20553626
P62753_Q96RG2	Q96RG2	P62753	P62753_Q96RG2	Q96RG2	P62753	9606	9606	21418524
O94876_P62753	O94876	P62753	O94876_P62753	O94876	P62753	9606	9606	24454821
P62753_Q92900	Q92900	P62753	P62753_Q92900	Q92900	P62753	9606	9606	19417104
P08238_P62753	P08238	P62753	P08238_P62753	P08238	P62753	9606	9606	16314389
P35568_Q8WWQ0	P35568	Q8WWQ0	P35568_Q8WWQ0	P35568	Q8WWQ0	9606	9606	11018022
P43246_Q8WXE1	P43246	Q8WXE1	P43246_Q8WXE1	P43246	Q8WXE1	9606	9606	14657349
Q92845_Q9UQE7	Q9UQE7	Q92845	Q92845_Q9UQE7	Q9UQE7	Q92845	9606	9606	9506951
Q92845_Q9Y496	Q9Y496	Q92845	Q92845_Q9Y496	Q9Y496	Q92845	9606	9606	24338362
P49593_Q92845	P49593	Q92845	P49593_Q92845	P49593	Q92845	9606	9606	24338362
Q8WY54_Q92845	Q8WY54	Q92845	Q8WY54_Q92845	Q8WY54	Q92845	9606	9606	24338362
Q92845_Q9Y496	Q9Y496	Q92845	Q92845_Q9Y496	Q9Y496	Q92845	9606	9606	16298999
O15066_Q92845	O15066	Q92845	O15066_Q92845	O15066	Q92845	9606	9606	16298999
Q14203_Q99426	Q14203	Q99426	Q14203_Q99426	Q14203	Q99426	9606	9606	22777741
Q15650_Q9HC98	Q15650	Q9HC98	Q15650_Q9HC98	Q15650	Q9HC98	9606	9606	20873783
Q5T890_Q9HC98	Q5T890	Q9HC98	Q5T890_Q9HC98	Q5T890	Q9HC98	9606	9606	20873783
Q7Z6E9_Q9HC98	Q7Z6E9	Q9HC98	Q7Z6E9_Q9HC98	Q7Z6E9	Q9HC98	9606	9606	20873783
P21246_Q9HC98	P21246	Q9HC98	P21246_Q9HC98	P21246	Q9HC98	9606	9606	20873783
Q9H9E1_Q9HC98	Q9H9E1	Q9HC98	Q9H9E1_Q9HC98	Q9H9E1	Q9HC98	9606	9606	20873783
Q01201_Q9HC98	Q01201	Q9HC98	Q01201_Q9HC98	Q01201	Q9HC98	9606	9606	20873783
P62081_Q9HC98	P62081	Q9HC98	P62081_Q9HC98	P62081	Q9HC98	9606	9606	20873783
P60953_Q9HC98	P60953	Q9HC98	P60953_Q9HC98	P60953	Q9HC98	9606	9606	20873783
O14559_Q9HC98	O14559	Q9HC98	O14559_Q9HC98	O14559	Q9HC98	9606	9606	20873783
Q86X95_Q9HC98	Q86X95	Q9HC98	Q86X95_Q9HC98	Q86X95	Q9HC98	9606	9606	20873783
Q96QH2_Q9HC98	Q96QH2	Q9HC98	Q96QH2_Q9HC98	Q96QH2	Q9HC98	9606	9606	20873783
P18848_Q9HC98	P18848	Q9HC98	P18848_Q9HC98	P18848	Q9HC98	9606	9606	20873783
P30048_Q9HC98	P30048	Q9HC98	P30048_Q9HC98	P30048	Q9HC98	9606	9606	20873783
P52732_Q9HC98	P52732	Q9HC98	P52732_Q9HC98	P52732	Q9HC98	9606	9606	19001501
Q8TD19_Q9HC98	Q8TD19	Q9HC98	Q8TD19_Q9HC98	Q8TD19	Q9HC98	9606	9606	19001501
Q92838-1_Q9UNE0	Q92838-1	Q9UNE0	Q92838_Q9UNE0	Q92838	Q9UNE0	9606	9606	27144394
Q9BRP8_Q9Y5S9	Q9BRP8	Q9Y5S9	Q9BRP8_Q9Y5S9	Q9BRP8	Q9Y5S9	9606	9606	18026120
Q9BRP8_Q9Y5S9	Q9BRP8	Q9Y5S9	Q9BRP8_Q9Y5S9	Q9BRP8	Q9Y5S9	9606	9606	19410547
O15503_Q9UKV5	Q9UKV5	O15503	O15503_Q9UKV5	Q9UKV5	O15503	9606	9606	16168377
O60749_O60749	O60749	O60749	O60749_O60749	O60749	O60749	9606	9606	9819414
O60749_O95219	O95219	O60749	O60749_O95219	O95219	O60749	9606	9606	9819414
O60749_Q13596	Q13596	O60749	O60749_Q13596	Q13596	O60749	9606	9606	9819414
O60749_Q9Y5X3	Q9Y5X3	O60749	O60749_Q9Y5X3	Q9Y5X3	O60749	9606	9606	19619496
O60749_Q9UNH7	Q9UNH7	O60749	O60749_Q9UNH7	Q9UNH7	O60749	9606	9606	19619496
O60749_Q9UNH7	Q9UNH7	O60749	O60749_Q9UNH7	Q9UNH7	O60749	9606	9606	19935774
O60749_O60749	O60749	O60749	O60749_O60749	O60749	O60749	9606	9606	11102511
O60749_Q13596	Q13596	O60749	O60749_Q13596	Q13596	O60749	9606	9606	11102511
O95373_Q9BUP3	Q9BUP3	O95373	O95373_Q9BUP3	Q9BUP3	O95373	9606	9606	15282309
O95373_Q13485	Q13485	O95373	O95373_Q13485	Q13485	O95373	9606	9606	26878725
O95373_Q8N1F7	Q8N1F7	O95373	O95373_Q8N1F7	Q8N1F7	O95373	9606	9606	26878725
P07910_RNAcentral:URS00004416C5_9606	RNAcentral:URS00004416C5_9606	P07910	_P07910		P07910	9606	9606	18082603
P07910_RNAcentral:URS00004A7003_9606	RNAcentral:URS00004A7003_9606	P07910	_P07910		P07910	9606	9606	18082603
P07910_Q8IWS0	Q8IWS0	P07910	P07910_Q8IWS0	Q8IWS0	P07910	9606	9606	22720776
P07910_Q08211	Q08211	P07910	P07910_Q08211	Q08211	P07910	9606	9606	11687588
P07910_P60709	P60709	P07910	P07910_P60709	P60709	P07910	9606	9606	11687588
P07910_Q9NZI8	Q9NZI8	P07910	P07910_Q9NZI8	Q9NZI8	P07910	9606	9606	17289661
P09429_P20226	P20226	P09429	P09429_P20226	P20226	P09429	9606	9606	8006019
P09429_Q01664	Q01664	P09429	P09429_Q01664	Q01664	P09429	9606	9606	19505873
P06400_P09429	P06400	P09429	P06400_P09429	P06400	P09429	9606	9606	19223331
P09429_P25208	P25208	P09429	P09429_P25208	P25208	P09429	9606	9606	19223331
O15350-1_P09429	O15350-1	P09429	O15350_P09429	O15350	P09429	9606	9606	11748232
O15350-2_P09429	O15350-2	P09429	O15350_P09429	O15350	P09429	9606	9606	11748232
P04637_P09429	P04637	P09429	P04637_P09429	P04637	P09429	9606	9606	9472015
O43157_P10301	O43157	P10301	O43157_P10301	O43157	P10301	9606	9606	19843518
O14640_P34925	O14640	P34925	O14640_P34925	O14640	P34925	9606	9606	15454084
P48553_Q5T215	Q5T215	P48553	P48553_Q5T215	Q5T215	P48553	9606	9606	21525244
O43186_P54845	O43186	P54845	O43186_P54845	O43186	P54845	9606	9606	10887186
O60260_P60174	O60260	P60174	O60260_P60174	O60260	P60174	9606	9606	19725078
P25791_Q02577	P25791	Q02577	P25791_Q02577	P25791	Q02577	9606	9606	16314316
Q13114_Q14653	Q14653	Q13114	Q13114_Q14653	Q14653	Q13114	9606	9606	27980081
Q13114_Q7Z434	Q7Z434	Q13114	Q13114_Q7Z434	Q7Z434	Q13114	9606	9606	27980081
Q13114_Q14164	Q14164	Q13114	Q13114_Q14164	Q14164	Q13114	9606	9606	27980081
O00571_Q13114	O00571	Q13114	O00571_Q13114	O00571	Q13114	9606	9606	27980081
Q13114_Q9NWF9	Q9NWF9	Q13114	Q13114_Q9NWF9	Q9NWF9	Q13114	9606	9606	19893624
Q13114_Q7Z434	Q7Z434	Q13114	Q13114_Q7Z434	Q7Z434	Q13114	9606	9606	19893624
P12931_Q13114	P12931	Q13114	P12931_Q13114	P12931	Q13114	9606	9606	19419966
Q13114_Q96CV9	Q96CV9	Q13114	Q13114_Q96CV9	Q96CV9	Q13114	9606	9606	20174559
Q13114_Q9Y2R2	Q9Y2R2	Q13114	Q13114_Q9Y2R2	Q9Y2R2	Q13114	9606	9606	23871208
O94972_Q13114	O94972	Q13114	O94972_Q13114	O94972	Q13114	9606	9606	11279055
Q13114_Q93009	Q93009	Q13114	Q13114_Q93009	Q93009	Q13114	9606	9606	11279055
Q13114_Q9NP84	Q9NP84	Q13114	Q13114_Q9NP84	Q9NP84	Q13114	9606	9606	11728344
