ida	idb	pair_id	ida_clean	idb_clean	pair_id_clean	pubid	GO_IPI
A0A0H3NDF5	A0A0H3NDF5	A0A0H3NDF5_A0A0H3NDF5	A0A0H3NDF5	A0A0H3NDF5	A0A0H3NDF5_A0A0H3NDF5	20140193	1
A0A0H3NDF5	A0A0H3NDL6	A0A0H3NDF5_A0A0H3NDL6	A0A0H3NDF5	A0A0H3NDL6	A0A0H3NDF5_A0A0H3NDL6	20140193	1
A0A0H3NDL6	A0A0H3NDF5	A0A0H3NDF5_A0A0H3NDL6	A0A0H3NDL6	A0A0H3NDF5	A0A0H3NDF5_A0A0H3NDL6	20140193	1
A0A0H3NDL6	P22059	A0A0H3NDL6_P22059	A0A0H3NDL6	P22059	A0A0H3NDL6_P22059	21566117	1
A0A0H3NF38	O43684	A0A0H3NF38_O43684	A0A0H3NF38	O43684	A0A0H3NF38_O43684	21566117	1
A0A0H3NF38	Q9Y2Z0	A0A0H3NF38_Q9Y2Z0	A0A0H3NF38	Q9Y2Z0	A0A0H3NF38_Q9Y2Z0	21566117	1
A0A0H3NF38	Q9SUR9	A0A0H3NF38_Q9SUR9	A0A0H3NF38	Q9SUR9	A0A0H3NF38_Q9SUR9	23935490	1
A0A0H3NF38	Q9SUT5	A0A0H3NF38_Q9SUT5	A0A0H3NF38	Q9SUT5	A0A0H3NF38_Q9SUT5	23935490	1
A0A0H3NF38	Q9Y239	A0A0H3NF38_Q9Y239	A0A0H3NF38	Q9Y239	A0A0H3NF38_Q9Y239	23935490	1
A0A0H3NF38	Q9Y2Z0	A0A0H3NF38_Q9Y2Z0	A0A0H3NF38	Q9Y2Z0	A0A0H3NF38_Q9Y2Z0	23935490	1
A0A0H3NF38	Q9Y2Z0-2	A0A0H3NF38_Q9Y2Z0-2	A0A0H3NF38	Q9Y2Z0	A0A0H3NF38_Q9Y2Z0	23935490	1
A0A0H3NG86	A0A0H3NB70	A0A0H3NB70_A0A0H3NG86	A0A0H3NG86	A0A0H3NB70	A0A0H3NB70_A0A0H3NG86	24090070	1
A0A0H3NHZ2	A0A0H3NVJ7	A0A0H3NHZ2_A0A0H3NVJ7	A0A0H3NHZ2	A0A0H3NVJ7	A0A0H3NHZ2_A0A0H3NVJ7	23302685	1
A0A0H3NI89	A0A0H3NKV1	A0A0H3NI89_A0A0H3NKV1	A0A0H3NI89	A0A0H3NKV1	A0A0H3NI89_A0A0H3NKV1	21059960	1
A0A0H3NK16	A0A0H3NUZ2	A0A0H3NK16_A0A0H3NUZ2	A0A0H3NK16	A0A0H3NUZ2	A0A0H3NK16_A0A0H3NUZ2	21472855	1
A0A0H3NKV1	A0A0H3NI89	A0A0H3NI89_A0A0H3NKV1	A0A0H3NKV1	A0A0H3NI89	A0A0H3NI89_A0A0H3NKV1	21059960	1
A0A0H3NKV4	A0A0H3NB84	A0A0H3NB84_A0A0H3NKV4	A0A0H3NKV4	A0A0H3NB84	A0A0H3NB84_A0A0H3NKV4	19767440	1
A0A0H3NKV4	A0A0H3NPR5	A0A0H3NKV4_A0A0H3NPR5	A0A0H3NKV4	A0A0H3NPR5	A0A0H3NKV4_A0A0H3NPR5	19767440	1
A0A0H3NMJ6	Q6R5P0	A0A0H3NMJ6_Q6R5P0	A0A0H3NMJ6	Q6R5P0	A0A0H3NMJ6_Q6R5P0	23101627	1
A0A0H3NMJ6	Q9JLF7	A0A0H3NMJ6_Q9JLF7	A0A0H3NMJ6	Q9JLF7	A0A0H3NMJ6_Q9JLF7	23101627	1
A0A0H3NPR5	A0A0H3NKV4	A0A0H3NKV4_A0A0H3NPR5	A0A0H3NPR5	A0A0H3NKV4	A0A0H3NKV4_A0A0H3NPR5	19767440	1
A0A0H3NUZ2	A0A0H3NK16	A0A0H3NK16_A0A0H3NUZ2	A0A0H3NUZ2	A0A0H3NK16	A0A0H3NK16_A0A0H3NUZ2	21472855	1
A0A0H3NVJ7	A0A0H3NHZ2	A0A0H3NHZ2_A0A0H3NVJ7	A0A0H3NVJ7	A0A0H3NHZ2	A0A0H3NHZ2_A0A0H3NVJ7	23302685	1
A0A0H5BJW1	Q9YGY0	A0A0H5BJW1_Q9YGY0	A0A0H5BJW1	Q9YGY0	A0A0H5BJW1_Q9YGY0	27098453	1
A0A140N890	A0A140N890	A0A140N890_A0A140N890	A0A140N890	A0A140N890	A0A140N890_A0A140N890	26555188	1
A0A142I9X8	F1M4A4	A0A142I9X8_F1M4A4	A0A142I9X8	F1M4A4	A0A142I9X8_F1M4A4	23245325	1
A0A8M2	P54824	A0A8M2_P54824	A0A8M2	P54824	A0A8M2_P54824	17074753	1
A0A8M2	P21574	A0A8M2_P21574	A0A8M2	P21574	A0A8M2_P21574	17074753	1
A0A8M2	Q8AV13	A0A8M2_Q8AV13	A0A8M2	Q8AV13	A0A8M2_Q8AV13	17074753	1
A0AEF5	W5IDC3	A0AEF5_W5IDC3	A0AEF5	W5IDC3	A0AEF5_W5IDC3	25896019	1
A0FDS8	E0WI15	A0FDS8_E0WI15	A0FDS8	E0WI15	A0FDS8_E0WI15	18178731	1
A0FDS8	E0WIF7	A0FDS8_E0WIF7	A0FDS8	E0WIF7	A0FDS8_E0WIF7	18178731	1
A0MPS7	P06400	A0MPS7_P06400	A0MPS7	P06400	A0MPS7_P06400	1331501	1
A0QP85	A0QP85	A0QP85_A0QP85	A0QP85	A0QP85	A0QP85_A0QP85	21972977	1
A0R2N3	A0R3R7	A0R2N3_A0R3R7	A0R2N3	A0R3R7	A0R2N3_A0R3R7	21637345	1
A0R2N3	A0R3S7	A0R2N3_A0R3S7	A0R2N3	A0R3S7	A0R2N3_A0R3S7	21637345	1
A0R3R7	A0R2N3	A0R2N3_A0R3R7	A0R3R7	A0R2N3	A0R2N3_A0R3R7	21637345	1
A0R3S7	A0R2N3	A0R2N3_A0R3S7	A0R3S7	A0R2N3	A0R2N3_A0R3S7	21637345	1
A0R561	P60281	A0R561_P60281	A0R561	P60281	A0R561_P60281	19596241	1
A0SNQ7	P26233	A0SNQ7_P26233	A0SNQ7	P26233	A0SNQ7_P26233	17431396	1
A0SNQ7	P70062	A0SNQ7_P70062	A0SNQ7	P70062	A0SNQ7_P70062	17431396	1
A1A766	Q9NZJ4	A1A766_Q9NZJ4	A1A766	Q9NZJ4	A1A766_Q9NZJ4	19208651	1
A1C3L5	Q7WUF6	A1C3L5_Q7WUF6	A1C3L5	Q7WUF6	A1C3L5_Q7WUF6	21965576	1
A1C3L7	Q7WUF6	A1C3L7_Q7WUF6	A1C3L7	Q7WUF6	A1C3L7_Q7WUF6	21965576	1
A1C3L7	Q7WWK0	A1C3L7_Q7WWK0	A1C3L7	Q7WWK0	A1C3L7_Q7WWK0	21965576	1
A1C3L9	A1C3M0	A1C3L9_A1C3M0	A1C3L9	A1C3M0	A1C3L9_A1C3M0	18083807	1
A1C3M0	A1C3L9	A1C3L9_A1C3M0	A1C3M0	A1C3L9	A1C3L9_A1C3M0	18083807	1
A1IMH9	B6UQB6	A1IMH9_B6UQB6	A1IMH9	B6UQB6	A1IMH9_B6UQB6	19454334	1
A1IMH9	B6UQB7	A1IMH9_B6UQB7	A1IMH9	B6UQB7	A1IMH9_B6UQB7	19454334	1
A1IMH9	E3P8T4	A1IMH9_E3P8T4	A1IMH9	E3P8T4	A1IMH9_E3P8T4	19454334	1
A1IMH9	E3P8T5	A1IMH9_E3P8T5	A1IMH9	E3P8T5	A1IMH9_E3P8T5	19454334	1
A1IMH9	Q5QSL2	A1IMH9_Q5QSL2	A1IMH9	Q5QSL2	A1IMH9_Q5QSL2	19454334	1
A1JTB0	A1JTB1	A1JTB0_A1JTB1	A1JTB0	A1JTB1	A1JTB0_A1JTB1	19114483	1
A1JTB1	A1JTB0	A1JTB0_A1JTB1	A1JTB1	A1JTB0	A1JTB0_A1JTB1	19114483	1
A1L3G9	Q66KV4	A1L3G9_Q66KV4	A1L3G9	Q66KV4	A1L3G9_Q66KV4	19167377	1
A1L3G9	Q6NTS2	A1L3G9_Q6NTS2	A1L3G9	Q6NTS2	A1L3G9_Q6NTS2	19167377	1
A1L3G9	P52301	A1L3G9_P52301	A1L3G9	P52301	A1L3G9_P52301	25946333	1
A1L3K9	Q6IRB2	A1L3K9_Q6IRB2	A1L3K9	Q6IRB2	A1L3K9_Q6IRB2	10976052	1
A1L3K9	Q90Z12	A1L3K9_Q90Z12	A1L3K9	Q90Z12	A1L3K9_Q90Z12	10976052	1
A1S3N8	P01317	A1S3N8_P01317	A1S3N8	P01317	A1S3N8_P01317	21749650	1
A1YH68	P46116	A1YH68_P46116	A1YH68	P46116	A1YH68_P46116	25009246	1
A1Z651	A1Z651	A1Z651_A1Z651	A1Z651	A1Z651	A1Z651_A1Z651	22804908	1
A2CIR7	Q2QXL0	A2CIR7_Q2QXL0	A2CIR7	Q2QXL0	A2CIR7_Q2QXL0	24919709	1
A2CIR7	Q69T21	A2CIR7_Q69T21	A2CIR7	Q69T21	A2CIR7_Q69T21	24919709	1
A2CIR7	Q6F2N0	A2CIR7_Q6F2N0	A2CIR7	Q6F2N0	A2CIR7_Q6F2N0	24919709	1
A2CIR7	Q6H434	A2CIR7_Q6H434	A2CIR7	Q6H434	A2CIR7_Q6H434	24919709	1
A2T2X4	Q9FPW0	A2T2X4_Q9FPW0	A2T2X4	Q9FPW0	A2T2X4_Q9FPW0	20435895	1
A2T2X4	Q946G4	A2T2X4_Q946G4	A2T2X4	Q946G4	A2T2X4_Q946G4	20435895	1
A2T3M4	P13481	A2T3M4_P13481	A2T3M4	P13481	A2T3M4_P13481	23576507	1
A2T3M4	Q7Z434	A2T3M4_Q7Z434	A2T3M4	Q7Z434	A2T3M4_Q7Z434	24643253	1
A2ZCS6	R9RU01	A2ZCS6_R9RU01	A2ZCS6	R9RU01	A2ZCS6_R9RU01	25024433	1
A2ZCS6	A2ZCS6	A2ZCS6_A2ZCS6	A2ZCS6	A2ZCS6	A2ZCS6_A2ZCS6	25024433	1
A3DPQ3	A3DPQ3	A3DPQ3_A3DPQ3	A3DPQ3	A3DPQ3	A3DPQ3_A3DPQ3	23279902	1
A4D8X6	Q53GL7	A4D8X6_Q53GL7	A4D8X6	Q53GL7	A4D8X6_Q53GL7	22176891	1
A4F2K9	Q86BW2	A4F2K9_Q86BW2	A4F2K9	Q86BW2	A4F2K9_Q86BW2	17376595	1
A4GRE3	P04233	A4GRE3_P04233	A4GRE3	P04233	A4GRE3_P04233	17567581	1
A4NBN9	P04004	A4NBN9_P04004	A4NBN9	P04004	A4NBN9_P04004	26538390	1
A5H447	Q91898	A5H447_Q91898	A5H447	Q91898	A5H447_Q91898	18297730	1
A5HNV6	P50244	A5HNV6_P50244	A5HNV6	P50244	A5HNV6_P50244	17485680	1
A5J090	P51142	A5J090_P51142	A5J090	P51142	A5J090_P51142	17476309	1
A5K5E5	P02730	A5K5E5_P02730	A5K5E5	P02730	A5K5E5_P02730	26823170	1
A5PKP9	Q7T2V3	A5PKP9_Q7T2V3	A5PKP9	Q7T2V3	A5PKP9_Q7T2V3	18021256	1
A5TZK3	A5TZK3	A5TZK3_A5TZK3	A5TZK3	A5TZK3	A5TZK3_A5TZK3	20178790	1
A5TZK3	A5TZK3	A5TZK3_A5TZK3	A5TZK3	A5TZK3	A5TZK3_A5TZK3	22306117	1
A5U0E5	A5U0E5	A5U0E5_A5U0E5	A5U0E5	A5U0E5	A5U0E5_A5U0E5	19820095	1
A5U7B6	A5U7B7	A5U7B6_A5U7B7	A5U7B6	A5U7B7	A5U7B6_A5U7B7	16416128	1
A5U7B7	A5U7B6	A5U7B6_A5U7B7	A5U7B7	A5U7B6	A5U7B6_A5U7B7	16416128	1
A6MW92	Q5MP56	A6MW92_Q5MP56	A6MW92	Q5MP56	A6MW92_Q5MP56	18466309	1
A6Q0K5	P19824	A6Q0K5_P19824	A6Q0K5	P19824	A6Q0K5_P19824	24863370	1
A6Q0K5	P50362	A6Q0K5_P50362	A6Q0K5	P50362	A6Q0K5_P50362	24863370	1
A6QIR4	P0C7B4	A6QIR4_P0C7B4	A6QIR4	P0C7B4	A6QIR4_P0C7B4	17933891	1
A7GBG3	P63027	A7GBG3_P63027	A7GBG3	P63027	A7GBG3_P63027	22172278	1
A7LH49	B5X4X0	A7LH49_B5X4X0	A7LH49	B5X4X0	A7LH49_B5X4X0	25379383	1
A7LH49	B9UYM8	A7LH49_B9UYM8	A7LH49	B9UYM8	A7LH49_B9UYM8	25379383	1
A7LH49	S5R2L7	A7LH49_S5R2L7	A7LH49	S5R2L7	A7LH49_S5R2L7	25379383	1
A7TJH8	P16892	A7TJH8_P16892	A7TJH8	P16892	A7TJH8_P16892	23953117	1
A7TR32	A7TR32	A7TR32_A7TR32	A7TR32	A7TR32	A7TR32_A7TR32	21784247	1
A7Y3Z3	Q96SB4	A7Y3Z3_Q96SB4	A7Y3Z3	Q96SB4	A7Y3Z3_Q96SB4	17360743	1
A8CSJ8	Q3KSS3	A8CSJ8_Q3KSS3	A8CSJ8	Q3KSS3	A8CSJ8_Q3KSS3	17446270	1
A8D8P8	H9JD76	A8D8P8_H9JD76	A8D8P8	H9JD76	A8D8P8_H9JD76	23970546	1
A8D8P8	H9JD76	A8D8P8_H9JD76	A8D8P8	H9JD76	A8D8P8_H9JD76	26919431	1
A8HN58	B8LIX8	A8HN58_B8LIX8	A8HN58	B8LIX8	A8HN58_B8LIX8	21505417	1
A8I3X6	P05434	A8I3X6_P05434	A8I3X6	P05434	A8I3X6_P05434	7579689	1
A8I4E9	M1V4Y8	A8I4E9_M1V4Y8	A8I4E9	M1V4Y8	A8I4E9_M1V4Y8	23569216	1
A8I5C3	A8JDN3	A8I5C3_A8JDN3	A8I5C3	A8JDN3	A8I5C3_A8JDN3	7579689	1
A8IBS2	A8JH45	A8IBS2_A8JH45	A8IBS2	A8JH45	A8IBS2_A8JH45	23864713	1
A8IBS2	Q7XA07	A8IBS2_Q7XA07	A8IBS2	Q7XA07	A8IBS2_Q7XA07	23864713	1
A8ICS9	A8J6X7	A8ICS9_A8J6X7	A8ICS9	A8J6X7	A8ICS9_A8J6X7	20421426	1
A8IPZ5	A8JF70	A8IPZ5_A8JF70	A8IPZ5	A8JF70	A8IPZ5_A8JF70	23747306	1
A8IPZ5	P27766	A8IPZ5_P27766	A8IPZ5	P27766	A8IPZ5_P27766	23747306	1
A8IPZ5	Q39578	A8IPZ5_Q39578	A8IPZ5	Q39578	A8IPZ5_Q39578	23747306	1
A8ISA6	P05434	A8ISA6_P05434	A8ISA6	P05434	A8ISA6_P05434	7579689	1
A8IV22	P05434	A8IV22_P05434	A8IV22	P05434	A8IV22_P05434	7579689	1
A8J1Z6	Q6RBZ0	A8J1Z6_Q6RBZ0	A8J1Z6	Q6RBZ0	A8J1Z6_Q6RBZ0	23068615	1
A8J666	A8J6X7	A8J666_A8J6X7	A8J666	A8J6X7	A8J666_A8J6X7	20421426	1
A8J6X7	A8ICS9	A8ICS9_A8J6X7	A8J6X7	A8ICS9	A8ICS9_A8J6X7	20421426	1
A8J6X7	A8J666	A8J666_A8J6X7	A8J6X7	A8J666	A8J666_A8J6X7	20421426	1
A8J6X7	D4P3R7	A8J6X7_D4P3R7	A8J6X7	D4P3R7	A8J6X7_D4P3R7	20421426	1
A8JDN3	A8I5C3	A8I5C3_A8JDN3	A8JDN3	A8I5C3	A8I5C3_A8JDN3	7579689	1
A8JDN3	Q4AC22	A8JDN3_Q4AC22	A8JDN3	Q4AC22	A8JDN3_Q4AC22	7579689	1
A8JDN3	Q9SMH5	A8JDN3_Q9SMH5	A8JDN3	Q9SMH5	A8JDN3_Q9SMH5	7579689	1
A8JF70	A8IPZ5	A8IPZ5_A8JF70	A8JF70	A8IPZ5	A8IPZ5_A8JF70	23747306	1
A8KBF3	Q7ZYV9	A8KBF3_Q7ZYV9	A8KBF3	Q7ZYV9	A8KBF3_Q7ZYV9	19713941	1
A8KBF3	Q90WE3	A8KBF3_Q90WE3	A8KBF3	Q90WE3	A8KBF3_Q90WE3	19713941	1
A8KBF3	Q98SP8	A8KBF3_Q98SP8	A8KBF3	Q98SP8	A8KBF3_Q98SP8	19713941	1
A8NRB3	A8NRB3	A8NRB3_A8NRB3	A8NRB3	A8NRB3	A8NRB3_A8NRB3	23711369	1
A8UKE6	Q8WWL7	A8UKE6_Q8WWL7	A8UKE6	Q8WWL7	A8UKE6_Q8WWL7	12185076	1
A8VZX9	A8VZX9	A8VZX9_A8VZX9	A8VZX9	A8VZX9	A8VZX9_A8VZX9	18952790	1
A8YQR4	Q6EE19	A8YQR4_Q6EE19	A8YQR4	Q6EE19	A8YQR4_Q6EE19	17986187	1
A9CGF9	Q7CUN4	A9CGF9_Q7CUN4	A9CGF9	Q7CUN4	A9CGF9_Q7CUN4	19395482	1
A9CIM3	A9CIM3	A9CIM3_A9CIM3	A9CIM3	A9CIM3	A9CIM3_A9CIM3	24931117	1
A9CQL4	A9CQL4	A9CQL4_A9CQL4	A9CQL4	A9CQL4	A9CQL4_A9CQL4	21277013	1
A9ZSZ2	H9JD76	A9ZSZ2_H9JD76	A9ZSZ2	H9JD76	A9ZSZ2_H9JD76	23970546	1
B0S4R3	C0H8U1	B0S4R3_C0H8U1	B0S4R3	C0H8U1	B0S4R3_C0H8U1	20702795	1
B0S4R3	C0PUF8	B0S4R3_C0PUF8	B0S4R3	C0PUF8	B0S4R3_C0PUF8	20702795	1
B0S4R4	C0H8U1	B0S4R4_C0H8U1	B0S4R4	C0H8U1	B0S4R4_C0H8U1	20702795	1
B0S4R4	C0PUF8	B0S4R4_C0PUF8	B0S4R4	C0PUF8	B0S4R4_C0PUF8	20702795	1
B0SR19	B0SR19	B0SR19_B0SR19	B0SR19	B0SR19	B0SR19_B0SR19	25186729	1
B1P758	Q8JNK2	B1P758_Q8JNK2	B1P758	Q8JNK2	B1P758_Q8JNK2	18632977	1
B1PVV8	Q04967	B1PVV8_Q04967	B1PVV8	Q04967	B1PVV8_Q04967	25827528	1
B1PVV8	Q0PY11	B1PVV8_Q0PY11	B1PVV8	Q0PY11	B1PVV8_Q0PY11	26266418	1
B1Q2W9	P06748	B1Q2W9_P06748	B1Q2W9	P06748	B1Q2W9_P06748	24462683	1
B1VZT1	B1VZT1	B1VZT1_B1VZT1	B1VZT1	B1VZT1	B1VZT1_B1VZT1	22101842	1
B2BDZ7	Q93Q04	B2BDZ7_Q93Q04	B2BDZ7	Q93Q04	B2BDZ7_Q93Q04	21097617	1
B2BUF1	O14646	B2BUF1_O14646	B2BUF1	O14646	B2BUF1_O14646	22419161	1
B2BUF1	Q8N7H5	B2BUF1_Q8N7H5	B2BUF1	Q8N7H5	B2BUF1_Q8N7H5	22419161	1
B2C7Y6	P03586:PRO_0000041163	B2C7Y6_P03586:PRO_0000041163	B2C7Y6	P03586:PRO_0000041163	B2C7Y6_P03586:PRO_0000041163	18267075	1
B2C7Y6	Q40392	B2C7Y6_Q40392	B2C7Y6	Q40392	B2C7Y6_Q40392	18267075	1
B2KNI9	B5X2E7	B2KNI9_B5X2E7	B2KNI9	B5X2E7	B2KNI9_B5X2E7	21990356	1
B2MVQ1	Q0GXS4	B2MVQ1_Q0GXS4	B2MVQ1	Q0GXS4	B2MVQ1_Q0GXS4	25794934	1
B2Z449	B2Z449	B2Z449_B2Z449	B2Z449	B2Z449	B2Z449_B2Z449	23648289	1
B3SRQ2	B5X2E7	B3SRQ2_B5X2E7	B3SRQ2	B5X2E7	B3SRQ2_B5X2E7	21990356	1
B3STP1	R0MLT0	B3STP1_R0MLT0	B3STP1	R0MLT0	B3STP1_R0MLT0	25605761	1
B4EMD1	B4EMD1	B4EMD1_B4EMD1	B4EMD1	B4EMD1	B4EMD1_B4EMD1	24916958	1
B4FX20	B4FX20	B4FX20_B4FX20	B4FX20	B4FX20	B4FX20_B4FX20	19450586	1
B4LTG5	P52293	B4LTG5_P52293	B4LTG5	P52293	B4LTG5_P52293	25283549	1
B4URF5	P12004	B4URF5_P12004	B4URF5	P12004	B4URF5_P12004	21994455	1
B4URF5	P17844	B4URF5_P17844	B4URF5	P17844	B4URF5_P17844	21994455	1
B4URF5	P49848	B4URF5_P49848	B4URF5	P49848	B4URF5_P49848	21994455	1
B4URF7	P12004	B4URF7_P12004	B4URF7	P12004	B4URF7_P12004	21994455	1
B4URF7	P15104	B4URF7_P15104	B4URF7	P15104	B4URF7_P15104	21994455	1
B4URF7	P52294	B4URF7_P52294	B4URF7	P52294	B4URF7_P52294	21994455	1
B4URF7	P59910	B4URF7_P59910	B4URF7	P59910	B4URF7_P59910	21994455	1
B4ZIX8	Q1XG42	B4ZIX8_Q1XG42	B4ZIX8	Q1XG42	B4ZIX8_Q1XG42	16682347	1
B4ZIX8	Q1XG44	B4ZIX8_Q1XG44	B4ZIX8	Q1XG44	B4ZIX8_Q1XG44	16682347	1
B5MFE9	P98070	B5MFE9_P98070	B5MFE9	P98070	B5MFE9_P98070	18775317	1
B5MFE9	Q91713	B5MFE9_Q91713	B5MFE9	Q91713	B5MFE9_Q91713	18775317	1
B5MFE9	B5MFE9	B5MFE9_B5MFE9	B5MFE9	B5MFE9	B5MFE9_B5MFE9	18775317	1
B5TR11	P28021	B5TR11_P28021	B5TR11	P28021	B5TR11_P28021	22193776	1
B5X2E7	B2KNI9	B2KNI9_B5X2E7	B5X2E7	B2KNI9	B2KNI9_B5X2E7	21990356	1
B5X2E7	B3SRQ2	B3SRQ2_B5X2E7	B5X2E7	B3SRQ2	B3SRQ2_B5X2E7	21990356	1
B5X3E8	B5X4X0	B5X3E8_B5X4X0	B5X3E8	B5X4X0	B5X3E8_B5X4X0	25379383	1
B5X3E8	B9UYM8	B5X3E8_B9UYM8	B5X3E8	B9UYM8	B5X3E8_B9UYM8	25379383	1
B5X3E8	S5R2L7	B5X3E8_S5R2L7	B5X3E8	S5R2L7	B5X3E8_S5R2L7	25379383	1
B5X4X0	A7LH49	A7LH49_B5X4X0	B5X4X0	A7LH49	A7LH49_B5X4X0	25379383	1
B5X4X0	B9UYM8	B5X4X0_B9UYM8	B5X4X0	B9UYM8	B5X4X0_B9UYM8	25379383	1
B5XBN4	B2KNI9	B2KNI9_B5XBN4	B5XBN4	B2KNI9	B2KNI9_B5XBN4	21990356	1
B5XBN4	B3SRQ2	B3SRQ2_B5XBN4	B5XBN4	B3SRQ2	B3SRQ2_B5XBN4	21990356	1
B5Z6G7	B5Z6G7	B5Z6G7_B5Z6G7	B5Z6G7	B5Z6G7	B5Z6G7_B5Z6G7	20644138	1
B5Z6S0	O43318	B5Z6S0_O43318	B5Z6S0	O43318	B5Z6S0_O43318	19820695	1
B6CBU8	B2KNI9	B2KNI9_B6CBU8	B6CBU8	B2KNI9	B2KNI9_B6CBU8	21990356	1
B6CBU8	B3SRQ2	B3SRQ2_B6CBU8	B6CBU8	B3SRQ2	B3SRQ2_B6CBU8	21990356	1
B6GVA2	Q41341	B6GVA2_Q41341	B6GVA2	Q41341	B6GVA2_Q41341	19036844	1
B6GVA2	Q41342	B6GVA2_Q41342	B6GVA2	Q41342	B6GVA2_Q41342	19036844	1
B6RLL0	B6UQB6	B6RLL0_B6UQB6	B6RLL0	B6UQB6	B6RLL0_B6UQB6	19454334	1
B6RLL0	B6UQB7	B6RLL0_B6UQB7	B6RLL0	B6UQB7	B6RLL0_B6UQB7	19454334	1
B6RLL0	E3P8T4	B6RLL0_E3P8T4	B6RLL0	E3P8T4	B6RLL0_E3P8T4	19454334	1
B6RLL0	E3P8T5	B6RLL0_E3P8T5	B6RLL0	E3P8T5	B6RLL0_E3P8T5	19454334	1
B6RLL0	Q5QSL2	B6RLL0_Q5QSL2	B6RLL0	Q5QSL2	B6RLL0_Q5QSL2	19454334	1
B6RLL1	B6UQB6	B6RLL1_B6UQB6	B6RLL1	B6UQB6	B6RLL1_B6UQB6	19454334	1
B6RLL1	B6UQB7	B6RLL1_B6UQB7	B6RLL1	B6UQB7	B6RLL1_B6UQB7	19454334	1
B6RLL1	E3P8T4	B6RLL1_E3P8T4	B6RLL1	E3P8T4	B6RLL1_E3P8T4	19454334	1
B6RLL1	E3P8T5	B6RLL1_E3P8T5	B6RLL1	E3P8T5	B6RLL1_E3P8T5	19454334	1
B6RLL1	Q5QSL2	B6RLL1_Q5QSL2	B6RLL1	Q5QSL2	B6RLL1_Q5QSL2	19454334	1
B6UQB6	A0A060WMK8	A0A060WMK8_B6UQB6	B6UQB6	A0A060WMK8	A0A060WMK8_B6UQB6	19454334	1
B6UQB6	A0A060YX94	A0A060YX94_B6UQB6	B6UQB6	A0A060YX94	A0A060YX94_B6UQB6	19454334	1
B6UQB6	A1IMH9	A1IMH9_B6UQB6	B6UQB6	A1IMH9	A1IMH9_B6UQB6	19454334	1
B6UQB6	B6RLL0	B6RLL0_B6UQB6	B6UQB6	B6RLL0	B6RLL0_B6UQB6	19454334	1
B6UQB6	B6RLL1	B6RLL1_B6UQB6	B6UQB6	B6RLL1	B6RLL1_B6UQB6	19454334	1
B6UQB7	A0A060WMK8	A0A060WMK8_B6UQB7	B6UQB7	A0A060WMK8	A0A060WMK8_B6UQB7	19454334	1
B6UQB7	A0A060YX94	A0A060YX94_B6UQB7	B6UQB7	A0A060YX94	A0A060YX94_B6UQB7	19454334	1
B6UQB7	A1IMH9	A1IMH9_B6UQB7	B6UQB7	A1IMH9	A1IMH9_B6UQB7	19454334	1
B6UQB7	B6RLL0	B6RLL0_B6UQB7	B6UQB7	B6RLL0	B6RLL0_B6UQB7	19454334	1
B6UQB7	B6RLL1	B6RLL1_B6UQB7	B6UQB7	B6RLL1	B6RLL1_B6UQB7	19454334	1
B7F924	Q9FDY4	B7F924_Q9FDY4	B7F924	Q9FDY4	B7F924_Q9FDY4	22353606	1
B7F924	Q75HA6	B7F924_Q75HA6	B7F924	Q75HA6	B7F924_Q75HA6	24919709	1
B7UGF2	B7UMA3	B7UGF2_B7UMA3	B7UGF2	B7UMA3	B7UGF2_B7UMA3	21804003	1
B7UGF2	B7UMA6	B7UGF2_B7UMA6	B7UGF2	B7UMA6	B7UGF2_B7UMA6	21804003	1
B7UM88	Q9Y5X1	B7UM88_Q9Y5X1	B7UM88	Q9Y5X1	B7UM88_Q9Y5X1	16585770	1
B7UM90	O52142	B7UM90_O52142	B7UM90	O52142	B7UM90_O52142	22923600	1
B7UM93	B7UM94	B7UM93_B7UM94	B7UM93	B7UM94	B7UM93_B7UM94	21498649	1
B7UM93	Q05129	B7UM93_Q05129	B7UM93	Q05129	B7UM93_Q05129	21498649	1
B7UM94	B7UM93	B7UM93_B7UM94	B7UM94	B7UM93	B7UM93_B7UM94	21498649	1
B7UM99	P21244	B7UM99_P21244	B7UM99	P21244	B7UM99_P21244	10510232	1
B7UM99	P21244	B7UM99_P21244	B7UM99	P21244	B7UM99_P21244	12904549	1
B7UM99	Q14247	B7UM99_Q14247	B7UM99	Q14247	B7UM99_Q14247	19419567	1
B7UM99	P29350	B7UM99_P29350	B7UM99	P29350	B7UM99_P29350	23001144	1
B7UM99	P29351	B7UM99_P29351	B7UM99	P29351	B7UM99_P29351	23001144	1
B7UMA3	B7UGF2	B7UGF2_B7UMA3	B7UMA3	B7UGF2	B7UGF2_B7UMA3	21804003	1
B7UMA3	B7UMA6	B7UMA3_B7UMA6	B7UMA3	B7UMA6	B7UMA3_B7UMA6	21804003	1
B7UMA5	B7UMB3	B7UMA5_B7UMB3	B7UMA5	B7UMB3	B7UMA5_B7UMB3	22447907	1
B7UMA6	B7UGF2	B7UGF2_B7UMA6	B7UMA6	B7UGF2	B7UGF2_B7UMA6	21804003	1
B7UMA6	B7UMA3	B7UMA3_B7UMA6	B7UMA6	B7UMA3	B7UMA3_B7UMA6	21804003	1
B7UMB3	B7UMA5	B7UMA5_B7UMB3	B7UMB3	B7UMA5	B7UMA5_B7UMB3	22447907	1
